"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pld3",1.8032302726223e-06,-1.27993147510998,0.104,0.267,0.0310299865312845
"Nhp2",3.65963721476291e-06,-1.27993147510998,0.109,0.263,0.0629750371916402
"Fndc9",2.55314666714182e-05,-1.28087226095413,0.073,0.204,0.439345478481764
"Ank3",3.17730947755826e-05,-1.28111676481725,0.078,0.207,0.546751414898225
"Acbd4",0.0002871220657771,-1.28282713258235,0.062,0.164,1
"Osm",0.00267243780759216,-1.28282713258235,0.125,0.211,1
"Psmg2",0.000352573757504157,-1.28387865962664,0.047,0.141,1
"Gadl1",0.00492655047764607,-1.28531132612063,0.042,0.107,1
"Chit1",4.0008104687439e-07,-1.28531132612063,0.172,0.36,0.0068845946546145
"Slc35d2",0.0006744725541405,-1.28624179699512,0.031,0.113,1
"Synpo",2.40080523405254e-05,-1.28678021649787,0.073,0.2,0.413130564675761
"Smtnl1",0.00743943371969206,-1.28737822481354,0.031,0.088,1
"Ddit4",5.37996765908894e-07,-1.28790649103727,0.172,0.35,0.00925784834776024
"Tjp1",1.27379978021441e-06,-1.28879750189888,0.083,0.243,0.0219195466179295
"Tinagl1",0.000138237144446596,-1.28879750189888,0.052,0.157,1
