"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"E130208F15Rik",5.50695867529355e-09,4.79271957568921,0.043,0.001,9.53640033800585e-05
"Syn1",1.96585369807491e-07,4.20775707496805,0.043,0.002,0.00340426884895632
"Olfr39",2.6136557182346e-05,3.88582898008069,0.033,0.002,0.452606760726685
"Sh2d7",2.6136557182346e-05,3.88582898008069,0.033,0.002,0.452606760726685
"Htr3b",0.00240447452375975,3.88582898008069,0.022,0.002,1
"Slc37a1",0.0322941450847158,3.47079148080185,0.011,0.001,1
"Bpifb9a",0.000201408459492379,3.47079148080184,0.033,0.003,1
"4933425L06Rik",0.000201408459492379,3.47079148080184,0.033,0.003,1
"Klk1b4",0.00979963173073605,3.47079148080184,0.022,0.003,1
"C130050O18Rik",4.9989017833658e-09,3.33328795705191,0.087,0.009,8.65659821825455e-05
"Treml1",6.93631596660465e-06,3.2483990594654,0.054,0.006,0.120116183593693
"Dpep3",7.74390199502514e-05,3.20775707496805,0.043,0.005,1
"Slc35g2",7.74390199502514e-05,3.20775707496805,0.043,0.005,1
"F7",6.92829351096001e-15,3.17123119894294,0.196,0.027,1.19977258729294e-10
"Clrn1",0.000870865953154325,3.14886338591448,0.033,0.004,1
"Olfr172",0.0252668915878578,3.14886338591448,0.022,0.004,1
"Olfr1491",0.0252668915878578,3.14886338591448,0.022,0.004,1
"Gpr20",0.338085780709964,3.14886338591448,0.011,0.004,1
"Wdfy4",1.92808809309126e-08,3.12286817738154,0.098,0.013,0.000333887015080614
"Pgf",2.31240847742364e-06,3.10822140141714,0.065,0.008,0.0400439776035452
"0610040J01Rik",2.45327116475799e-05,3.055753981523,0.054,0.007,0.424832967601141
"Gapdh",0.000666117338284291,3.055753981523,0.043,0.007,1
"Gm5415",0.00992507937378144,3.055753981523,0.022,0.003,1
"Adra2b",0.00992507937378144,3.055753981523,0.022,0.003,1
"Foxa2",0.00992507937378144,3.055753981523,0.022,0.003,1
"Hsd3b5",0.00992507937378144,3.055753981523,0.022,0.003,1
"Gdf6",0.00992507937378144,3.055753981523,0.022,0.003,1
"Olfr157",0.00992507937378144,3.055753981523,0.022,0.003,1
"Wdr78",0.00992507937378144,3.055753981523,0.022,0.003,1
"Mapk10",0.00992507937378144,3.055753981523,0.022,0.003,1
"Sgsm1",0.00992507937378144,3.055753981523,0.022,0.003,1
"Piwil1",0.00992507937378144,3.055753981523,0.022,0.003,1
"Folr1",0.00992507937378144,3.055753981523,0.022,0.003,1
"Hcrtr2",0.00992507937378144,3.055753981523,0.022,0.003,1
"Rsph14",0.00992507937378144,3.055753981523,0.022,0.003,1
"Hcn2",0.00992507937378144,3.055753981523,0.022,0.003,1
"Mcpt8",0.00992507937378144,3.055753981523,0.022,0.003,1
"Npm2",0.00992507937378144,3.055753981523,0.022,0.003,1
"Kcnv1",0.00992507937378144,3.055753981523,0.022,0.003,1
"Sox8",0.00992507937378144,3.055753981523,0.022,0.003,1
"Olfr1458",0.00992507937378144,3.055753981523,0.022,0.003,1
"Fmr1nb",0.00992507937378144,3.055753981523,0.022,0.003,1
"Timm8a1",0.00992507937378144,3.055753981523,0.022,0.003,1
"Prelid3a",7.88554028233539e-05,2.9853646536316,0.043,0.005,1
"Olfr669",0.00606243280487563,2.9853646536316,0.033,0.006,1
"Wnt2",7.19447713541366e-06,2.95621830797209,0.065,0.009,0.124586760553958
"Rgs14",1.34666622324691e-06,2.93022309943914,0.087,0.014,0.0233202189879667
"Epor",0.115221224337916,2.88582898008069,0.011,0.002,1
"Gls2",0.115221224337916,2.88582898008069,0.011,0.002,1
"Krt20",0.115221224337916,2.88582898008069,0.011,0.002,1
"Trem2",1.06916088843334e-28,2.88582898008069,0.37,0.049,1.85146591050002e-24
"Obox3",7.13853031943012e-05,2.88582898008069,0.054,0.008,1
"Vmn2r19",7.7432530303589e-05,2.88582898008069,0.043,0.005,1
"Tuba1c",2.37798149201631e-05,2.88582898008069,0.076,0.014,0.411795054972465
"Amdhd1",0.00262026178649259,2.88582898008069,0.033,0.005,1
"Tmem232",0.00262026178649259,2.88582898008069,0.033,0.005,1
"Phf11a",0.00992503123770869,2.88582898008069,0.022,0.003,1
"Scrt1",0.000380547762743425,2.81871478422215,0.054,0.01,1
"Ifi206",1.6355569799974e-06,2.80782646807942,0.098,0.018,0.028322940222615
"Mok",2.41591865346302e-05,2.80782646807942,0.087,0.018,0.418364633220192
"Dnajc5b",0.000683295510215642,2.79271957568921,0.043,0.007,1
"Nsun7",0.000683295510215642,2.79271957568921,0.043,0.007,1
"Abca15",0.000683295510215642,2.79271957568921,0.043,0.007,1
"Car15",0.000683295510215642,2.79271957568921,0.043,0.007,1
"Cbln3",0.0120590819646525,2.79271957568921,0.033,0.007,1
"Amer2",5.20114549808502e-06,2.77035176266075,0.076,0.012,0.0900682365903382
"Fam78a",1.38201652778766e-06,2.73382588663564,0.087,0.014,0.023932380211699
"Smim38",0.000178150507524458,2.73382588663564,0.054,0.009,1
"Olfr1444",0.000178150507524458,2.73382588663564,0.054,0.009,1
"Cyp2ab1",0.0338883337764278,2.73382588663564,0.033,0.009,1
"Olfr1052",0.025618345886962,2.73382588663564,0.022,0.004,1
"Tbc1d2",0.025618345886962,2.73382588663564,0.022,0.004,1
"Prkar1b",0.025618345886962,2.73382588663564,0.022,0.004,1
"Zfp444",0.025618345886962,2.73382588663564,0.022,0.004,1
"Lypd4",0.025618345886962,2.73382588663564,0.022,0.004,1
"Olfr675",0.025618345886962,2.73382588663564,0.022,0.004,1
"Sall1",0.025618345886962,2.73382588663564,0.022,0.004,1
"C2cd4a",0.025618345886962,2.73382588663564,0.022,0.004,1
"Gm4767",0.025618345886962,2.73382588663564,0.022,0.004,1
"Omg",0.025618345886962,2.73382588663564,0.022,0.004,1
"Slc17a2",0.025618345886962,2.73382588663564,0.022,0.004,1
"Pou4f1",0.025618345886962,2.73382588663564,0.022,0.004,1
"Grm4",0.025618345886962,2.73382588663564,0.022,0.004,1
"1700067P10Rik",0.025618345886962,2.73382588663564,0.022,0.004,1
"Slc22a8",0.025618345886962,2.73382588663564,0.022,0.004,1
"Rnf128",1.07883674284249e-08,2.71179958030564,0.12,0.019,0.000186822158758034
"Lhx1",0.00265022635718834,2.66343655874424,0.033,0.005,1
"Ttll11",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Bmp8a",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Cyp3a11",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Trbv30",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Krtap10-10",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Zrsr1",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Pcdhb4",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Nyx",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Fgf16",0.00618494105262618,2.66343655874424,0.033,0.006,1
"Sash3",6.24751197349557e-18,2.64071648224416,0.261,0.04,1.08188164845023e-13
"Bend6",0.00154577643000592,2.6227945742469,0.043,0.008,1
"Ctrl",0.00154577643000592,2.6227945742469,0.043,0.008,1
"Gm30302",0.00154577643000592,2.6227945742469,0.043,0.008,1
"Cyp2c29",0.00154577643000592,2.6227945742469,0.043,0.008,1
"Cd22",0.0211836408617721,2.6227945742469,0.033,0.008,1
"Wnt11",0.000393137083072588,2.5963223628857,0.054,0.01,1
"Ppbp",7.55582907694838e-12,2.57770668471836,0.185,0.031,1.30844292125515e-07
"Prr7",2.05317794201515e-06,2.57032715435276,0.12,0.026,0.0355548824218764
"Glis3",3.29799810261705e-13,2.56390088519333,0.228,0.043,5.71114331430195e-09
"Ptgis",4.09283907559107e-43,2.5388099042305,0.63,0.1,7.08756942720106e-39
"Cacna1d",2.00712401322515e-16,2.53790567666038,0.293,0.057,3.47573665370199e-12
"Car6",4.11821500120167e-07,2.52737500916821,0.12,0.024,0.00713151291758094
"Phf11b",6.4060164744279e-10,2.50555689896252,0.185,0.038,1.10932987287668e-05
"Olfr3",0.451248718014377,2.47079148080185,0.011,0.005,1
"Tekt1",0.451248718014377,2.47079148080185,0.011,0.005,1
"Zc3h12d",5.20364422378744e-05,2.47079148080184,0.076,0.015,0.901115070233271
"Slc26a6",0.000274648604664568,2.47079148080184,0.076,0.018,1
"Zbtb2",0.00156577297950328,2.47079148080184,0.043,0.008,1
"Grin2d",0.0030826696228769,2.47079148080184,0.043,0.009,1
"Rab3a",0.0030826696228769,2.47079148080184,0.043,0.009,1
"Cntf",0.0030826696228769,2.47079148080184,0.043,0.009,1
"Gabrg2",0.006246434297006,2.47079148080184,0.033,0.006,1
"Rad21l",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Tm4sf4",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Oas1g",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Slc7a9",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Olfr298",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Tll1",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Olfr975",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Rtp3",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Ptprr",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Prl7d1",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Smim41",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Tmem217",0.0123100088234577,2.47079148080184,0.033,0.007,1
"Trat1",0.0257950500003661,2.47079148080184,0.022,0.004,1
"1700020D05Rik",0.0338883337764278,2.47079148080184,0.033,0.009,1
"G6pc2",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Olfr1043",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Olfr1098",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Tssk3",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Slc30a2",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Zfp14",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Olfr493",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Olfr535",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Olfr541",0.0507610387094375,2.47079148080184,0.022,0.005,1
"BB014433",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Hes7",0.0507610387094375,2.47079148080184,0.022,0.005,1
"4930595D18Rik",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Tcrg-C1",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Traj50",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Tmprss12",0.0507610387094375,2.47079148080184,0.022,0.005,1
"Spdya",0.0507610387094375,2.47079148080184,0.022,0.005,1
