"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cdkn2c",4.28485225936141e-35,2.30648570572767,0.575,0.139,7.42007865753615e-31
"Pnpla2",5.68802548248413e-44,2.30184956773914,0.791,0.261,9.84995372801777e-40
"Abcd2",5.05545247649997e-24,2.29875862913658,0.373,0.078,8.754527053555e-20
"Dlc1",1.97034319392384e-15,2.29441613154966,0.254,0.056,3.41204330891792e-11
"Arhgef15",4.7348712879972e-10,2.28263896377331,0.179,0.044,8.19937660942476e-06
"C130074G19Rik",1.48211289408588e-26,2.2826389637733,0.388,0.075,2.56657489868853e-22
"Esam",2.02794849313822e-17,2.2826389637733,0.269,0.055,3.51179840556746e-13
"Spa17",0.00328000332994172,2.2826389637733,0.037,0.008,1
"Krtap1-3",0.0122011863755943,2.2826389637733,0.022,0.004,1
"Apold1",0.0266158297326964,2.2826389637733,0.022,0.005,1
"Hapln3",0.0266158297326964,2.2826389637733,0.022,0.005,1
"Rbpms2",0.0266158297326964,2.2826389637733,0.022,0.005,1
"Dusp9",0.176856545474454,2.2826389637733,0.015,0.005,1
"Slc2a13",3.16957834654021e-08,2.2826389637733,0.112,0.021,0.000548875882270368
"Riox1",5.98395882157704e-06,2.2826389637733,0.097,0.024,0.10362421491325
"Ifi27l2a",6.84184225028567e-51,2.27927995168339,0.963,0.456,1.18480182248197e-46
"Adig",1.52718014940362e-23,2.27640701006179,0.381,0.083,2.64461786472225e-19
"Chst1",1.0171280177048e-15,2.25991888727322,0.246,0.051,1.7613605882594e-11
"Grb14",2.19000170868028e-09,2.25991888727322,0.142,0.03,3.79242595892164e-05
"Gpd1",2.68157584747139e-20,2.25567191617304,0.336,0.075,4.6436848950662e-16
"B3gnt3",1.02676747370294e-05,2.25462458760371,0.097,0.025,0.177805323421138
"Steap4",3.57230677543573e-37,2.24756619685968,0.649,0.175,6.18616364302205e-33
"Sorbs1",2.43680986600365e-29,2.2468889388241,0.493,0.115,4.21982364495852e-25
"Agpat2",2.50892275190837e-27,2.24679376482658,0.493,0.127,4.34470152947973e-23
"Sik2",3.30875437565922e-26,2.24416481595867,0.433,0.098,5.72976995232907e-22
"Lrp3",1.02676208338654e-13,2.23957024188142,0.224,0.049,1.77804389980047e-09
"Ces1f",5.66407568638706e-05,2.23957024188142,0.067,0.014,0.980847986611647
"Ccdc85a",0.000216613323120137,2.23017154387917,0.06,0.013,1
"Tdrp",0.000810494160580216,2.23017154387917,0.052,0.012,1
"Tinagl1",7.34016574892462e-18,2.22293271764904,0.351,0.093,1.27109650274128e-13
"Ptger3",3.06008797266709e-06,2.21552476791477,0.119,0.033,0.0529915434226759
"Mill2",0.00164674958772232,2.21552476791477,0.045,0.01,1
"St6galnac5",6.17892527533626e-08,2.20863838232953,0.127,0.029,0.00107000448992998
"Selp",3.21975780088629e-12,2.20640337794622,0.209,0.048,5.57565458379479e-08
"Cmbl",1.85365565394436e-09,2.20463645177203,0.157,0.036,3.20997549593546e-05
"Pcx",1.34025435100493e-30,2.20171896838974,0.515,0.122,2.32091845963525e-26
"Igf1",4.04129480577126e-33,2.19592733057997,0.56,0.135,6.99831021515409e-29
"Pccb",2.73930276427115e-17,2.19382969681545,0.269,0.055,4.74365059688835e-13
"Pon3",2.5342647700977e-15,2.18952955938182,0.261,0.059,4.38858630237819e-11
"Mtif2",0.000109219827908598,2.18952955938182,0.067,0.015,1
"Nnat",0.012870676279368,2.18952955938182,0.03,0.007,1
"Ssx2ip",0.012870676279368,2.18952955938182,0.03,0.007,1
"5430403G16Rik",0.012870676279368,2.18952955938182,0.03,0.007,1
"Abhd15",2.07006021340982e-08,2.18171005492252,0.149,0.037,0.000358472327156178
"Nmnat3",1.54241125743654e-07,2.18171005492252,0.134,0.034,0.00267099357450286
"Tmem176b",6.79419291216083e-29,2.17655170538361,0.485,0.112,1.17655038659889e-24
"Negr1",0.000161760450317306,2.17572375985679,0.075,0.019,1
"Iqck",0.000820239441192817,2.16716174635337,0.052,0.012,1
"She",4.40254706895119e-10,2.16305734802063,0.172,0.04,7.62389075930278e-06
"Cyyr1",2.64833489329799e-14,2.15710808168945,0.246,0.057,4.58612153472412e-10
"Usp11",0.000220635686766246,2.13063587032826,0.06,0.013,1
"Alb",0.00623768826648405,2.13063587032826,0.037,0.009,1
"Clstn2",0.00623768826648405,2.13063587032826,0.037,0.009,1
"Zfp444",0.108748259108851,2.13063587032826,0.015,0.004,1
"Vmn2r66",0.108748259108851,2.13063587032826,0.015,0.004,1
"Fam181b",0.108748259108851,2.13063587032826,0.015,0.004,1
"Olfr675",0.108748259108851,2.13063587032826,0.015,0.004,1
"Acsm5",0.108748259108851,2.13063587032826,0.015,0.004,1
"Pla2g3",0.108748259108851,2.13063587032826,0.015,0.004,1
"Prcd",0.108748259108851,2.13063587032826,0.015,0.004,1
"Htr4",0.108748259108851,2.13063587032826,0.015,0.004,1
"Slc1a1",0.108748259108851,2.13063587032826,0.015,0.004,1
"Syn1",0.108748259108851,2.13063587032826,0.015,0.004,1
"Rapgef3",2.72047592855175e-05,2.13063587032826,0.082,0.019,0.471104816547307
"Robo4",4.76402570373895e-05,2.10860956399826,0.082,0.02,0.824986331116473
"Gpihbp1",5.85886899769649e-07,2.10206671813148,0.127,0.033,0.010145803443311
"Med9",1.78471629992081e-08,2.09501196059753,0.157,0.04,0.000309059321657286
"Scd1",2.58938183597982e-46,2.09351538884415,0.881,0.314,4.48403252536625e-42
"Opn3",3.75193165134735e-06,2.08999388583091,0.097,0.022,0.064972200406382
"Tubb3",6.64505436460329e-06,2.08999388583091,0.097,0.024,0.115072406431835
"Fhl2",0.00303200051198441,2.08999388583091,0.045,0.011,1
"Kcnk3",0.00303200051198441,2.08999388583091,0.045,0.011,1
"Vsig2",9.0794821566718e-07,2.0833301555499,0.112,0.027,0.0157229392507086
"Unc5a",9.90092254571719e-05,2.07910556968817,0.075,0.018,1
"Nr1h3",2.27188408437493e-17,2.07292037247197,0.299,0.069,3.93422166891207e-13
"Pparg",0.000440010374855336,2.06024654243686,0.052,0.011,1
"Gpr4",0.0051362821268673,2.06024654243686,0.045,0.012,1
"Ctla4",0.0491347841814883,2.06024654243686,0.022,0.006,1
"Rgs4",0.0491347841814883,2.06024654243686,0.022,0.006,1
"Cd59b",0.0491347841814883,2.06024654243686,0.022,0.006,1
"Tnfsf10",0.0491347841814883,2.06024654243686,0.022,0.006,1
"Lrrc4",0.0491347841814883,2.06024654243686,0.022,0.006,1
"Crb1",0.256986519827432,2.06024654243686,0.015,0.006,1
"Nos1ap",3.27364398652111e-06,2.06024654243686,0.104,0.026,0.0566896929145861
"Slc5a3",4.86660224458726e-05,2.06024654243686,0.082,0.02,0.842749510695175
"Mark1",0.000928028110367787,2.06024654243686,0.067,0.019,1
"Ushbp1",2.91522955215278e-07,2.05046552164427,0.134,0.035,0.00504830301546297
"Ccdc127",0.000432926775618749,2.04447922657854,0.075,0.021,1
"Cav1",1.15728853566764e-29,2.04363182858596,0.642,0.207,2.00407655721565e-25
"Egfl7",2.08249620625634e-33,2.04328114066258,0.664,0.19,3.60625868037411e-29
"Gstz1",8.1589489943517e-14,2.04163086426951,0.269,0.07,1.41288519735188e-09
"Lox",1.80742609827218e-31,2.03752646593677,0.582,0.152,3.12991977437794e-27
"Slc16a2",3.44826757635129e-10,2.03752646593677,0.187,0.046,5.97136496196752e-06
"Phyh",0.00041370603306394,2.03752646593677,0.06,0.014,1
"Slc16a12",0.00041370603306394,2.03752646593677,0.06,0.014,1
"Cdc14a",0.000720570820366781,2.03752646593677,0.06,0.015,1
"Ccdc102a",0.000720570820366781,2.03752646593677,0.06,0.015,1
"Nudt12",0.000720570820366781,2.03752646593677,0.06,0.015,1
"Adhfe1",0.000837168675058667,2.03752646593677,0.052,0.012,1
"C2",2.11802725539592e-06,2.02806613668771,0.119,0.032,0.0366778779816912
"Lamb1",1.29874945801609e-19,2.02177239462222,0.41,0.116,2.24904443644646e-15
"Nrg4",1.49801804547294e-08,2.01960455793951,0.164,0.043,0.000259411784934549
"Zfp771",0.000351723818457375,2.01960455793951,0.067,0.017,1
"H1fx",0.0129911565244235,2.01960455793951,0.03,0.007,1
"Foxs1",0.0228984620868833,2.01960455793951,0.03,0.008,1
"Gne",0.0228984620868833,2.01960455793951,0.03,0.008,1
"Dlx5",0.0228984620868833,2.01960455793951,0.03,0.008,1
"Gata2",0.0228984620868833,2.01960455793951,0.03,0.008,1
"Snx22",0.0228984620868833,2.01960455793951,0.03,0.008,1
"Wdcp",0.0228984620868833,2.01960455793951,0.03,0.008,1
"Cacng7",0.117888636341167,2.01960455793951,0.022,0.008,1
"Hoxa9",0.000101031958053732,2.0051049882444,0.075,0.018,1
"Dbi",1.95488279991846e-53,2.00257616193366,0.97,0.603,3.38527054461879e-49
"Hspa12b",1.2636478546764e-14,1.99970500050181,0.261,0.061,2.18825898994312e-10
"Cdh5",2.77638475104869e-13,1.99884599777271,0.261,0.067,4.80786547339101e-09
"Fjx1",0.0108562119132259,1.99313234657832,0.037,0.01,1
"Sgip1",0.0108562119132259,1.99313234657832,0.037,0.01,1
"Hid1",0.0108562119132259,1.99313234657832,0.037,0.01,1
"Olfr350",0.216905529669005,1.99313234657832,0.022,0.01,1
"Icam2",6.4896544437499e-07,1.98624596099308,0.127,0.033,0.0112381346002417
"Clmn",1.13463510357743e-07,1.98007619375287,0.134,0.033,0.00196484760886503
"Lipo3",0.00307117024212419,1.97451666841097,0.045,0.011,1
"Acaa1b",0.00520063228773711,1.97451666841097,0.045,0.012,1
"Saa3",1.97269170182058e-48,1.97259719804607,0.985,0.681,3.41611022004269e-44
"Slc27a1",1.42692928304006e-29,1.97133425158915,0.709,0.273,2.47101343944047e-25
"Cxcl12",7.04044858556172e-38,1.96785293812996,0.754,0.249,1.21919448156172e-33
"Col15a1",2.0432831403717e-18,1.96489866584938,0.381,0.103,3.53835341418167e-14
"Mgst1",1.9370073808362e-41,1.96339995641358,0.769,0.215,3.35431568139405e-37
"Bik",0.00149869807817133,1.96071086888594,0.052,0.013,1
"Grap",0.012588075817376,1.96071086888594,0.045,0.014,1
"Tnk1",0.0376557037908493,1.96071086888594,0.037,0.013,1
"Prss27",0.0520238087719774,1.96071086888594,0.037,0.014,1
"Ccdc80",1.49200524271994e-33,1.95805641543997,0.701,0.228,2.58370547881812e-29
"Slc25a10",1.96646082745137e-20,1.95375810824418,0.396,0.102,3.40532021489754e-16
"Notch4",3.92504741790808e-08,1.95006362468643,0.164,0.045,0.000679700461359143
"Tnfsf11",0.000732301786391157,1.95006362468643,0.06,0.015,1
"Smad6",0.00250660723933908,1.95006362468643,0.052,0.014,1
"Fxn",0.00250660723933908,1.95006362468643,0.052,0.014,1
"Kctd17",2.62695870518221e-05,1.94160204593824,0.112,0.034,0.454910438976404
"Nlk",0.00035800571289204,1.94160204593824,0.067,0.017,1
"Cyp2f2",2.75461896231466e-35,1.93524018136982,0.776,0.279,4.7701736570403e-31
"Timp1",5.88403814196238e-32,1.93513462217993,0.672,0.209,1.01893888504362e-27
"Lmf1",1.96971789815279e-05,1.934715660353,0.127,0.041,0.341096048423119
"Pon1",0.00058856011133575,1.934715660353,0.067,0.018,1
"Adcy5",0.000139103282824712,1.9290020091586,0.082,0.022,1
"Ggact",0.000168606868388979,1.9290020091586,0.075,0.019,1
"Adgrl4",0.000285845449910828,1.9290020091586,0.075,0.02,1
"Podxl",0.00209516730111534,1.9290020091586,0.067,0.021,1
"Pde3b",4.98601877428344e-17,1.92649515354803,0.321,0.079,8.63428871142664e-13
"Myh10",0.00435535579808132,1.92418499286083,0.067,0.024,1
"Tcf7l2",1.19466801404313e-05,1.91067018638635,0.112,0.032,0.206880659991848
"Adipor2",1.33637026176405e-32,1.90882412722097,0.664,0.203,2.31419238229681e-28
"Myct1",1.20728124805165e-07,1.8993103242218,0.149,0.04,0.00209064893725104
"Chl1",1.93629807479796e-13,1.89797511353798,0.284,0.078,3.35308737612762e-09
"Sod3",8.12130340314726e-39,1.88594660775109,0.873,0.34,1.40636611032301e-34
"Scarb1",1.11458308576994e-23,1.87874202209966,0.567,0.191,1.9301235296278e-19
"Nedd4",7.70222529074541e-43,1.87718751332366,0.888,0.38,1.33379435359838e-38
"Nnmt",1.8516388598543e-30,1.87245086415586,0.664,0.217,3.20648301360969e-26
"Pde11a",0.000119890497604968,1.86760146449446,0.097,0.03,1
"Atoh8",4.62063080754927e-06,1.86760146449446,0.127,0.037,0.0800154636943307
"Pex11a",9.56235953744959e-06,1.86760146449446,0.119,0.035,0.165591380110015
"Tmem252",0.000165362203875891,1.86760146449446,0.09,0.027,1
"Ak5",0.00123249789453815,1.86760146449446,0.06,0.016,1
"Psmc3ip",0.00195614960120356,1.86760146449446,0.06,0.017,1
"Fam110c",0.00195614960120356,1.86760146449446,0.06,0.017,1
"Pigl",0.00297482138889284,1.86760146449446,0.06,0.018,1
"Bub1",0.00311195633638685,1.86760146449446,0.045,0.011,1
"Pam16",0.0039905112286212,1.86760146449446,0.052,0.015,1
"Tril",0.00404532612133634,1.86760146449446,0.052,0.015,1
"Larp7",0.00526260622326591,1.86760146449446,0.045,0.012,1
"Cfap126",0.00840317315188649,1.86760146449446,0.045,0.013,1
"Chtf18",0.00840317315188649,1.86760146449446,0.045,0.013,1
"Kctd12b",0.00840317315188649,1.86760146449446,0.045,0.013,1
"P2rx5",0.00900420603523228,1.86760146449446,0.052,0.017,1
"Pced1a",0.0175796796021334,1.86760146449446,0.037,0.011,1
"Zbtb10",0.0175796796021334,1.86760146449446,0.037,0.011,1
"Cldn15",0.0175796796021334,1.86760146449446,0.037,0.011,1
"Fgl1",0.0175796796021334,1.86760146449446,0.037,0.011,1
"Poc1a",0.0175796796021334,1.86760146449446,0.037,0.011,1
"Tbxa2r",0.0175796796021334,1.86760146449446,0.037,0.011,1
"Yju2",0.0175796796021334,1.86760146449446,0.037,0.011,1
"Skida1",0.037193225390834,1.86760146449446,0.03,0.009,1
"Col13a1",0.037193225390834,1.86760146449446,0.03,0.009,1
"Fzd8",0.037193225390834,1.86760146449446,0.03,0.009,1
"Dok6",0.037193225390834,1.86760146449446,0.03,0.009,1
"Klri1",0.0494532709954421,1.86760146449446,0.022,0.006,1
