Feature
1,ENSMUSG00000030838
2,ENSMUSG00000007034
3,ENSMUSG00000034918
4,ENSMUSG00000030905
5,ENSMUSG00000029843
6,ENSMUSG00000061414
7,ENSMUSG00000055827
8,ENSMUSG00000003779
9,ENSMUSG00000025995
10,ENSMUSG00000044626
11,ENSMUSG00000056290
12,ENSMUSG00000048232
13,ENSMUSG00000098488
14,ENSMUSG00000074342
15,ENSMUSG00000036904
16,ENSMUSG00000015533
17,ENSMUSG00000059363
18,ENSMUSG00000074121
19,ENSMUSG00000028626
20,ENSMUSG00000027452
21,ENSMUSG00000037254
22,ENSMUSG00000027107
23,ENSMUSG00000032118
24,ENSMUSG00000038544
25,ENSMUSG00000033918
26,ENSMUSG00000058975
27,ENSMUSG00000030711
28,ENSMUSG00000036825
29,ENSMUSG00000036596
30,ENSMUSG00000030789
31,ENSMUSG00000022309
32,ENSMUSG00000035390
33,ENSMUSG00000020142
34,ENSMUSG00000041444
35,ENSMUSG00000047842
36,ENSMUSG00000042826
37,ENSMUSG00000031918
38,ENSMUSG00000042476
39,ENSMUSG00000024246
40,ENSMUSG00000048279
41,ENSMUSG00000069806
42,ENSMUSG00000024039
43,ENSMUSG00000023153
44,ENSMUSG00000070705
45,ENSMUSG00000004221
46,ENSMUSG00000030134
47,ENSMUSG00000036862
48,ENSMUSG00000046714
49,ENSMUSG00000072294
50,ENSMUSG00000031626
51,ENSMUSG00000024697
52,ENSMUSG00000073435
53,ENSMUSG00000052572
54,ENSMUSG00000002416
55,ENSMUSG00000028933
56,ENSMUSG00000031104
57,ENSMUSG00000020273
58,ENSMUSG00000014602
59,ENSMUSG00000024036
60,ENSMUSG00000029510
61,ENSMUSG00000024827
62,ENSMUSG00000033486
63,ENSMUSG00000024771
64,ENSMUSG00000050919
65,ENSMUSG00000028445
66,ENSMUSG00000020932
67,ENSMUSG00000025277
68,ENSMUSG00000047485
69,ENSMUSG00000026414
70,ENSMUSG00000015053
71,ENSMUSG00000029516
72,ENSMUSG00000052105
73,ENSMUSG00000021510
74,ENSMUSG00000046994
75,ENSMUSG00000024391
76,ENSMUSG00000044005
77,ENSMUSG00000027496
78,ENSMUSG00000007207
79,ENSMUSG00000011837
80,ENSMUSG00000036214
81,ENSMUSG00000057706
82,ENSMUSG00000038195
83,ENSMUSG00000050394
84,ENSMUSG00000026683
85,ENSMUSG00000016327
86,ENSMUSG00000059669
87,ENSMUSG00000023235
88,ENSMUSG00000038457
89,ENSMUSG00000089844
90,ENSMUSG00000048763
91,ENSMUSG00000069265
92,ENSMUSG00000025876
93,ENSMUSG00000024678
94,ENSMUSG00000063689
95,ENSMUSG00000052395
96,ENSMUSG00000020186
97,ENSMUSG00000037347
98,ENSMUSG00000102018
99,ENSMUSG00000021234
100,ENSMUSG00000039058
101,ENSMUSG00000050846
102,ENSMUSG00000040441
103,ENSMUSG00000048148
104,ENSMUSG00000039307
105,ENSMUSG00000046490
106,ENSMUSG00000027455
107,ENSMUSG00000022469
108,ENSMUSG00000022840
109,ENSMUSG00000018983
110,ENSMUSG00000008658
111,ENSMUSG00000027983
112,ENSMUSG00000057729
113,ENSMUSG00000029993
114,ENSMUSG00000006241
115,ENSMUSG00000028186
116,ENSMUSG00000039738
117,ENSMUSG00000024287
118,ENSMUSG00000025937
119,ENSMUSG00000023828
120,ENSMUSG00000021732
121,ENSMUSG00000056973
122,ENSMUSG00000029167
123,ENSMUSG00000055210
124,ENSMUSG00000040537
125,ENSMUSG00000021485
126,ENSMUSG00000049811
127,ENSMUSG00000047749
128,ENSMUSG00000029299
129,ENSMUSG00000071037
130,ENSMUSG00000049598
131,ENSMUSG00000075266
132,ENSMUSG00000020926
133,ENSMUSG00000015957
134,ENSMUSG00000015981
135,ENSMUSG00000031107
136,ENSMUSG00000020807
137,ENSMUSG00000064179
138,ENSMUSG00000048826
139,ENSMUSG00000052373
140,ENSMUSG00000054034
141,ENSMUSG00000027901
142,ENSMUSG00000097075
143,ENSMUSG00000052364
144,ENSMUSG00000029414
145,ENSMUSG00000015467
146,ENSMUSG00000035686
147,ENSMUSG00000004360
148,ENSMUSG00000074625
149,ENSMUSG00000033282
150,ENSMUSG00000022756
151,ENSMUSG00000025226
152,ENSMUSG00000072437
153,ENSMUSG00000041592
154,ENSMUSG00000041202
155,ENSMUSG00000024871
156,ENSMUSG00000040938
157,ENSMUSG00000046167
158,ENSMUSG00000002228
159,ENSMUSG00000053199
160,ENSMUSG00000055775
161,ENSMUSG00000032221
162,ENSMUSG00000022421
163,ENSMUSG00000058152
164,ENSMUSG00000027322
165,ENSMUSG00000050954
166,ENSMUSG00000090141
167,ENSMUSG00000049957
168,ENSMUSG00000031519
169,ENSMUSG00000039252
170,ENSMUSG00000029408
171,ENSMUSG00000032852
172,ENSMUSG00000067377
173,ENSMUSG00000063605
174,ENSMUSG00000064247
175,ENSMUSG00000024998
176,ENSMUSG00000039470
177,ENSMUSG00000028188
178,ENSMUSG00000031840
179,ENSMUSG00000020541
180,ENSMUSG00000037262
181,ENSMUSG00000028536
182,ENSMUSG00000062590
183,ENSMUSG00000038126
184,ENSMUSG00000068860
185,ENSMUSG00000034107
186,ENSMUSG00000075327
187,ENSMUSG00000001334
188,ENSMUSG00000026686
189,ENSMUSG00000035109
190,ENSMUSG00000020175
191,ENSMUSG00000046807
192,ENSMUSG00000047898
193,ENSMUSG00000058396
194,ENSMUSG00000055745
195,ENSMUSG00000060512
196,ENSMUSG00000050627
197,ENSMUSG00000021636
198,ENSMUSG00000066756
199,ENSMUSG00000022225
200,ENSMUSG00000091604
201,ENSMUSG00000027297
202,ENSMUSG00000028019
203,ENSMUSG00000030281
204,ENSMUSG00000022554
205,ENSMUSG00000061118
206,ENSMUSG00000002007
207,ENSMUSG00000033361
208,ENSMUSG00000068854
209,ENSMUSG00000001120
210,ENSMUSG00000004127
211,ENSMUSG00000037568
212,ENSMUSG00000020420
213,ENSMUSG00000029361
214,ENSMUSG00000072980
215,ENSMUSG00000017718
216,ENSMUSG00000032419
217,ENSMUSG00000016624
218,ENSMUSG00000068263
219,ENSMUSG00000078762
220,ENSMUSG00000073433
221,ENSMUSG00000028807
222,ENSMUSG00000035561
223,ENSMUSG00000030515
224,ENSMUSG00000005320
225,ENSMUSG00000034687
226,ENSMUSG00000055976
227,ENSMUSG00000034881
228,ENSMUSG00000038214
229,ENSMUSG00000031258
230,ENSMUSG00000049871
231,ENSMUSG00000020010
232,ENSMUSG00000025934
233,ENSMUSG00000026955
234,ENSMUSG00000005225
235,ENSMUSG00000032850
236,ENSMUSG00000048856
237,ENSMUSG00000045838
238,ENSMUSG00000056665
239,ENSMUSG00000034762
240,ENSMUSG00000026885
241,ENSMUSG00000043556
242,ENSMUSG00000063430
243,ENSMUSG00000028909
244,ENSMUSG00000024459
245,ENSMUSG00000017550
246,ENSMUSG00000011632
247,ENSMUSG00000031289
248,ENSMUSG00000025577
249,ENSMUSG00000006464
250,ENSMUSG00000079508
251,ENSMUSG00000012076
252,ENSMUSG00000040424
253,ENSMUSG00000051022
254,ENSMUSG00000034438
255,ENSMUSG00000047003
256,ENSMUSG00000029319
257,ENSMUSG00000030600
258,ENSMUSG00000089687
259,ENSMUSG00000055691
260,ENSMUSG00000045827
261,ENSMUSG00000014245
262,ENSMUSG00000025128
263,ENSMUSG00000032454
264,ENSMUSG00000044201
265,ENSMUSG00000069171
266,ENSMUSG00000000486
267,ENSMUSG00000032558
268,ENSMUSG00000037375
269,ENSMUSG00000026475
270,ENSMUSG00000019880
271,ENSMUSG00000015709
