"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Kcnd2",0.0246255217786672,2.78648573001,0.011,0.002,1
"Kcnv2",0.0160895414703455,2.46455763512264,0.016,0.003,1
"Hgd",0.00407779356726267,2.30105890283976,0.021,0.004,1
"Slc8a2",0.291068125401267,2.30105890283976,0.011,0.005,1
"Hist1h3f",0.034237212631311,2.20152322928885,0.016,0.004,1
"B3gat2",0.048712555035855,1.78648573001001,0.021,0.007,1
"Ddi1",0.048712555035855,1.78648573001001,0.021,0.007,1
"Catsperg2",0.0982283915491286,1.78648573001,0.016,0.005,1
"Cpsf4l",0.0982283915491286,1.78648573001,0.016,0.005,1
"Ccdc187",0.204832891824801,1.78648573001,0.011,0.004,1
"Cacna1e",0.143765915872774,1.61656072856769,0.016,0.006,1
"S100a3",0.143765915872774,1.61656072856769,0.016,0.006,1
"Iglc2",0.480982309609249,1.61656072856769,0.011,0.006,1
"Styxl1",0.293031336129447,1.56409330867356,0.011,0.005,1
"Prickle4",0.293031336129447,1.56409330867356,0.011,0.005,1
"Gjb2",0.0144926821246513,1.46455763512264,0.037,0.013,1
"Gng7",0.0717609907945394,1.46455763512264,0.026,0.011,1
"Spock1",0.0990091194587116,1.46455763512264,0.016,0.005,1
"ETV3L",0.197107956429765,1.46455763512264,0.016,0.007,1
"Clrn2",0.197107956429765,1.46455763512264,0.016,0.007,1
"Fbxo24",0.197107956429765,1.46455763512264,0.016,0.007,1
"Dnah6",0.197107956429765,1.46455763512264,0.016,0.007,1
"Olfr544",0.197107956429765,1.46455763512264,0.016,0.007,1
"Cma1",0.101706436096328,1.40797410675628,0.021,0.008,1
"Ttll9",0.387341785133255,1.37144823073116,0.011,0.005,1
"3110021N24Rik",0.387341785133255,1.37144823073116,0.011,0.005,1
"4930451I11Rik",0.387341785133255,1.37144823073116,0.011,0.005,1
"Cep126",0.387341785133255,1.37144823073116,0.011,0.005,1
"Ttc25",0.387341785133255,1.37144823073116,0.011,0.005,1
"Ildr1",0.387341785133255,1.37144823073116,0.011,0.005,1
"Krtap20-2",0.106036503278728,1.32705411137271,0.032,0.015,1
"Marco",0.256947965364828,1.32705411137271,0.016,0.008,1
"Zfp600",0.256947965364828,1.32705411137271,0.016,0.008,1
"Cyp2d34",0.256947965364828,1.32705411137271,0.016,0.008,1
"Ptcra",0.256947965364828,1.32705411137271,0.016,0.008,1
"Svs1",0.671342151769856,1.32705411137271,0.011,0.008,1
"Cyb5rl",0.175524347249889,1.30105890283976,0.021,0.01,1
"Pde4c",0.175524347249889,1.30105890283976,0.021,0.01,1
"Cd79a",0.486912166517126,1.27191255718025,0.021,0.015,1
"Hoxc13",0.0478365509529533,1.26292377395299,0.037,0.016,1
"Trbv23",0.176143582986164,1.20152322928885,0.021,0.01,1
"Hoxb6",0.2409690427792,1.20152322928885,0.085,0.066,1
"Syndig1",0.321895018419233,1.20152322928885,0.016,0.008,1
"Slc2a2",0.484171889463468,1.20152322928885,0.011,0.006,1
"Stx1a",0.484171889463468,1.20152322928885,0.011,0.006,1
"Tex55",0.484171889463468,1.20152322928885,0.011,0.006,1
"Tigit",0.484171889463468,1.20152322928885,0.011,0.006,1
"Pdgfrl",0.30570984829322,1.13440903343031,0.026,0.016,1
"Stc2",0.0808633698382738,1.09842973632474,0.042,0.021,1
"Sigirr",0.390592662764283,1.08604601186891,0.016,0.009,1
"Pate9",0.390592662764283,1.08604601186891,0.016,0.009,1
"Adamts20",0.390592662764283,1.08604601186891,0.016,0.009,1
"Gm5678",0.722519667815958,1.08604601186891,0.021,0.018,1
"Ajuba",0.288816914625401,1.05468184095958,0.074,0.058,1
"Ttyh1",0.187895789390672,1.0495201358438,0.026,0.014,1
"Mup12",0.580879150106318,1.0495201358438,0.011,0.007,1
"Cfap57",0.580879150106318,1.0495201358438,0.011,0.007,1
"Gm10135",0.580879150106318,1.0495201358438,0.011,0.007,1
"Vmn1r77",0.580879150106318,1.0495201358438,0.011,0.007,1
"Krtap5-3",0.580879150106318,1.0495201358438,0.011,0.007,1
"Olfr765",0.580879150106318,1.0495201358438,0.011,0.007,1
"Sapcd1",0.580879150106318,1.0495201358438,0.011,0.007,1
"Map7d2",0.580879150106318,1.0495201358438,0.011,0.007,1
"Scnn1b",0.269301204855951,1.02095098364703,0.021,0.012,1
"Satb2",0.320622663539146,1.02095098364703,0.021,0.012,1
"Prss12",0.320622663539146,1.02095098364703,0.021,0.012,1
"Smim18",0.320622663539146,1.02095098364703,0.021,0.012,1
"Ccl17",0.603393241839897,1.02095098364703,0.016,0.012,1
"Smpd3",0.39145195620832,0.979130807952401,0.016,0.009,1
"Nkpd1",0.461789795407521,0.979130807952401,0.016,0.01,1
"Zfp975",0.461789795407521,0.979130807952401,0.016,0.01,1
"Camk4",0.461789795407521,0.979130807952401,0.016,0.01,1
"Vmn2r102",0.93212133747273,0.979130807952401,0.011,0.01,1
"Cyp4b1",0.0549802129798405,0.963363492094084,0.196,0.158,1
"Olfr108",0.222207193293239,0.949984462292885,0.032,0.018,1
"Rnf122",0.375653781307251,0.938488823455055,0.021,0.013,1
"Cldn5",0.527169505792052,0.934584368999139,0.095,0.085,1
"Sox18",0.343387417299134,0.915219044132208,0.106,0.09,1
"Csmd1",0.266828503244038,0.912016612093864,0.026,0.015,1
"Gm438",0.675605835639289,0.912016612093864,0.011,0.008,1
"Lag3",0.675605835639289,0.912016612093864,0.011,0.008,1
"Klrk1",0.675605835639289,0.912016612093864,0.011,0.008,1
"Dnajb13",0.675605835639289,0.912016612093864,0.011,0.008,1
"Olfr370",0.675605835639289,0.912016612093864,0.011,0.008,1
"Tmem238l",0.675605835639289,0.912016612093864,0.011,0.008,1
"Alox8",0.675605835639289,0.912016612093864,0.011,0.008,1
"Ntsr2",0.675605835639289,0.912016612093864,0.011,0.008,1
"Rab26",0.675605835639289,0.912016612093864,0.011,0.008,1
"Samt3",0.675605835639289,0.912016612093864,0.011,0.008,1
"Plk5",0.401253679124968,0.893400933926517,0.026,0.018,1
"Pappa2",0.414134787145546,0.879595134401487,0.032,0.022,1
"Coch",0.103599419262418,0.865095564706372,0.085,0.057,1
"Sdr9c7",0.412429013953063,0.863107011612918,0.074,0.061,1
"Faxc",0.322382118754402,0.860486311453782,0.021,0.012,1
"Olfr584",0.432973523297139,0.860486311453782,0.021,0.014,1
"Tmem255b",0.432973523297139,0.860486311453782,0.021,0.014,1
"Bpifb9b",0.746879786214583,0.860486311453782,0.016,0.013,1
"Rarb",0.815593074136721,0.860486311453782,0.016,0.014,1
"Mfap2",0.394047078350108,0.856564165746145,0.138,0.127,1
"Krt15",6.29539005787499e-12,0.849274683058554,0.487,0.281,1.16779485573581e-07
"Znrd1as",0.667293945301306,0.847886274674148,0.021,0.017,1
"Lhx2",0.0497833046345477,0.845864277088936,0.09,0.054,1
"Qrsl1",0.295235551310103,0.838953149904141,0.032,0.02,1
"Olfr622",0.895696592002698,0.838953149904141,0.021,0.02,1
"Adgrl2",0.71876759978762,0.827127714507351,0.069,0.065,1
"Endod1",0.753190532957011,0.806663611947635,0.095,0.094,1
"Fam83h",0.948608434849246,0.806114536758938,0.085,0.087,1
"Rac3",0.855368846423776,0.799424785717504,0.074,0.074,1
"Tenm4",0.813355771680827,0.79855856231058,0.079,0.079,1
"Cdca5",0.244602461950649,0.786485730010005,0.048,0.031,1
"Phf24",0.491979047164658,0.786485730010005,0.021,0.015,1
"Prdm8",0.883431581842751,0.786485730010005,0.016,0.015,1
"Nlrp4a",0.883431581842751,0.786485730010005,0.016,0.015,1
"Col4a6",0.35685231907357,0.786485730010004,0.026,0.017,1
"Nxph3",0.535339398822709,0.786485730010004,0.016,0.011,1
"Olfr699",0.607400095037015,0.786485730010004,0.016,0.012,1
"Prss35",0.607400095037015,0.786485730010004,0.016,0.012,1
"Traj25",0.607400095037015,0.786485730010004,0.016,0.012,1
"C87499",0.676456783105744,0.786485730010004,0.011,0.008,1
"Olfr1258",0.76710050086676,0.786485730010004,0.011,0.008,1
"Qrfpr",0.76710050086676,0.786485730010004,0.011,0.008,1
"Kif17",0.76710050086676,0.786485730010004,0.011,0.008,1
"Gngt1",0.76710050086676,0.786485730010004,0.011,0.008,1
"Prr15",0.76710050086676,0.786485730010004,0.011,0.008,1
"Vmn1r38",0.76710050086676,0.786485730010004,0.011,0.008,1
"Olfr554",0.76710050086676,0.786485730010004,0.011,0.008,1
"Slc51b",0.76710050086676,0.786485730010004,0.011,0.008,1
"Krt32",0.76710050086676,0.786485730010004,0.011,0.008,1
"Plekhh1",0.76710050086676,0.786485730010004,0.011,0.008,1
"Miox",0.76710050086676,0.786485730010004,0.011,0.008,1
"Ppp1r14a",0.884513763386301,0.75545883438938,0.143,0.153,1
"Ypel4",0.198233688761063,0.750861820279284,0.048,0.03,1
"Lor",9.70793867333748e-30,0.747837561109173,0.905,0.583,1.8008226239041e-25
