"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Kdf1",5.26543443351157e-28,3.35415957553724,0.278,0.029,9.11815280851198e-24
"Marveld3",3.81902926306341e-11,3.35415957553724,0.093,0.008,6.61341297484692e-07
"Pank1",4.98961911793586e-27,3.33031283358287,0.343,0.052,8.64052342652953e-23
"Rnf43",1.12677032195733e-10,3.32357125570381,0.102,0.011,1.9512281665335e-06
"Aven",8.37899810715223e-10,3.32357125570381,0.093,0.01,1.45099110221555e-05
"Elovl4",1.3953512551862e-42,3.32067911633053,0.778,0.238,2.41632976860594e-38
"Ttll10",5.71452264158249e-11,3.31619172533822,0.111,0.013,9.8958388584284e-07
"Gm13178",4.15249639464154e-09,3.30976545617878,0.102,0.014,7.19087800660075e-05
"Bmp7",2.40032579405197e-19,3.27554974084087,0.194,0.021,4.1566441775598e-15
"Ptn",5.73152728543177e-25,3.27437154964359,0.296,0.041,9.9252858001822e-21
"Prlr",4.74988530574633e-22,3.2166560517873,0.259,0.035,8.22537638396092e-18
"Sdr16c6",5.47204731808359e-18,3.2166560517873,0.222,0.032,9.47594434072535e-14
"Gsdma3",6.50904848964933e-10,3.2166560517873,0.111,0.015,1.12717192695257e-05
"Rnf152",4.29753830697703e-08,3.2166560517873,0.074,0.008,0.000744204708619212
"Gata6",3.06001011278773e-07,3.2166560517873,0.065,0.007,0.00529901951231451
"Ybx2",2.18568634057788e-06,3.2166560517873,0.056,0.006,0.0378495303597872
"H1fx",5.6757621758541e-05,3.2166560517873,0.046,0.006,0.982871735992654
"Cacna1g",0.000841404023044942,3.2166560517873,0.028,0.003,1
"Flvcr2",0.00646607769017332,3.2166560517873,0.019,0.002,1
"Cenpp",0.00646607769017332,3.2166560517873,0.019,0.002,1
"Rsph3a",0.00646607769017332,3.2166560517873,0.019,0.002,1
"Ccdc187",0.021795677169843,3.2166560517873,0.019,0.003,1
"Cwh43",2.08937597807692e-16,3.2166560517873,0.176,0.021,3.61817238123581e-12
"Slc35g1",4.2944356991883e-08,3.2166560517873,0.074,0.008,0.000743667430028438
"Arnt2",0.00295058569740273,3.2166560517873,0.028,0.004,1
"Vdr",2.50576647810244e-38,3.19357243867426,0.417,0.051,4.33923581012999e-34
"Lrig1",6.13728225717991e-49,3.16973500439981,0.593,0.091,1.06279316847585e-44
"Lgr6",8.22148028094974e-20,3.16774645130636,0.222,0.028,1.42371374025207e-15
"Tfap2e",3.45901151406936e-18,3.15525550712316,0.194,0.023,5.9899702389139e-14
"Panx3",6.09354912358166e-16,3.15252571436759,0.176,0.022,1.05521990173064e-11
"Sema4g",8.7520004222757e-11,3.13419389159533,0.12,0.016,1.51558391312548e-06
"Foxred2",2.09063423611042e-10,3.11712037823639,0.111,0.014,3.62035130667241e-06
"Cenpm",2.09063423611042e-10,3.11712037823639,0.111,0.014,3.62035130667241e-06
"Trp73",2.09350801382843e-19,3.10974084787079,0.213,0.026,3.62532782754669e-15
"Rspo1",2.61435595469618e-16,3.10974084787079,0.185,0.024,4.52728020674737e-12
"Dlk2",6.85332073302461e-15,3.10562473939856,0.176,0.024,1.18678955133787e-10
"Tfap2a",9.93636150251806e-29,3.09881956149344,0.343,0.047,1.72067972139105e-24
"Acacb",1.22954629541528e-23,3.09466552740869,0.5,0.14,2.12920531977064e-19
"Igsf9",8.28227457981382e-17,3.09112516970344,0.213,0.032,1.43424148898636e-12
"Tmem184a",3.87624238860071e-18,3.09112516970344,0.194,0.023,6.71248894433986e-14
"Has3",2.29296764180327e-08,3.09112516970344,0.083,0.01,0.000397073206531072
"Ntf3",7.3577025604152e-08,3.09112516970344,0.083,0.011,0.0012741333523871
"Pdzrn4",4.44458925453108e-08,3.06465295834225,0.074,0.008,0.000769669521207147
"Ucn2",1.63311504898394e-07,3.06465295834225,0.074,0.009,0.00282806533032549
"Coq6",1.63311504898394e-07,3.06465295834225,0.074,0.009,0.00282806533032549
"Dhcr24",3.31279062931636e-34,3.06338521217905,0.778,0.278,5.73675953278713e-30
"Paqr7",1.39326933962586e-31,3.05064610034837,0.611,0.159,2.41272451543009e-27
"Icam5",1.15593943572573e-06,3.04673105034499,0.065,0.008,0.0200174032084626
"Ctf1",2.46026167870602e-05,3.04673105034499,0.056,0.008,0.426043514901521
"Slc6a2",2.46026167870602e-05,3.04673105034499,0.056,0.008,0.426043514901521
"Col4a6",2.46026167870602e-05,3.04673105034499,0.056,0.008,0.426043514901521
"Dnph1",2.83011904175983e-17,3.03977828970322,0.185,0.022,4.90091714461549e-13
"Ppara",9.39265168617736e-11,3.03608380614548,0.12,0.016,1.62652549249533e-06
"Krt75",1.05475898315141e-12,3.0211052426695,0.241,0.057,1.8265261311233e-08
"Sostdc1",3.01877259072545e-33,3.0085478564571,0.389,0.052,5.22760849535926e-29
"Clca3a1",1.03680238984592e-10,2.99426363045086,0.13,0.019,1.79543069849617e-06
"Itga8",5.81159835187347e-05,2.99426363045086,0.046,0.006,1
"Hpdl",5.81159835187347e-05,2.99426363045086,0.046,0.006,1
"Calml3",9.37487869766728e-34,2.99038019596363,0.491,0.091,1.62344774407504e-29
"Nebl",3.24148723571258e-19,2.97961685448645,0.222,0.029,5.61328344608347e-15
"Tlcd2",1.95741591885518e-11,2.97961685448645,0.167,0.03,3.38965714668152e-07
"Irx3",2.33177443487971e-05,2.97564795228351,0.065,0.011,0.403793378888119
"Aadacl3",5.29250252189248e-05,2.97564795228351,0.065,0.012,0.916502661716121
"Cst6",3.34144245147532e-39,2.96275265770564,0.75,0.212,5.78637589321981e-35
"Tmem132c",4.4990180784095e-21,2.95949821229018,0.269,0.04,7.79094960638173e-17
"Dsg3",8.59787820225976e-27,2.95362164595351,0.333,0.048,1.48889456828532e-22
"Il17re",1.29300207695039e-08,2.95362164595351,0.102,0.015,0.0002239091696655
"Robo2",1.47723739571893e-06,2.95362164595351,0.074,0.011,0.0255813199816646
"Slc23a3",0.000414989752028226,2.95362164595351,0.037,0.005,1
"Itgb8",7.47175564094424e-18,2.93654813259457,0.222,0.032,1.29388392434231e-13
"Ube2c",3.26901143445821e-11,2.93654813259457,0.12,0.015,5.66094710105129e-07
"Aadac",1.44708884668091e-20,2.93035186663066,0.269,0.041,2.50592375579733e-16
"Rassf9",4.11460613537768e-11,2.92714943459232,0.139,0.021,7.12526344463353e-07
"Clstn3",3.65955795671991e-06,2.92714943459232,0.065,0.009,0.0633725651365187
"Defb6",4.27756357721324e-30,2.92587665547061,0.472,0.093,7.40745684666016e-26
"Aldh3a1",3.41791389151795e-16,2.92120016826113,0.185,0.024,5.91880148594163e-12
"Foxq1",1.85480454743874e-14,2.92120016826113,0.176,0.025,3.21196503479967e-10
"Hsd17b7",4.44830125232094e-23,2.92026304900708,0.333,0.058,7.70312327864417e-19
"Tbx1",8.70262312142238e-18,2.92026304900708,0.278,0.053,1.50703324593671e-13
"Fbxo44",1.10847505304775e-10,2.91180147025888,0.13,0.019,1.91954624936279e-06
"Psph",5.44325073928762e-22,2.91180147025888,0.315,0.054,9.42607730522437e-18
"Ctsf",5.83168679491172e-12,2.90853375642497,0.157,0.025,1.00987320227486e-07
"Lratd1",5.66408611345299e-39,2.89812653336181,0.519,0.085,9.80849792266655e-35
"Cdh4",1.46452643328552e-09,2.89472795689994,0.13,0.022,2.53612042452054e-05
"Hoxd3",0.00299526105284304,2.89472795689994,0.028,0.004,1
"Dpf1",0.00299526105284304,2.89472795689994,0.028,0.004,1
"Zfp872",0.00299526105284304,2.89472795689994,0.028,0.004,1
"Aqp5",0.00299526105284304,2.89472795689994,0.028,0.004,1
"Camk4",0.0497586180630776,2.89472795689994,0.019,0.004,1
"Nanos3",3.68859372456633e-06,2.89472795689994,0.065,0.009,0.0638753775283152
"Bdnf",6.52980974792248e-05,2.89472795689994,0.056,0.009,1
"Lhpp",1.85060422524256e-14,2.88650745009497,0.213,0.038,3.20469133685255e-10
"Cbarp",8.41430902204306e-15,2.88408071270043,0.185,0.027,1.4571058933472e-10
"Tgm5",9.30342832998467e-21,2.88105302000286,0.278,0.044,1.61107468390345e-16
"Hacd2",1.96343632113192e-17,2.88105302000286,0.259,0.047,3.40008267730415e-13
"Ckap2l",3.36336427223267e-14,2.87561913395224,0.204,0.035,5.82433791022532e-10
"Slc27a6",4.19162557869655e-16,2.87270165056994,0.204,0.03,7.25863801462881e-12
"Racgap1",1.82389569149041e-12,2.87270165056994,0.176,0.03,3.15844016895395e-08
"Tmem56",1.36597576116426e-12,2.87152056573862,0.213,0.045,2.36546022560814e-08
"Fmod",3.34318761044321e-08,2.868732748367,0.093,0.013,0.00057893979850045
"Adgrg6",1.5749302708618e-12,2.86051224156203,0.176,0.03,2.72730675005137e-08
"Lin7b",1.04804850746133e-10,2.8540859724026,0.12,0.016,1.81490560037078e-06
"Rassf10",2.00192272624635e-09,2.8540859724026,0.111,0.016,3.46672958504081e-05
"Itpka",2.53351038124531e-05,2.8540859724026,0.056,0.008,0.43872799272025
"Pla2g2d",2.53351038124531e-05,2.8540859724026,0.056,0.008,0.43872799272025
"Tcf7",2.53351038124531e-05,2.8540859724026,0.056,0.008,0.43872799272025
"Epcam",1.88719165911405e-48,2.85002318447151,0.731,0.152,3.26804979608781e-44
"Pctp",2.79237174220465e-13,2.84987372111568,0.213,0.042,4.83555014597579e-09
"Scnn1b",2.27845314805059e-07,2.83814442853357,0.083,0.012,0.0039455973164792
"Acsbg1",3.44383653601335e-53,2.83478541644366,0.796,0.172,5.96369172941433e-49
"Plekhg6",5.91346712587545e-17,2.82963292867806,0.213,0.031,1.02403510218785e-12
"Hoxb8",5.39671829105165e-15,2.82963292867806,0.204,0.033,9.34549706461414e-11
"Psrc1",2.03726684862722e-09,2.82963292867806,0.111,0.016,3.52793500176776e-05
"Gstp3",5.01788684297241e-07,2.82963292867806,0.093,0.016,0.00868947464597532
"Nudt17",7.97448403980056e-15,2.81810667529703,0.185,0.027,1.38094140117226e-10
"Lama3",7.00183351268555e-13,2.81611812220357,0.176,0.029,1.21250750939176e-08
"Klk10",9.43183989312487e-12,2.81455760821596,0.176,0.032,1.63331171429243e-07
"Ccnb2",3.41349477988577e-16,2.80161855250846,0.213,0.033,5.91114891032818e-12
"Gpc6",7.13295702524702e-10,2.80161855250846,0.13,0.021,1.23521416806203e-05
"C1qtnf7",2.44578736920412e-05,2.80161855250846,0.065,0.011,0.423536998725078
"Kif20a",2.44578736920412e-05,2.80161855250846,0.065,0.011,0.423536998725078
"Pappa",0.00017281404662417,2.80161855250846,0.046,0.007,1
"Bpifb5",0.0220314954625666,2.80161855250846,0.019,0.003,1
"Zfp683",0.0220314954625666,2.80161855250846,0.019,0.003,1
"Rflna",0.0220314954625666,2.80161855250846,0.019,0.003,1
"Plekhh1",0.0220314954625666,2.80161855250846,0.019,0.003,1
"Cldn34c1",0.0220314954625666,2.80161855250846,0.019,0.003,1
"Dapk2",9.15396016643273e-11,2.78923482805263,0.176,0.036,1.58519128202116e-06
"Fgfbp1",2.70193465102538e-46,2.78748822367357,0.657,0.121,4.67894023518065e-42
"Reep6",1.1751801985138e-09,2.78602169745744,0.139,0.025,2.03505954976634e-05
"Cdca8",2.97586292909364e-20,2.78225322764153,0.278,0.045,5.15330183431146e-16
"Megf6",1.43304338110038e-13,2.76919707481608,0.176,0.027,2.48160122305152e-09
"Nme3",9.24508498338615e-08,2.76919707481608,0.093,0.014,0.00160097136657298
"Hirip3",1.43175587431426e-06,2.76919707481608,0.083,0.014,0.0247937164755
"Grem1",1.51879549235287e-19,2.76599464277774,0.241,0.034,2.63009815410747e-15
"Mill1",6.51168284338097e-18,2.76027775712756,0.25,0.041,1.12762811798828e-13
"Mst1",1.02458140329682e-05,2.75722443315001,0.065,0.01,0.17742676160891
"Cbs",1.02458140329682e-05,2.75722443315001,0.065,0.01,0.17742676160891
"Actg2",3.55310651596355e-08,2.74717076848608,0.102,0.016,0.000615291455369408
"Acox2",5.42695535790455e-07,2.74717076848608,0.093,0.016,0.0093978585932833
"Ggt6",6.93612827864422e-24,2.74021800784432,0.333,0.055,1.20112933401282e-19
"Myl9",4.38766931654968e-14,2.73860875498266,0.194,0.032,7.59812695546908e-10
"Trbc2",2.09497727927104e-11,2.73122922461706,0.185,0.037,3.62787215451366e-07
"Birc5",1.00023384104939e-12,2.73122922461706,0.167,0.026,1.73210494254523e-08
"Mastl",0.00116804733207263,2.73122922461706,0.037,0.006,1
"Gucy1b1",0.00116804733207263,2.73122922461706,0.037,0.006,1
"Chst3",0.00116804733207263,2.73122922461706,0.037,0.006,1
"Efnb2",1.26136583268425e-36,2.71862918783743,0.593,0.126,2.18430721245931e-32
"Slc25a48",4.43549789651473e-23,2.71622706127782,0.306,0.047,7.68095170739456e-19
"C1qtnf12",7.45376771430873e-32,2.70646131946812,0.583,0.147,1.29076895508684e-27
"Efna3",9.5020933411092e-22,2.70569413250992,0.296,0.047,1.64547750387988e-17
"Acot1",4.86418102399246e-15,2.70208287895754,0.259,0.055,8.42330227924774e-11
"Nek2",2.12415624161063e-09,2.70208287895754,0.12,0.019,3.67840136359713e-05
"Troap",3.07422487007056e-08,2.70208287895754,0.111,0.019,0.000532363520750119
"Ube2t",6.73105516868599e-05,2.70208287895754,0.056,0.009,1
"Gm128",6.73105516868599e-05,2.70208287895754,0.056,0.009,1
"Aunip",6.73105516868599e-05,2.70208287895754,0.056,0.009,1
"Cenpw",6.73105516868599e-05,2.70208287895754,0.056,0.009,1
"Hexim2",6.73105516868599e-05,2.70208287895754,0.056,0.009,1
"Depdc1b",6.73105516868599e-05,2.70208287895754,0.056,0.009,1
"Ckmt1",6.42177505289604e-40,2.69442930641411,0.546,0.092,1.11205878591001e-35
"Pclaf",5.00903549759886e-11,2.69309409573029,0.139,0.021,8.67414677119194e-07
"Slc45a3",7.81047932598615e-10,2.69309409573029,0.13,0.021,1.35254070488102e-05
"Bnipl",3.73400656154573e-26,2.69119456281481,0.398,0.073,6.46617916262874e-22
"Rapgefl1",1.00501297650127e-35,2.69058724011972,0.491,0.082,1.74038097140726e-31
"Hmmr",6.21207026688377e-10,2.68614133508852,0.139,0.024,1.07574420811626e-05
"Sdr16c5",1.96716997787212e-31,2.68005657262755,0.481,0.09,3.40654825068115e-27
"Plxdc1",1.61162496165088e-10,2.6760876704246,0.157,0.029,2.79085094609083e-06
"Mfsd9",9.55036708827427e-08,2.6760876704246,0.093,0.014,0.00165383706867646
"Hoxb7",1.47394438234757e-06,2.6760876704246,0.083,0.014,0.0255242948691128
"Pxmp4",4.772006779276e-16,2.67233553556349,0.343,0.089,8.26368413967225e-12
"Plek2",3.10786316551746e-16,2.66645896922682,0.231,0.039,5.38188664372658e-12
"Cdcp1",3.13151818365507e-13,2.66645896922682,0.204,0.038,5.42285003863549e-09
"Tmem102",6.38251278240327e-10,2.66026270326292,0.139,0.024,1.10525973852877e-05
"Defb1",2.47565323143024e-13,2.65722864317329,0.222,0.045,4.28708870086775e-09
"Hoxb5",5.33034922984113e-09,2.65722864317329,0.139,0.027,9.23056576131589e-05
"Ankle1",2.15301848419702e-14,2.65275516659398,0.194,0.031,3.72838210908398e-10
"Fxyd3",1.10603920573553e-56,2.65088711629946,0.861,0.196,1.91532809257222e-52
"Cyp4f39",2.83150931521383e-20,2.64897154249798,0.324,0.063,4.90332468115579e-16
"Sult5a1",1.12069431972222e-28,2.64680044345636,0.417,0.072,1.94070635346298e-24
"Psapl1",1.53524626220873e-33,2.64474970389159,0.611,0.15,2.65858595226686e-29
"Myh11",3.15196915351448e-15,2.64241995765921,0.259,0.053,5.45826498314102e-11
"Kank1",7.79821778249973e-27,2.63934712360958,0.417,0.079,1.35041737339548e-22
"Egr2",3.17584364423636e-14,2.63169355106615,0.25,0.053,5.49960843872411e-10
"Atg9b",1.94152545456088e-07,2.63169355106615,0.102,0.018,0.00336213962966308
"Sox21",2.43429836548548e-06,2.63169355106615,0.093,0.018,0.0421547447951121
"Syt13",0.000433844154987949,2.63169355106615,0.046,0.008,1
"Slc6a17",0.000433844154987949,2.63169355106615,0.046,0.008,1
"Flywch2",0.000433844154987949,2.63169355106615,0.046,0.008,1
"Lrat",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Lpar3",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Nptx2",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Fgf22",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Gjc2",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Pnpla5",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Grp",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Gpha2",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Awat2",0.00778056257649557,2.63169355106615,0.028,0.005,1
"Spata31d1d",0.0902345408071435,2.63169355106615,0.019,0.005,1
"Wnt3",2.41003430346351e-17,2.63169355106615,0.231,0.036,4.17345640330775e-13
"B4galnt3",1.84936200805506e-09,2.63169355106615,0.13,0.022,3.20254018934894e-05
"Cd109",8.85428720175089e-08,2.63169355106615,0.102,0.017,0.0015332969147272
"Zbtb7c",8.85428720175089e-08,2.63169355106615,0.102,0.017,0.0015332969147272
"Acad10",0.000324098386718274,2.63169355106615,0.056,0.011,1
"Zfp41",0.00322800914774521,2.63169355106615,0.046,0.011,1
"Echdc1",1.81400406387149e-14,2.63169355106615,0.25,0.052,3.14131083740625e-10
"Adgrl1",4.06828541633692e-13,2.63169355106615,0.176,0.028,7.04504985547065e-09
"Fermt1",2.62923274373517e-12,2.63169355106615,0.167,0.027,4.55304234232619e-08
"Gli1",3.14728672965297e-07,2.63169355106615,0.12,0.026,0.00545015642974005
"Cbx2",6.28738688167798e-07,2.63169355106615,0.083,0.013,0.0108878678630018
"Cttnbp2",1.49972487283273e-06,2.63169355106615,0.083,0.014,0.0259707356228443
"Vwa2",1.49972487283273e-06,2.63169355106615,0.083,0.014,0.0259707356228443
"Syde2",1.95173929073124e-05,2.63169355106615,0.074,0.014,0.337982692975929
"Pard6g",6.48139268539976e-23,2.62264841146314,0.352,0.064,1.12238277133068e-18
"Fut2",2.0607523365963e-12,2.61399154933269,0.194,0.037,3.56860482128382e-08
"Ppfia3",1.78541989213936e-14,2.61258472811844,0.204,0.034,3.09181162721772e-10
"Etv4",6.71565321394615e-21,2.60660257010332,0.287,0.046,1.16294966705906e-16
"Tmem30b",1.72146115130456e-11,2.60660257010332,0.157,0.026,2.98105427571411e-07
"Arntl2",5.56710021503978e-09,2.60660257010332,0.139,0.027,9.64054744238439e-05
"Plch2",1.93286879920091e-20,2.59998469133881,0.315,0.058,3.34714889957622e-16
"Ccbe1",5.29364628288999e-17,2.5910515665688,0.25,0.044,9.16700726808059e-13
"Alox12e",1.33910302145428e-17,2.59011444731475,0.315,0.067,2.31892470225237e-13
"Arhgef19",5.5783869241566e-11,2.58862482917426,0.167,0.031,9.66009263656199e-07
"Emid1",5.55771083212723e-07,2.58862482917426,0.093,0.016,0.00962428784799473
"Baiap2l1",3.34359164479921e-06,2.58862482917426,0.083,0.015,0.0579009765129879
"Mgll",4.22348086846691e-22,2.58511141485728,0.593,0.203,7.31380181992415e-18
"Large2",4.33912437309769e-13,2.58438783628779,0.176,0.028,7.51406167689327e-09
"S100a14",2.51408486225002e-50,2.58311337062109,0.833,0.218,4.35364075595836e-46
"Gins2",2.3129120964658e-16,2.5827839505852,0.241,0.042,4.00526987744983e-12
"Inava",6.20113148494372e-18,2.57922613117201,0.259,0.044,1.0738499392477e-13
"Ppat",9.35964702092378e-06,2.57922613117201,0.074,0.013,0.162081007461337
"Esrp2",1.79430388051139e-22,2.56756321364643,0.324,0.055,3.10719602988157e-18
"Arhgef4",9.88520235413499e-15,2.56457935520761,0.222,0.04,1.71182049166556e-10
"Vangl1",4.73235632875077e-12,2.56457935520761,0.176,0.031,8.1950214544977e-08
"Lrp4",6.32279444003068e-11,2.56457935520761,0.167,0.031,1.09491831318011e-06
"Whrn",0.00015794641410326,2.56457935520761,0.056,0.01,1
"2610528J11Rik",0.00015794641410326,2.56457935520761,0.056,0.01,1
"Fam161b",0.00015794641410326,2.56457935520761,0.056,0.01,1
"Cyp1a1",0.00183248489414856,2.56457935520761,0.046,0.01,1
"Tns4",5.43614531073306e-34,2.56338753767524,0.546,0.109,9.41377283459644e-30
"Agrn",2.81895326694764e-18,2.55769296962237,0.333,0.074,4.88158137237323e-14
"Hpgd",2.03110612926915e-07,2.55369103906487,0.102,0.018,0.00351726648405538
"Tnfrsf18",2.0063434272497e-21,2.54786196026268,0.306,0.051,3.4743849129683e-17
"Trp63",1.67690536556919e-30,2.54572032795629,0.491,0.097,2.90389702155617e-26
"Wwc1",6.00683663929408e-11,2.53858414667467,0.167,0.031,1.04020390082656e-06
"Mab21l4",3.95733846380996e-05,2.53858414667467,0.074,0.015,0.68529230177797
"Prss22",3.95733846380996e-05,2.53858414667467,0.074,0.015,0.68529230177797
"Pla2g4b",0.0027216461292828,2.53858414667467,0.037,0.007,1
"Lingo1",0.0027216461292828,2.53858414667467,0.037,0.007,1
"Zfr2",0.0027216461292828,2.53858414667467,0.037,0.007,1
"Hoxc13",0.0027216461292828,2.53858414667467,0.037,0.007,1
"Gja6",0.0027216461292828,2.53858414667467,0.037,0.007,1
"Tk1",1.11140963745411e-16,2.533846227668,0.278,0.056,1.92462806917929e-12
"Tmem79",2.69179645693745e-26,2.53215787751523,0.389,0.068,4.66138392447858e-22
"Fhdc1",5.20726360740427e-11,2.52860005810204,0.148,0.024,9.01741838894198e-07
"Gm973",1.82343652750862e-07,2.52860005810204,0.12,0.025,0.00315764503468668
"Serpina3g",8.52980065840701e-07,2.52477834714964,0.102,0.02,0.0147710558001634
"Polr3g",8.62633793116259e-06,2.52477834714964,0.093,0.02,0.149382293953943
"Crlf1",1.26955022323483e-16,2.51921882180773,0.269,0.052,2.19848012157575e-12
"Map7",7.16071509568752e-24,2.51621633364621,0.38,0.072,1.24002103312021e-19
"Bspry",2.34907832302342e-19,2.51621633364621,0.269,0.043,4.06789893197966e-15
"Mab21l3",2.59056595124638e-05,2.51621633364621,0.065,0.011,0.448608305777336
"Cdh24",5.689794955191e-05,2.51621633364621,0.065,0.012,0.985301792390426
"Sp5",0.000158873624115778,2.51621633364621,0.056,0.01,1
"Pdzk1",0.00326825464885165,2.51621633364621,0.046,0.011,1
"Serpinb6e",0.00334967568046257,2.51621633364621,0.046,0.011,1
"Cadm1",2.61324663642292e-15,2.51211193531347,0.222,0.038,4.52535920029357e-11
"Barx2",9.18792174974138e-18,2.50943780101515,0.315,0.067,1.59107240940272e-13
"Sptlc3",1.05395644069984e-11,2.50616266898229,0.176,0.032,1.82513636835992e-07
"Adh7",1.33310015408898e-11,2.50296023694394,0.185,0.036,2.3085295368359e-07
"Slc16a13",6.57204875136246e-19,2.50205827064955,0.296,0.055,1.13808168227344e-14
"Scel",1.17086288660777e-36,2.501109441256,0.565,0.108,2.02758326073867e-32
"Trnp1",2.97764777250676e-07,2.50044901778789,0.111,0.022,0.00515639264764995
"Aadacl4",1.73382014500611e-06,2.49676397098004,0.111,0.025,0.0300245634510707
"Ephb6",6.18164308794603e-26,2.49537207985337,0.444,0.093,1.07047513353961e-21
"Pmvk",9.77917393252873e-19,2.49127843189631,0.398,0.106,1.693459549896e-14
"Pak6",8.25739480111658e-19,2.48584268460269,0.315,0.063,1.42993305770936e-14
"Kctd1",8.41563240545942e-16,2.4796904576211,0.231,0.04,1.45733506365341e-11
"Col17a1",1.60905314923306e-54,2.4796904576211,0.907,0.246,2.78639733852689e-50
"Bbox1",3.49687171614433e-19,2.4796904576211,0.306,0.058,6.05553275084713e-15
"Rtn4r",3.89409583347858e-13,2.4796904576211,0.204,0.038,6.74340575483486e-09
"Chmp4c",1.10198013618322e-09,2.4796904576211,0.148,0.028,1.90829900182849e-05
"Igsf3",2.19169707385224e-08,2.4796904576211,0.139,0.029,0.000379536182278993
"Chek2",9.58440393747992e-06,2.4796904576211,0.074,0.013,0.16597312298534
"Tenm3",2.03565071417717e-05,2.4796904576211,0.074,0.014,0.35251363417406
