Feature,Normalized.Dispersion
ENSMUSG00000048814,-1.8964496764940537
ENSMUSG00000026080,-2.0911227765831977
ENSMUSG00000026078,-1.9050912210381086
ENSMUSG00000026077,-0.44477633724964094
ENSMUSG00000003134,-1.5060103574008912
ENSMUSG00000003135,0.9139662079834029
ENSMUSG00000048234,2.5320900856697115
ENSMUSG00000050967,-1.7039962082154552
ENSMUSG00000057173,0.9918902787674347
ENSMUSG00000091937,0.8893920058423155
ENSMUSG00000026074,-0.48529674739295225
ENSMUSG00000026073,7.493480053766255
ENSMUSG00000026072,1.1293243083122089
ENSMUSG00000070942,0.6538831494422962
ENSMUSG00000026069,-0.8158434123171299
ENSMUSG00000026070,0.10054170971940778
ENSMUSG00000026068,4.008207804502151
ENSMUSG00000026065,NaN
ENSMUSG00000026062,-0.404541985289487
ENSMUSG00000041945,-0.5720594830771966
ENSMUSG00000079588,1.320822814733036
ENSMUSG00000045515,-0.5180537599915472
ENSMUSG00000041907,9.009287841259207
ENSMUSG00000070939,-0.28373184288782544
ENSMUSG00000010290,-1.213251111347733
ENSMUSG00000008136,-0.5669395328319359
ENSMUSG00000066877,-1.2729285078170065
ENSMUSG00000026051,-0.7296297504223852
ENSMUSG00000057363,0.21399888454353314
ENSMUSG00000041763,1.4180569422450007
ENSMUSG00000047343,1.110719183982057
ENSMUSG00000091844,0.08874925140019745
ENSMUSG00000026049,3.3990172795117344
ENSMUSG00000026047,1.969463529781267
ENSMUSG00000041684,-0.4591966059658221
ENSMUSG00000026048,-2.0719008176185163
ENSMUSG00000046828,-0.0909663947553882
ENSMUSG00000056870,-1.1896246381413675
ENSMUSG00000026043,-0.6483401098880904
ENSMUSG00000026042,-0.20028138992031272
ENSMUSG00000025995,-2.603262776500783
ENSMUSG00000025993,-0.5932558534935144
ENSMUSG00000101337,1.543979779625814
ENSMUSG00000025986,-0.8869213439344685
ENSMUSG00000026109,-0.2704097968703643
ENSMUSG00000045954,-0.41862314026490033
ENSMUSG00000026107,2.6221013551026524
ENSMUSG00000018417,-1.3012105657375275
ENSMUSG00000062939,-1.944803198699042
ENSMUSG00000026104,-0.9066637566945128
ENSMUSG00000026103,0.8147315298207207
ENSMUSG00000043015,-0.5579089260133695
ENSMUSG00000041439,0.7621466723575812
ENSMUSG00000026102,0.2829883342556442
ENSMUSG00000041426,-1.108003048787429
ENSMUSG00000043629,0.3324450501208131
ENSMUSG00000026100,1.338399488086954
ENSMUSG00000060715,-0.1428187802689411
ENSMUSG00000026098,0.7510767376540323
ENSMUSG00000026097,1.480569714364888
ENSMUSG00000026096,0.31100805793777614
ENSMUSG00000026095,-1.1903721980877748
ENSMUSG00000026094,0.7392234672603992
ENSMUSG00000042807,-0.9947023467974346
ENSMUSG00000025983,0.29184946606587375
ENSMUSG00000109809,-1.1583000070051002
ENSMUSG00000073678,1.3369835329289854
ENSMUSG00000052331,0.42303923899670415
ENSMUSG00000025982,2.774142142694906
ENSMUSG00000025981,-1.5808220044509984
ENSMUSG00000025980,-0.7941627256744909
ENSMUSG00000073676,-0.5165889079250763
ENSMUSG00000025979,1.1653661391643606
ENSMUSG00000025978,-1.4463231125433234
ENSMUSG00000046994,-0.6440386254167686
ENSMUSG00000025977,NaN
ENSMUSG00000038349,-1.4214745732833012
ENSMUSG00000045336,0.5370118782851848
ENSMUSG00000038331,-1.7025185852294882
ENSMUSG00000038323,-0.474749106659758
ENSMUSG00000048495,2.7828952071458275
ENSMUSG00000025971,-0.8271470904861571
ENSMUSG00000038305,0.12528535481780834
ENSMUSG00000054770,0.5080222180178183
ENSMUSG00000026039,-1.017021618428614
ENSMUSG00000063558,2.984791358420316
ENSMUSG00000064294,-0.6767577729135914
ENSMUSG00000038242,0.13311398915301664
ENSMUSG00000079554,1.272989837161911
ENSMUSG00000026034,3.338677461213543
ENSMUSG00000026035,2.4658480814373513
ENSMUSG00000026036,2.3465006589292483
ENSMUSG00000026037,0.09320004980381758
ENSMUSG00000038174,-0.8515854195423453
ENSMUSG00000026032,-0.4809669099954622
ENSMUSG00000047528,-0.9932409645603432
ENSMUSG00000026031,1.6013698257926952
ENSMUSG00000026029,1.309745851997108
ENSMUSG00000026028,-0.6495121598620581
ENSMUSG00000026027,2.845655060791706
ENSMUSG00000072295,1.3582999107063507
ENSMUSG00000038079,0.053999221462568504
ENSMUSG00000079550,-0.5183183608942222
ENSMUSG00000026024,-0.9896649377535646
ENSMUSG00000026023,-1.2728276450071125
ENSMUSG00000041075,-0.08117209179259847
ENSMUSG00000047361,0.43225375789536874
ENSMUSG00000026021,-0.40151918537037723
ENSMUSG00000026020,1.355721256736701
ENSMUSG00000067336,-1.3483983290137307
ENSMUSG00000041040,-1.0015784666526841
ENSMUSG00000026018,0.9356990670830382
ENSMUSG00000026019,-1.0264869618576715
ENSMUSG00000026017,1.8354091329943183
ENSMUSG00000073664,2.9157867563207267
ENSMUSG00000049439,-0.6453664280570556
ENSMUSG00000026782,-1.4431836179620263
ENSMUSG00000026014,6.133045033795131
ENSMUSG00000026012,2.8339414648967263
ENSMUSG00000026011,-1.975421467220496
ENSMUSG00000026009,-0.2466099368199422
ENSMUSG00000052062,0.19868115095972813
ENSMUSG00000025969,1.455445688814569
ENSMUSG00000040865,-0.05424598592998121
ENSMUSG00000025968,-0.4015442284332416
ENSMUSG00000025967,-1.5091819113253564
ENSMUSG00000046856,0.4843085658714997
ENSMUSG00000027520,-2.1167522391932545
ENSMUSG00000025964,0.11531186058133092
ENSMUSG00000115378,0.5471548634843508
ENSMUSG00000069085,1.659014909765887
ENSMUSG00000025963,-0.07683814764427283
ENSMUSG00000025962,-1.0091157000969673
ENSMUSG00000025961,0.7419080831172383
ENSMUSG00000025959,5.832104680317673
ENSMUSG00000025958,2.566935781694673
ENSMUSG00000025956,0.1216328458887098
ENSMUSG00000070871,0.7513687477063419
ENSMUSG00000051344,3.0443974119557002
ENSMUSG00000025955,-0.8303855077582608
ENSMUSG00000067299,2.386461597797934
ENSMUSG00000025952,-0.11018303738341816
ENSMUSG00000073658,1.5911132836846573
ENSMUSG00000044429,-1.2098655313186062
ENSMUSG00000044816,NaN
ENSMUSG00000025950,-2.0730634528466174
ENSMUSG00000025949,2.2755934042322683
ENSMUSG00000025946,2.6957207983417675
ENSMUSG00000015222,-0.5929177011275757
ENSMUSG00000055567,0.8036895325621747
ENSMUSG00000026005,-0.16997663763529774
ENSMUSG00000026004,1.7818271208259284
ENSMUSG00000026003,-1.2124796088961622
ENSMUSG00000061816,11.524530610758989
ENSMUSG00000026000,-0.9988870944188053
ENSMUSG00000025991,0.25253331032104875
ENSMUSG00000062209,1.7808187759758973
ENSMUSG00000025997,-1.2815048841531926
ENSMUSG00000053153,-0.9090187097907367
ENSMUSG00000045648,2.14162039667068
ENSMUSG00000026196,-1.7765066475038216
ENSMUSG00000050296,0.8618985614496324
ENSMUSG00000026192,-0.3124048520851484
ENSMUSG00000026193,1.3293534659550907
ENSMUSG00000039395,4.167318922308679
ENSMUSG00000026189,-1.0884573888620277
ENSMUSG00000026188,2.768776410258493
ENSMUSG00000026187,3.4297517649048053
ENSMUSG00000039372,0.5443291790471064
ENSMUSG00000039354,-0.20043531037862694
ENSMUSG00000039342,0.09762690857270045
ENSMUSG00000039323,2.884071100731
ENSMUSG00000026185,2.380754947813886
ENSMUSG00000026182,0.41327274297210154
ENSMUSG00000055322,-0.1524205894189137
ENSMUSG00000061815,-2.0085421739470055
ENSMUSG00000026180,5.579859312611979
ENSMUSG00000048480,3.1471276580082295
ENSMUSG00000006304,-0.42460333486330826
ENSMUSG00000064272,0.8622614506354291
ENSMUSG00000006299,14.903865152759993
ENSMUSG00000026179,-1.3831439401015497
ENSMUSG00000006301,-0.7661099742474766
ENSMUSG00000073650,-2.069728361776023
ENSMUSG00000026177,2.352995588637391
ENSMUSG00000026176,-1.3320720872281193
ENSMUSG00000026175,-1.020282071606589
ENSMUSG00000033364,-0.09227555174797929
ENSMUSG00000026174,-0.3737014863522527
ENSMUSG00000026173,0.0791232120640813
ENSMUSG00000026135,-1.220035500961644
ENSMUSG00000026172,0.6763140555339537
ENSMUSG00000026171,-1.56416938206265
ENSMUSG00000033276,0.14498848860590716
ENSMUSG00000033257,0.48623814821118694
ENSMUSG00000026170,2.204990521747165
ENSMUSG00000006542,-1.0058611924278418
ENSMUSG00000033227,0.8322851537186086
ENSMUSG00000026167,0.727452243186876
ENSMUSG00000090071,NaN
ENSMUSG00000006546,-1.0558270243863033
ENSMUSG00000047021,1.2560549351706618
ENSMUSG00000006538,-1.1934736874182816
ENSMUSG00000026162,-0.3201823821366414
ENSMUSG00000026205,-1.2487975222551768
ENSMUSG00000033159,4.1628041092185395
ENSMUSG00000049339,0.5855547287831986
ENSMUSG00000026197,2.781669225077164
ENSMUSG00000026198,-1.3243880211075767
ENSMUSG00000033124,-1.212210258064459
ENSMUSG00000026199,-0.4398927744264103
ENSMUSG00000026200,1.0827190255317132
ENSMUSG00000026201,-1.0765586726028937
ENSMUSG00000026202,-0.13847089831656506
ENSMUSG00000096094,0.9259976795118644
ENSMUSG00000026203,-0.7123309726422337
ENSMUSG00000026204,2.6549265291619406
ENSMUSG00000033061,1.1765004422960765
ENSMUSG00000026209,-1.0471350500018373
ENSMUSG00000026208,8.85014775766244
ENSMUSG00000026207,1.7799335431920418
ENSMUSG00000033021,-1.2896957126297783
ENSMUSG00000033007,0.778447263706052
ENSMUSG00000032997,-1.925690051217669
ENSMUSG00000026211,0.5855222239120114
ENSMUSG00000051703,-1.891432435613876
ENSMUSG00000032968,-0.6242051100880548
ENSMUSG00000026213,-0.9167406254017009
ENSMUSG00000006576,-0.0027484717906827924
ENSMUSG00000026235,0.5367123789423937
ENSMUSG00000004872,0.22479153443165617
ENSMUSG00000032908,0.32798211078857475
ENSMUSG00000026245,-1.714860866858529
ENSMUSG00000090486,-1.3090439478045686
ENSMUSG00000012187,0.028663805858888843
ENSMUSG00000032883,8.122794356035481
ENSMUSG00000079470,-0.5610701599097985
ENSMUSG00000050711,1.7179695404119815
ENSMUSG00000054702,0.69363956229151
ENSMUSG00000073643,4.369010414258585
ENSMUSG00000026249,-1.0799834453331627
ENSMUSG00000043230,-0.5394032514724224
ENSMUSG00000004364,-0.624501084884375
ENSMUSG00000110100,0.08665813828864785
ENSMUSG00000038608,2.1222454890021107
ENSMUSG00000054976,-0.49263120200339816
ENSMUSG00000055980,-1.128726335206982
ENSMUSG00000022591,2.527606001046429
ENSMUSG00000026142,-0.26067324957542404
ENSMUSG00000067158,-1.3452735714529171
ENSMUSG00000079465,-1.7913701569639509
ENSMUSG00000026150,0.10892348228419715
ENSMUSG00000026149,-0.8406652629864884
ENSMUSG00000026159,0.263182949091924
ENSMUSG00000113880,-2.6440513982813254
ENSMUSG00000113973,0.02801885368795216
ENSMUSG00000113925,1.3726996596895473
ENSMUSG00000114011,1.0173320185555
ENSMUSG00000113097,0.8890169163572952
ENSMUSG00000038496,-1.1054010151691849
ENSMUSG00000100190,1.0604764101699962
ENSMUSG00000113267,NaN
ENSMUSG00000104423,1.3846597105814862
ENSMUSG00000101315,1.6283107660024536
ENSMUSG00000026166,-1.0183368494489893
ENSMUSG00000053161,3.0401129742226782
ENSMUSG00000026163,-1.472758204719261
ENSMUSG00000045658,0.9791149232717762
ENSMUSG00000036766,-0.5203721979588516
ENSMUSG00000026219,-0.7013584000905342
ENSMUSG00000073633,0.23547487157468058
ENSMUSG00000026220,-0.3535123957317439
ENSMUSG00000052477,22.5683792495768
ENSMUSG00000089844,-1.1302045733787187
ENSMUSG00000070031,16.454794687227412
ENSMUSG00000026222,-0.058409608522374416
ENSMUSG00000052760,-1.448051497997961
ENSMUSG00000036707,-1.0584123777293604
ENSMUSG00000026223,-0.6255013753293313
ENSMUSG00000026224,3.9602378240113385
ENSMUSG00000049608,1.6894174959806152
ENSMUSG00000026226,1.4636667497146667
ENSMUSG00000026227,-0.8687533791958237
ENSMUSG00000026229,1.325435326861312
ENSMUSG00000026228,0.8718387427633649
ENSMUSG00000062590,-1.5370895636873625
ENSMUSG00000079445,0.2764027205236553
ENSMUSG00000026234,-1.094388123347644
ENSMUSG00000026237,1.9079324230060706
ENSMUSG00000036574,1.3903505902006192
ENSMUSG00000026239,0.8945957364389984
ENSMUSG00000026240,1.8908736929179213
ENSMUSG00000026241,-0.49971386238214516
ENSMUSG00000053333,1.6537674543032654
ENSMUSG00000026246,0.334598309536808
ENSMUSG00000079440,1.0335477187612963
ENSMUSG00000036500,0.8895906460610697
ENSMUSG00000026247,1.452877448970537
ENSMUSG00000036480,-0.2607356900540038
ENSMUSG00000026251,2.129709986562305
ENSMUSG00000026253,0.5277502281961489
ENSMUSG00000026254,-0.6408026927064215
ENSMUSG00000026255,-0.9617118142278309
ENSMUSG00000048000,0.7279822476194293
ENSMUSG00000079436,0.9276137426478925
ENSMUSG00000026258,-0.4585661841500586
ENSMUSG00000026259,-0.7013162710911615
ENSMUSG00000079434,-0.8408650886615896
ENSMUSG00000026288,2.7695587503981183
ENSMUSG00000026289,0.8690528482512151
ENSMUSG00000056055,2.2418269904955848
ENSMUSG00000070738,0.9937868533654555
ENSMUSG00000005501,-0.35475768199459895
ENSMUSG00000090165,1.3335096320036428
ENSMUSG00000089675,-1.3930581472161712
ENSMUSG00000090124,20.11287332778852
ENSMUSG00000090145,2.119621927136546
ENSMUSG00000089943,6.674292394937227
ENSMUSG00000090171,-1.6686425870069317
ENSMUSG00000081984,-1.6947664652884618
ENSMUSG00000089960,13.036485154686135
ENSMUSG00000079429,18.877419361187776
ENSMUSG00000044783,5.233929187875146
ENSMUSG00000036251,-0.013817583035432377
ENSMUSG00000026295,5.037244259816509
ENSMUSG00000062310,14.201759227509301
ENSMUSG00000049866,5.718201919810239
ENSMUSG00000036206,-1.6965945275314172
ENSMUSG00000055013,0.06970256142528387
ENSMUSG00000034486,1.7769205261827472
ENSMUSG00000067081,-1.242074023005569
ENSMUSG00000026301,2.0360111281984334
ENSMUSG00000044337,0.33949832874509234
ENSMUSG00000034432,5.492028078475248
ENSMUSG00000048126,0.6696155868845727
ENSMUSG00000026303,-0.3868745078544204
ENSMUSG00000090550,0.2201232987519988
ENSMUSG00000026304,0.26590336896749106
ENSMUSG00000026305,1.6525581810294137
ENSMUSG00000070732,1.6743092328680595
ENSMUSG00000034353,-1.4537031513127943
ENSMUSG00000026307,1.62098455061781
ENSMUSG00000049515,2.72158483693655
ENSMUSG00000026308,1.9635317670041035
ENSMUSG00000047443,-1.6311479849457549
ENSMUSG00000026309,-0.009618225986521295
ENSMUSG00000067071,-0.43090524430815413
ENSMUSG00000055866,1.0141912946319147
ENSMUSG00000034292,-1.1348072658926682
ENSMUSG00000026311,-0.5943012574135028
ENSMUSG00000026313,-0.3945580748915871
ENSMUSG00000026260,-2.215118663514947
ENSMUSG00000067064,0.9741106300849441
ENSMUSG00000042849,1.5331970027283093
ENSMUSG00000058904,0.600155010096519
ENSMUSG00000046300,-0.6888453779400907
ENSMUSG00000062497,2.117778770961805
ENSMUSG00000063583,-0.87752873639048
ENSMUSG00000061616,0.1443257702210778
ENSMUSG00000073616,-1.318120288966987
ENSMUSG00000044055,-1.3077860253883749
ENSMUSG00000034220,1.3362807914088846
ENSMUSG00000034212,-0.5296517126106792
ENSMUSG00000047067,0.1207615088892491
ENSMUSG00000026269,-0.8046692847341712
ENSMUSG00000026270,-0.49199945257012334
ENSMUSG00000026271,-0.47413671322058903
ENSMUSG00000045091,-0.020774007740789302
ENSMUSG00000014602,-2.356522278175745
ENSMUSG00000026272,-0.6646512400173519
ENSMUSG00000034159,-0.8842261670260501
ENSMUSG00000084989,-1.2126811654145953
ENSMUSG00000047793,0.4148619689816704
ENSMUSG00000026273,1.9871515595674263
ENSMUSG00000026274,-0.13473089437732103
ENSMUSG00000026275,-0.24283379981416595
ENSMUSG00000034107,-2.301699853221294
ENSMUSG00000034088,-0.9341100271598877
ENSMUSG00000116048,-1.4085533919211983
ENSMUSG00000034066,1.7781378179327862
ENSMUSG00000026277,-1.4550338635921833
ENSMUSG00000026278,0.05510940929034999
ENSMUSG00000026279,-1.5517919517519712
ENSMUSG00000026280,-0.9519852124571001
ENSMUSG00000026281,-0.9416860683412213
ENSMUSG00000026283,-1.4303028603093582
ENSMUSG00000073609,2.69039499694084
ENSMUSG00000094651,0.2906458312931246
ENSMUSG00000073608,0.32974416521743954
ENSMUSG00000034000,0.09689733829866604
ENSMUSG00000026285,0.39670640640457294
ENSMUSG00000051185,-1.7718201848445458
ENSMUSG00000040710,0.6783938019589324
ENSMUSG00000040693,-0.19555770387891439
ENSMUSG00000026331,0.5375354682696623
ENSMUSG00000044768,-1.0283059260108796
ENSMUSG00000040648,2.5791336338168698
ENSMUSG00000026333,-0.24221960134448578
ENSMUSG00000026335,-0.5685565254385122
ENSMUSG00000026336,1.202892082702291
ENSMUSG00000067028,0.42196691666319547
ENSMUSG00000050840,-0.26427510059772064
ENSMUSG00000047496,-0.3497090416606295
ENSMUSG00000056536,-2.0802382370423413
ENSMUSG00000026319,0.32396227981293185
ENSMUSG00000026321,-1.815177091936234
ENSMUSG00000038866,6.133659174732467
ENSMUSG00000044340,-1.14880650216242
ENSMUSG00000057329,-0.6972115123370372
ENSMUSG00000009905,-0.4675441080312571
ENSMUSG00000009907,1.2750015346546621
ENSMUSG00000067006,1.993289766163177
ENSMUSG00000059956,-1.3390559326124012
ENSMUSG00000048775,0.764455852162579
ENSMUSG00000044594,1.5169449880235504
ENSMUSG00000073602,-0.5044656802484161
ENSMUSG00000073601,0.8278466659700827
ENSMUSG00000026327,-0.04860357242202655
ENSMUSG00000067001,0.5558715734786286
ENSMUSG00000062345,3.7131180804136923
ENSMUSG00000026315,0.5630531856959781
ENSMUSG00000026312,0.6684925789132037
ENSMUSG00000047216,-0.7102947434628357
ENSMUSG00000038702,1.0259372930289465
ENSMUSG00000070695,1.0953372773629881
ENSMUSG00000094429,5.650627161287932
ENSMUSG00000101303,0.5217602237577228
ENSMUSG00000026374,1.1616937621625874
ENSMUSG00000026377,-0.2784566436655315
ENSMUSG00000064302,-1.110567029485531
ENSMUSG00000026380,0.7172323794541079
ENSMUSG00000048402,-1.7103690860464877
ENSMUSG00000037035,-0.851380313867883
ENSMUSG00000004451,-0.6497085923523268
ENSMUSG00000098923,0.47857148713637226
ENSMUSG00000026383,0.15009138541749908
ENSMUSG00000026384,2.8770124323322586
ENSMUSG00000036975,-0.8857245255559901
ENSMUSG00000036962,2.315671935206334
ENSMUSG00000026387,-2.4038292878869685
ENSMUSG00000050777,1.028827102344379
ENSMUSG00000026385,1.0239708575128217
ENSMUSG00000026388,0.5914754901107129
ENSMUSG00000026389,-0.6833745971591552
ENSMUSG00000036907,2.3445236505393576
ENSMUSG00000026390,-2.4315336015579585
ENSMUSG00000058665,-0.4994161511918214
ENSMUSG00000003721,-0.9045933291126413
ENSMUSG00000026339,-0.4924021972709346
ENSMUSG00000050534,-0.5729162579092033
ENSMUSG00000001674,-0.9180594592970347
ENSMUSG00000036815,4.830020969068191
ENSMUSG00000026341,-0.421850403758026
ENSMUSG00000026342,0.7798506552894752
ENSMUSG00000026343,-0.11829752716261407
ENSMUSG00000026344,-0.00800544506977432
ENSMUSG00000049690,2.3081601201356676
ENSMUSG00000036155,2.1264141730816086
ENSMUSG00000026347,-0.4197852249381839
ENSMUSG00000026348,0.15373738409489782
ENSMUSG00000026349,-0.34749690587566356
ENSMUSG00000051590,0.8479438637740938
ENSMUSG00000036104,-1.263060490462529
ENSMUSG00000036086,-1.1956385762366568
ENSMUSG00000056211,-0.021548314107295095
ENSMUSG00000026353,1.1445053372845155
ENSMUSG00000026354,-0.2295434181020423
ENSMUSG00000026355,-0.5720004230012843
ENSMUSG00000026356,0.15961383446325128
ENSMUSG00000045382,5.540823887782622
ENSMUSG00000042581,2.7495387988821505
ENSMUSG00000026401,-0.43248908091762683
ENSMUSG00000026399,1.6913509180527235
ENSMUSG00000042554,1.7299569116129079
ENSMUSG00000026405,-1.195726977092788
ENSMUSG00000026409,-1.4890685068642902
ENSMUSG00000046404,-0.99677710085818
ENSMUSG00000042510,-0.8418496995471226
ENSMUSG00000026415,-1.265661914293845
ENSMUSG00000026417,0.06336963711550052
ENSMUSG00000042474,NaN
ENSMUSG00000026420,0.29369684264783485
ENSMUSG00000026416,-0.09310119327117111
ENSMUSG00000016529,-0.07185363663848497
ENSMUSG00000016528,0.02717543466274671
ENSMUSG00000016526,-0.674372588615719
ENSMUSG00000026427,-1.3484116723074187
ENSMUSG00000026430,1.726328047339062
ENSMUSG00000042349,5.139430320253783
ENSMUSG00000026425,0.22535686596281976
ENSMUSG00000055184,5.508618207209743
ENSMUSG00000026432,NaN
ENSMUSG00000004552,0.6188296299601875
ENSMUSG00000052688,-0.6134951308946834
ENSMUSG00000042268,-1.155683774027323
ENSMUSG00000042251,1.6877555557769504
ENSMUSG00000013275,-0.6982163803360825
ENSMUSG00000026433,-0.5572579820144251
ENSMUSG00000026434,-0.7238481040849503
ENSMUSG00000026435,-0.25488272523402866
ENSMUSG00000026436,0.19334214242158312
ENSMUSG00000059149,-1.8631616225909409
ENSMUSG00000026437,-2.0773148422192
ENSMUSG00000118219,0.023486362880906872
ENSMUSG00000066936,0.23425159307290525
ENSMUSG00000042115,0.11237991518706988
ENSMUSG00000009772,0.31479477099217246
ENSMUSG00000042066,-0.9274879768024461
ENSMUSG00000042046,-1.0728637995315136
ENSMUSG00000026439,-1.375232405983663
ENSMUSG00000048174,-0.33228017946458377
ENSMUSG00000053024,-1.2390180249053002
ENSMUSG00000026442,-0.8315496121553524
ENSMUSG00000026443,-0.4387352679656167
ENSMUSG00000054387,0.31270903496510666
ENSMUSG00000026447,0.06210082036244037
ENSMUSG00000046062,1.7464883342355242
ENSMUSG00000041757,-1.0206535501993004
ENSMUSG00000070645,-0.09132377905451687
ENSMUSG00000070644,1.0302892239920594
ENSMUSG00000070643,-0.9096631767713067
ENSMUSG00000090553,-0.505106219788576
