"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tcf24",0.000231888379002399,2.33037934702197,0.047,0.01,1
"Cdh20",0.000382546090263306,2.33037934702197,0.047,0.01,1
"Nrsn2",0.000382546090263306,2.33037934702197,0.047,0.01,1
"Ldhc",0.000382546090263306,2.33037934702197,0.047,0.01,1
"Calca",0.000382546090263306,2.33037934702197,0.047,0.01,1
"Olfr911-ps1",0.000382546090263306,2.33037934702197,0.047,0.01,1
"Vmn1r6",1.25639894883891e-05,2.32349296143673,0.07,0.015,0.241417058019396
"Prss47",8.16082768550942e-07,2.31152031977066,0.085,0.018,0.0156810303977063
"Ceacam2",0.000122747112335001,2.31152031977066,0.054,0.012,1
"Wdr93",0.000921924890190834,2.31152031977066,0.047,0.011,1
"Zcchc13",0.0123692200068284,2.31152031977066,0.023,0.005,1
"Slc30a10",0.0197866443447044,2.31152031977066,0.023,0.006,1
"Hsd3b2",0.0197866443447044,2.31152031977066,0.023,0.006,1
"Trpm5",0.0197866443447044,2.31152031977066,0.023,0.006,1
"6030468B19Rik",0.0197866443447044,2.31152031977066,0.023,0.006,1
"Pou6f2",0.0197866443447044,2.31152031977066,0.023,0.006,1
"Chrna5",9.6865270612932e-08,2.30146665510673,0.093,0.019,0.00186126617482749
"Olfr61",2.63745989457014e-07,2.30146665510673,0.093,0.02,0.00506787918741653
"Lhx9",3.13123475640114e-06,2.30146665510673,0.085,0.02,0.0601666758442478
"Cypt12",2.43263621092418e-05,2.29702075007554,0.062,0.013,0.467431047929081
"Vwce",2.43263621092418e-05,2.29702075007554,0.062,0.013,0.467431047929081
"Med12l",0.000439442939352144,2.29702075007554,0.054,0.014,1
"Oaz3",0.000439442939352144,2.29702075007554,0.054,0.014,1
"Zfp239",0.00383212752649559,2.28552511123771,0.031,0.007,1
"Gm17416",0.00610365031407644,2.28552511123771,0.031,0.007,1
"Slc7a13",0.00610365031407644,2.28552511123771,0.031,0.007,1
"Kcnq3",0.00610365031407644,2.28552511123771,0.031,0.007,1
"Gm30302",4.74765437591458e-06,2.28552511123771,0.07,0.014,0.0912261788331987
"Olfr598",1.27600201620263e-05,2.28552511123771,0.07,0.015,0.245183787413335
"Cps1",9.51512676879405e-05,2.28552511123771,0.062,0.015,1
"Oasl1",3.92096028327554e-56,2.27745320056089,0.907,0.315,7.53412518431395e-52
"Fam120c",0.0166269857341935,2.27618724665838,0.047,0.017,1
"Krtap31-2",8.29364372252347e-07,2.26845159787877,0.085,0.018,0.0159362364128288
"Zp3r",0.00192049965408527,2.26845159787877,0.039,0.009,1
"Akr1b7",0.00192049965408527,2.26845159787877,0.039,0.009,1
"Topaz1",0.00192049965408527,2.26845159787877,0.039,0.009,1
"Lin28b",0.00192049965408527,2.26845159787877,0.039,0.009,1
"Olfr768",0.00192049965408527,2.26845159787877,0.039,0.009,1
"Igsf1",0.00192049965408527,2.26845159787877,0.039,0.009,1
"Cfap65",0.000611352000302655,2.2563787655782,0.047,0.011,1
"Alppl2",0.000611352000302655,2.2563787655782,0.047,0.011,1
"Vpreb3",0.000611352000302655,2.2563787655782,0.047,0.011,1
"Olfr202",0.000195977811281092,2.24738998235094,0.054,0.012,1
"Pcdhb11",0.000195977811281092,2.24738998235094,0.054,0.012,1
"Trbv21",0.00137322283731212,2.24738998235094,0.047,0.012,1
"Olfr1348",0.000642781438606898,2.24043722170917,0.054,0.014,1
"BC053393",8.01253732429315e-06,2.23489903816774,0.07,0.015,0.153960904686293
"Gm5800",2.03491570203323e-05,2.23489903816774,0.07,0.016,0.391009052145685
"Cnih2",0.000209559834774281,2.23489903816774,0.062,0.016,1
"Olfr917",7.31108565710727e-06,2.1859894376868,0.085,0.021,0.140482510901316
"Ptpn5",2.60292035681166e-06,2.1859894376868,0.078,0.016,0.050015114656136
"Klb",3.25357184033032e-05,2.1859894376868,0.078,0.02,0.625173829119472
"Sh2d1b2",6.38214278211845e-05,2.1859894376868,0.062,0.014,1
"Gbp2b",9.7825704102584e-05,2.1859894376868,0.062,0.015,1
"Wdr38",0.000198018299801094,2.1859894376868,0.054,0.012,1
"1700006A11Rik",0.000198018299801094,2.1859894376868,0.054,0.012,1
"Kif6",0.000198018299801094,2.1859894376868,0.054,0.012,1
"Ajap1",0.000302992304322749,2.1859894376868,0.054,0.013,1
"Iglc4",0.000302992304322749,2.1859894376868,0.054,0.013,1
"Olfr690",0.000917958784035168,2.1859894376868,0.054,0.015,1
"Stkld1",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Fabp9",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Gstm3",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Ifna2",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Dnajb8",0.000941505854941022,2.1859894376868,0.047,0.011,1
"1700123L14Rik",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Olfr569",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Ccdc38",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Vmn2r88",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Cpn2",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Umodl1",0.000941505854941022,2.1859894376868,0.047,0.011,1
"Gm5724",0.00277670128217701,2.1859894376868,0.047,0.013,1
"Tunar",0.00277670128217701,2.1859894376868,0.047,0.013,1
"Sntg1",0.00294220958028372,2.1859894376868,0.039,0.01,1
"4930519G04Rik",0.00294220958028372,2.1859894376868,0.039,0.01,1
"1700012B09Rik",0.00294220958028372,2.1859894376868,0.039,0.01,1
"Tm4sf5",0.00294220958028372,2.1859894376868,0.039,0.01,1
"Sstr2",0.00294220958028372,2.1859894376868,0.039,0.01,1
"Nhlrc4",0.00294220958028372,2.1859894376868,0.039,0.01,1
"Slc7a3",0.00294220958028372,2.1859894376868,0.039,0.01,1
"Pabpc5",0.006077965520076,2.1859894376868,0.039,0.011,1
"Gm11232",0.00836678231272498,2.1859894376868,0.039,0.011,1
"Prr15l",0.00836678231272498,2.1859894376868,0.039,0.011,1
"Trbv13-3",0.00928099219972325,2.1859894376868,0.031,0.008,1
"Olfr638",0.00928099219972325,2.1859894376868,0.031,0.008,1
"Fam187a",0.00928099219972325,2.1859894376868,0.031,0.008,1
"Prm3",0.00928099219972325,2.1859894376868,0.031,0.008,1
"Samt3",0.00928099219972325,2.1859894376868,0.031,0.008,1
"H2al2a",0.011112278593963,2.1859894376868,0.039,0.012,1
"Svopl",0.029734393562029,2.1859894376868,0.023,0.006,1
"Vmo1",0.029734393562029,2.1859894376868,0.023,0.006,1
"Krtap16-3",0.029734393562029,2.1859894376868,0.023,0.006,1
"Esx1",0.029734393562029,2.1859894376868,0.023,0.006,1
"Kcng4",0.0978569468434495,2.1859894376868,0.016,0.005,1
"Olfr263",0.0978569468434495,2.1859894376868,0.016,0.005,1
"Iglc2",0.0978569468434495,2.1859894376868,0.016,0.005,1
"Prr18",0.0978569468434495,2.1859894376868,0.016,0.005,1
"AU022751",0.0978569468434495,2.1859894376868,0.016,0.005,1
"Sowahd",0.0978569468434495,2.1859894376868,0.016,0.005,1
"Lmx1a",2.06129259512898e-05,2.1859894376868,0.07,0.016,0.396077372154034
"Wdr17",3.16350314869547e-05,2.1859894376868,0.07,0.016,0.607867130021835
"Defb5",0.000211922472931163,2.1859894376868,0.062,0.016,1
"Gbp2",3.01834249765738e-53,2.17724580461482,0.899,0.35,5.79974510924866e-49
"Tcl1b2",1.56043040854245e-05,2.14292071579491,0.078,0.019,0.299836703001432
"Vmn1r12",7.00026653821495e-05,2.14292071579491,0.07,0.018,1
"Spata19",0.000100593780671666,2.14292071579491,0.07,0.018,1
"Slc26a3",0.000212217725812893,2.13868372290844,0.062,0.016,1
"Phf11a",1.29228608697881e-11,2.12940590932043,0.178,0.042,2.48312771612978e-07
"Ankrd45",0.000455020552264038,2.12709574863323,0.054,0.014,1
"Nppb",0.000455020552264038,2.12709574863323,0.054,0.014,1
"Kcnk18",0.000455020552264038,2.12709574863323,0.054,0.014,1
"Olfr715b",0.00279829627190218,2.12709574863323,0.047,0.013,1
"Fgf15",0.000949576324474347,2.11887524182826,0.047,0.011,1
"Trim10",0.000949576324474347,2.11887524182826,0.047,0.011,1
"Calhm1",0.000949576324474347,2.11887524182826,0.047,0.011,1
"Nyap2",0.00140299194559341,2.11887524182826,0.047,0.012,1
"B3gnt7",0.00140299194559341,2.11887524182826,0.047,0.012,1
"Rsph6a",0.00140299194559341,2.11887524182826,0.047,0.012,1
"Mslnl",0.00140299194559341,2.11887524182826,0.047,0.012,1
"Plekhs1",0.00140299194559341,2.11887524182826,0.047,0.012,1
"Ubqln3",0.0112973271183022,2.11887524182826,0.039,0.012,1
"Fmo6",1.66516446210899e-06,2.11383965193096,0.093,0.022,0.0319961351394243
"Iltifb",0.00296327660651426,2.10798692568553,0.039,0.01,1
"Gfi1b",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Upp2",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Cct8l1",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Olfr549",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Hbb-bh2",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Elane",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Fam181a",0.00433966160301374,2.10798692568553,0.039,0.01,1
"1700001L19Rik",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Btnl4",0.00433966160301374,2.10798692568553,0.039,0.01,1
"St6gal2",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Lrrc30",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Dmrt3",0.00433966160301374,2.10798692568553,0.039,0.01,1
"Isg20",1.43707237341297e-46,2.10396353242433,0.837,0.281,2.76133456551302e-42
"Tnp1",0.0134953477181418,2.09288003329532,0.031,0.009,1
"Tmem145",0.0134953477181418,2.09288003329532,0.031,0.009,1
"Ces1a",0.0134953477181418,2.09288003329532,0.031,0.009,1
"Fam240a",0.0134953477181418,2.09288003329532,0.031,0.009,1
"Hist1h2bh",0.0134953477181418,2.09288003329532,0.031,0.009,1
"Vmn2r91",0.0134953477181418,2.09288003329532,0.031,0.009,1
"Gng3",0.0134953477181418,2.09288003329532,0.031,0.009,1
"Smim17",4.86121283496552e-05,2.09288003329532,0.07,0.017,0.934082046238625
"4933405O20Rik",7.13677193719432e-05,2.09288003329532,0.07,0.018,1
"Mup18",7.90611314682401e-05,2.09288003329532,0.085,0.025,1
"Ifit3",3.01622404594367e-29,2.08434917581096,0.589,0.186,5.79567450428076e-25
"Olfr1392",1.12246042338626e-05,2.07051222026686,0.085,0.022,0.21568077035367
"Olfr1079",0.000665553735272344,2.07051222026686,0.054,0.014,1
"Olfr1135",0.000665553735272344,2.07051222026686,0.054,0.014,1
"Tas2r130",0.000665553735272344,2.07051222026686,0.054,0.014,1
"Nrxn3",0.000665553735272344,2.07051222026686,0.054,0.014,1
"Hist1h4d",0.000665553735272344,2.07051222026686,0.054,0.014,1
"Chrm5",0.00384990122183917,2.07051222026686,0.047,0.014,1
"Stag3",0.00384990122183917,2.07051222026686,0.047,0.014,1
"Olfr699",0.00384990122183917,2.07051222026686,0.047,0.014,1
"Erich2",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Reg4",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Cabs1",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Bhlha15",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Llcfc1",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Gm1113",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Prr23a2",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Krt25",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Pcdhb1",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Hpse2",0.0423238202881405,2.07051222026686,0.023,0.007,1
"Olfr676",3.47512290825112e-06,2.06313268990126,0.101,0.027,0.0667744866820453
"Prl7a2",3.72036566854674e-07,2.05474490440854,0.101,0.023,0.00714868263211256
"Hamp",0.00095806843386666,2.05474490440854,0.047,0.011,1
"Gm4792",0.00141441297833355,2.05474490440854,0.047,0.012,1
"2210407C18Rik",0.00141441297833355,2.05474490440854,0.047,0.012,1
"Dnajb7",0.00141441297833355,2.05474490440854,0.047,0.012,1
"Asxl3",0.00141441297833355,2.05474490440854,0.047,0.012,1
"Gm9999",0.00203007137611192,2.05474490440854,0.047,0.012,1
"Rfx4",0.00203007137611192,2.05474490440854,0.047,0.012,1
"Cetn1",0.00203007137611192,2.05474490440854,0.047,0.012,1
"Ceacam11",0.0084719168124938,2.05474490440854,0.039,0.011,1
"Olfr523",0.0113645290736553,2.05474490440854,0.039,0.012,1
"Fam216b",0.014906941944037,2.05474490440854,0.039,0.012,1
"Fbxl21",4.92567633745009e-05,2.04848591393686,0.07,0.017,0.946468708241034
"Hsd17b3",0.000103912306606237,2.04848591393686,0.07,0.018,1
"Sprr2e",0.000312435436105443,2.04848591393686,0.062,0.016,1
"Albfm1",0.000810654847892773,2.04848591393686,0.062,0.018,1
"Gcg",5.36588844135214e-06,2.04512690184695,0.093,0.024,0.103105546400581
"Il5ra",0.00436894231635838,2.03398634424175,0.039,0.01,1
"Trpv5",0.00619165061390121,2.03398634424175,0.039,0.011,1
"Gm19935",0.00619165061390121,2.03398634424175,0.039,0.011,1
"Megf10",0.00619165061390121,2.03398634424175,0.039,0.011,1
"Zfp300",0.00619165061390121,2.03398634424175,0.039,0.011,1
"Tktl1",0.00619165061390121,2.03398634424175,0.039,0.011,1
"Pcyt1b",0.00619165061390121,2.03398634424175,0.039,0.011,1
"Cacna1e",0.134420641886149,2.03398634424175,0.016,0.005,1
"Ppp1r17",0.134420641886149,2.03398634424175,0.016,0.005,1
"Hsd11b2",0.134420641886149,2.03398634424175,0.016,0.005,1
"Nrk",0.134420641886149,2.03398634424175,0.016,0.005,1
"Trap1a",0.134420641886149,2.03398634424175,0.016,0.005,1
"5730522E02Rik",0.000220321996726466,2.03398634424175,0.062,0.016,1
"Gjd3",0.000220321996726466,2.03398634424175,0.062,0.016,1
"Cyp2ab1",0.000220321996726466,2.03398634424175,0.062,0.016,1
"Obox5",0.00236224014455798,2.03398634424175,0.054,0.016,1
"Vmn1r84",2.39561463183439e-05,2.0209301914163,0.078,0.019,0.460317351506977
"Cadps",0.000374918851944214,2.0209301914163,0.07,0.02,1
"Ccdc116",0.00046396931649159,2.01606443624449,0.054,0.014,1
"Fam124b",0.0009504375830028,2.01606443624449,0.054,0.015,1
"Olfr157",0.0009504375830028,2.01606443624449,0.054,0.015,1
"Tas2r115",0.0009504375830028,2.01606443624449,0.054,0.015,1
"Defb11",0.0009504375830028,2.01606443624449,0.054,0.015,1
"Nr2e1",0.0009504375830028,2.01606443624449,0.054,0.015,1
"Traj2",0.0009504375830028,2.01606443624449,0.054,0.015,1
"Pabpc2",0.0009504375830028,2.01606443624449,0.054,0.015,1
"4933421I07Rik",0.00518436307993978,2.01606443624449,0.047,0.014,1
"Tex50",0.018890551319071,2.00541719204498,0.031,0.009,1
"Defb19",0.018890551319071,2.00541719204498,0.031,0.009,1
"Smim23",0.018890551319071,2.00541719204498,0.031,0.009,1
"Tex19.2",0.018890551319071,2.00541719204498,0.031,0.009,1
"Olfr1228",0.000606125334029194,2.00541719204498,0.062,0.018,1
"Ros1",0.000606125334029194,2.00541719204498,0.062,0.018,1
"Gabra2",0.000818589145971886,2.00541719204498,0.062,0.018,1
"Olfr812",9.52662592720204e-05,1.99836243451103,0.078,0.022,1
"Ifi47",3.66869892943069e-43,1.99379136053524,0.868,0.341,7.04940499290107e-39
"Oas1g",1.52008840751028e-09,1.9933443597444,0.155,0.039,2.920849875031e-05
"Olfr220",0.00204578544761846,1.9933443597444,0.047,0.012,1
"Defb37",0.00204578544761846,1.9933443597444,0.047,0.012,1
"Fbxo39",0.00204578544761846,1.9933443597444,0.047,0.012,1
"Fshr",0.00204578544761846,1.9933443597444,0.047,0.012,1
"Ceacam9",0.0028609192008342,1.9933443597444,0.047,0.013,1
"Olfr323",0.0028609192008342,1.9933443597444,0.047,0.013,1
"Hdx",0.0028609192008342,1.9933443597444,0.047,0.013,1
"Aldh1b1",1.22818674690168e-07,1.98668062946339,0.163,0.051,0.00235996083417157
"Cnbd1",0.000317865648198652,1.98668062946339,0.062,0.016,1
"Tmc5",0.00131732292682753,1.98668062946339,0.054,0.015,1
"Gm13078",0.00238180787103844,1.98668062946339,0.054,0.016,1
"Olfr722",4.98828883077179e-05,1.98245604360167,0.078,0.02,0.9584996988328
"Bsph2",3.28387984764792e-05,1.96359701635035,0.085,0.023,0.630997512725548
"Olfr1112",0.000958686368612507,1.96359701635035,0.054,0.015,1
"Cyp7a1",0.000958686368612507,1.96359701635035,0.054,0.015,1
"Cfap299",0.00132790402857968,1.96359701635035,0.054,0.015,1
"Fam135b",0.00132790402857968,1.96359701635035,0.054,0.015,1
"Gpr22",0.00623108756216891,1.96359701635035,0.039,0.011,1
"Ska3",0.00684697820772972,1.96359701635035,0.047,0.015,1
"Gm9747",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Morn3",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Olfr504",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Asphd1",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Gm12253",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Dcstamp",0.00857916416318716,1.96359701635035,0.039,0.011,1
"E330017A01Rik",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Vmn2r96",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Zfp811",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Olfr109",0.00857916416318716,1.96359701635035,0.039,0.011,1
"Il17a",0.0332170433769022,1.96359701635035,0.031,0.01,1
"Acot3",0.0533923436609479,1.96359701635035,0.031,0.011,1
"D630023F18Rik",0.0576382347855902,1.96359701635035,0.023,0.007,1
"Gpr88",0.0576382347855902,1.96359701635035,0.023,0.007,1
"Odam",0.0576382347855902,1.96359701635035,0.023,0.007,1
"Tescl",0.0576382347855902,1.96359701635035,0.023,0.007,1
"Krt32",0.0576382347855902,1.96359701635035,0.023,0.007,1
"Ube2ql1",0.0576382347855902,1.96359701635035,0.023,0.007,1
"Pate4",0.000106372583910351,1.96359701635035,0.07,0.018,1
"Spink2",0.000208507699884254,1.96359701635035,0.07,0.019,1
"Usp18",3.33014915413834e-40,1.94925012087527,0.845,0.309,6.39888159967681e-36
"Fbxw20",0.00222097191254734,1.94782970049203,0.07,0.024,1
"Gbp5",2.61267141846836e-10,1.944981338183,0.233,0.074,5.02024813058696e-06
"Ctsr",0.000321310448424464,1.94087693985027,0.062,0.016,1
"4930505A04Rik",0.00044943024131485,1.94087693985027,0.062,0.017,1
"Fam243",0.000618037087043877,1.94087693985027,0.062,0.018,1
"Zbbx",0.00314842574348926,1.94087693985027,0.054,0.017,1
"Defb20",0.00406648593084293,1.94087693985027,0.054,0.018,1
"Olfr456",0.0028820017361659,1.93445067069083,0.047,0.013,1
"4933402D24Rik",0.00393711126169047,1.93445067069083,0.047,0.014,1
