Feature
1,ENSMUSG00000026418
2,ENSMUSG00000030165
3,ENSMUSG00000038292
4,ENSMUSG00000029603
5,ENSMUSG00000074607
6,ENSMUSG00000042788
7,ENSMUSG00000041700
8,ENSMUSG00000061311
9,ENSMUSG00000029102
10,ENSMUSG00000024287
11,ENSMUSG00000044678
12,ENSMUSG00000005947
13,ENSMUSG00000062778
14,ENSMUSG00000055733
15,ENSMUSG00000042417
16,ENSMUSG00000049241
17,ENSMUSG00000033590
18,ENSMUSG00000038347
19,ENSMUSG00000055555
20,ENSMUSG00000007030
21,ENSMUSG00000059741
22,ENSMUSG00000028755
23,ENSMUSG00000067064
24,ENSMUSG00000015001
25,ENSMUSG00000109293
26,ENSMUSG00000090659
27,ENSMUSG00000108763
28,ENSMUSG00000063455
29,ENSMUSG00000028673
30,ENSMUSG00000032199
31,ENSMUSG00000020485
32,ENSMUSG00000025196
33,ENSMUSG00000039515
34,ENSMUSG00000024346
35,ENSMUSG00000064293
36,ENSMUSG00000043998
37,ENSMUSG00000054716
38,ENSMUSG00000042606
39,ENSMUSG00000025782
40,ENSMUSG00000025366
41,ENSMUSG00000028778
42,ENSMUSG00000028358
43,ENSMUSG00000044279
44,ENSMUSG00000040133
45,ENSMUSG00000028343
46,ENSMUSG00000032536
47,ENSMUSG00000038506
48,ENSMUSG00000031980
49,ENSMUSG00000027257
50,ENSMUSG00000035310
51,ENSMUSG00000029521
52,ENSMUSG00000028766
53,ENSMUSG00000018750
54,ENSMUSG00000002984
55,ENSMUSG00000004221
56,ENSMUSG00000059878
57,ENSMUSG00000040767
58,ENSMUSG00000037279
59,ENSMUSG00000056973
60,ENSMUSG00000029312
61,ENSMUSG00000011008
62,ENSMUSG00000060279
63,ENSMUSG00000031432
64,ENSMUSG00000058741
65,ENSMUSG00000041064
66,ENSMUSG00000031723
67,ENSMUSG00000028524
68,ENSMUSG00000032641
69,ENSMUSG00000019579
70,ENSMUSG00000030281
71,ENSMUSG00000043439
72,ENSMUSG00000029577
73,ENSMUSG00000021235
74,ENSMUSG00000033149
75,ENSMUSG00000037990
76,ENSMUSG00000033502
77,ENSMUSG00000032437
78,ENSMUSG00000036275
79,ENSMUSG00000045761
80,ENSMUSG00000043496
81,ENSMUSG00000058192
82,ENSMUSG00000028019
83,ENSMUSG00000046994
84,ENSMUSG00000038214
85,ENSMUSG00000005069
86,ENSMUSG00000024695
87,ENSMUSG00000020674
88,ENSMUSG00000027455
89,ENSMUSG00000116953
90,ENSMUSG00000045867
91,ENSMUSG00000073435
92,ENSMUSG00000039131
93,ENSMUSG00000034936
94,ENSMUSG00000027968
95,ENSMUSG00000041538
96,ENSMUSG00000047604
97,ENSMUSG00000028702
98,ENSMUSG00000031289
99,ENSMUSG00000039476
100,ENSMUSG00000015880
101,ENSMUSG00000049265
102,ENSMUSG00000023800
103,ENSMUSG00000045733
104,ENSMUSG00000059839
105,ENSMUSG00000021986
106,ENSMUSG00000025436
107,ENSMUSG00000025656
108,ENSMUSG00000027134
109,ENSMUSG00000050592
110,ENSMUSG00000075289
111,ENSMUSG00000028648
112,ENSMUSG00000075271
113,ENSMUSG00000024039
114,ENSMUSG00000015396
115,ENSMUSG00000097328
116,ENSMUSG00000024150
117,ENSMUSG00000005354
118,ENSMUSG00000031807
119,ENSMUSG00000031171
120,ENSMUSG00000049281
121,ENSMUSG00000022828
122,ENSMUSG00000045521
123,ENSMUSG00000005362
124,ENSMUSG00000030666
125,ENSMUSG00000041046
126,ENSMUSG00000059674
127,ENSMUSG00000062590
128,ENSMUSG00000020519
129,ENSMUSG00000028807
130,ENSMUSG00000032093
131,ENSMUSG00000041881
132,ENSMUSG00000075569
133,ENSMUSG00000073600
134,ENSMUSG00000032382
135,ENSMUSG00000021303
136,ENSMUSG00000118401
137,ENSMUSG00000073433
138,ENSMUSG00000017550
139,ENSMUSG00000028636
140,ENSMUSG00000026388
141,ENSMUSG00000036009
142,ENSMUSG00000031391
143,ENSMUSG00000032735
144,ENSMUSG00000024989
145,ENSMUSG00000027999
146,ENSMUSG00000026726
147,ENSMUSG00000020142
148,ENSMUSG00000032174
149,ENSMUSG00000036863
150,ENSMUSG00000020926
151,ENSMUSG00000030802
152,ENSMUSG00000033910
153,ENSMUSG00000061479
154,ENSMUSG00000067847
155,ENSMUSG00000022911
156,ENSMUSG00000022136
157,ENSMUSG00000004937
158,ENSMUSG00000006143
159,ENSMUSG00000024669
160,ENSMUSG00000031066
161,ENSMUSG00000025876
162,ENSMUSG00000030337
163,ENSMUSG00000040054
164,ENSMUSG00000048997
165,ENSMUSG00000000409
166,ENSMUSG00000078796
167,ENSMUSG00000015467
168,ENSMUSG00000004270
169,ENSMUSG00000021188
170,ENSMUSG00000041353
171,ENSMUSG00000075595
172,ENSMUSG00000020219
173,ENSMUSG00000035953
174,ENSMUSG00000062190
175,ENSMUSG00000049760
176,ENSMUSG00000054715
177,ENSMUSG00000038126
178,ENSMUSG00000037126
179,ENSMUSG00000037979
180,ENSMUSG00000059669
181,ENSMUSG00000079434
182,ENSMUSG00000021391
183,ENSMUSG00000008140
184,ENSMUSG00000026842
185,ENSMUSG00000007050
186,ENSMUSG00000052142
187,ENSMUSG00000076431
188,ENSMUSG00000054843
189,ENSMUSG00000020897
190,ENSMUSG00000044927
191,ENSMUSG00000006526
192,ENSMUSG00000005950
193,ENSMUSG00000006587
194,ENSMUSG00000022022
195,ENSMUSG00000049354
196,ENSMUSG00000001672
197,ENSMUSG00000039470
198,ENSMUSG00000042289
199,ENSMUSG00000016758
200,ENSMUSG00000025529
201,ENSMUSG00000029755
202,ENSMUSG00000071661
203,ENSMUSG00000029319
204,ENSMUSG00000020018
205,ENSMUSG00000025421
206,ENSMUSG00000058152
207,ENSMUSG00000000782
208,ENSMUSG00000007480
209,ENSMUSG00000038370
210,ENSMUSG00000051224
211,ENSMUSG00000039611
212,ENSMUSG00000070737
213,ENSMUSG00000051506
214,ENSMUSG00000003779
215,ENSMUSG00000022661
216,ENSMUSG00000021678
217,ENSMUSG00000047394
218,ENSMUSG00000020303
219,ENSMUSG00000019214
220,ENSMUSG00000026564
221,ENSMUSG00000069206
222,ENSMUSG00000001424
223,ENSMUSG00000024645
224,ENSMUSG00000030551
225,ENSMUSG00000116165
226,ENSMUSG00000006315
227,ENSMUSG00000062937
228,ENSMUSG00000022225
229,ENSMUSG00000030515
230,ENSMUSG00000036646
231,ENSMUSG00000028344
232,ENSMUSG00000039844
233,ENSMUSG00000071708
234,ENSMUSG00000075701
235,ENSMUSG00000004187
236,ENSMUSG00000006095
237,ENSMUSG00000021732
238,ENSMUSG00000107002
239,ENSMUSG00000024294
240,ENSMUSG00000036862
241,ENSMUSG00000025453
242,ENSMUSG00000069769
243,ENSMUSG00000025500
244,ENSMUSG00000003208
245,ENSMUSG00000039656
246,ENSMUSG00000034795
247,ENSMUSG00000028909
248,ENSMUSG00000008035
249,ENSMUSG00000042510
250,ENSMUSG00000028796
251,ENSMUSG00000046185
252,ENSMUSG00000027905
253,ENSMUSG00000043251
254,ENSMUSG00000062585
255,ENSMUSG00000032878
256,ENSMUSG00000029436
257,ENSMUSG00000098789
258,ENSMUSG00000022987
259,ENSMUSG00000034164
260,ENSMUSG00000067212
261,ENSMUSG00000069806
262,ENSMUSG00000035078
263,ENSMUSG00000050493
264,ENSMUSG00000033585
265,ENSMUSG00000072770
266,ENSMUSG00000033918
267,ENSMUSG00000027699
268,ENSMUSG00000036904
269,ENSMUSG00000021066
270,ENSMUSG00000021495
271,ENSMUSG00000020010
272,ENSMUSG00000041180
273,ENSMUSG00000025602
274,ENSMUSG00000030532
275,ENSMUSG00000025464
276,ENSMUSG00000042155
277,ENSMUSG00000048402
278,ENSMUSG00000036948
279,ENSMUSG00000061882
280,ENSMUSG00000049971
281,ENSMUSG00000036596
282,ENSMUSG00000004394
283,ENSMUSG00000032741
284,ENSMUSG00000026429
285,ENSMUSG00000041236
286,ENSMUSG00000037341
287,ENSMUSG00000027220
288,ENSMUSG00000063605
289,ENSMUSG00000036199
290,ENSMUSG00000025176
291,ENSMUSG00000062866
292,ENSMUSG00000049999
293,ENSMUSG00000032968
294,ENSMUSG00000024697
295,ENSMUSG00000024998
296,ENSMUSG00000027983
297,ENSMUSG00000054074
298,ENSMUSG00000026791
299,ENSMUSG00000033184
300,ENSMUSG00000034292
301,ENSMUSG00000052395
302,ENSMUSG00000025937
303,ENSMUSG00000030873
304,ENSMUSG00000031639
305,ENSMUSG00000049184
306,ENSMUSG00000062175
307,ENSMUSG00000067786
308,ENSMUSG00000026003
309,ENSMUSG00000029074
310,ENSMUSG00000063428
311,ENSMUSG00000020594
312,ENSMUSG00000044641
313,ENSMUSG00000034429
314,ENSMUSG00000030447
315,ENSMUSG00000029705
316,ENSMUSG00000008658
317,ENSMUSG00000034777
318,ENSMUSG00000074121
319,ENSMUSG00000025260
320,ENSMUSG00000006179
321,ENSMUSG00000016624
322,ENSMUSG00000031168
323,ENSMUSG00000079055
324,ENSMUSG00000039058
325,ENSMUSG00000038738
326,ENSMUSG00000093769
327,ENSMUSG00000022554
328,ENSMUSG00000017718
329,ENSMUSG00000018707
330,ENSMUSG00000043372
331,ENSMUSG00000063146
332,ENSMUSG00000073910
333,ENSMUSG00000037029
334,ENSMUSG00000025082
335,ENSMUSG00000031661
336,ENSMUSG00000018574
337,ENSMUSG00000032477
338,ENSMUSG00000113450
339,ENSMUSG00000039367
340,ENSMUSG00000028479
341,ENSMUSG00000057706
342,ENSMUSG00000018761
343,ENSMUSG00000029136
344,ENSMUSG00000023153
345,ENSMUSG00000032118
346,ENSMUSG00000001510
347,ENSMUSG00000021702
348,ENSMUSG00000070003
349,ENSMUSG00000028964
350,ENSMUSG00000032288
351,ENSMUSG00000029516
352,ENSMUSG00000068196
353,ENSMUSG00000039004
354,ENSMUSG00000038764
355,ENSMUSG00000048442
356,ENSMUSG00000029596
357,ENSMUSG00000033128
358,ENSMUSG00000028188
359,ENSMUSG00000044201
360,ENSMUSG00000066456
361,ENSMUSG00000030826
362,ENSMUSG00000059995
363,ENSMUSG00000026459
364,ENSMUSG00000039577
365,ENSMUSG00000027962
366,ENSMUSG00000068854
367,ENSMUSG00000063232
368,ENSMUSG00000037262
369,ENSMUSG00000037060
370,ENSMUSG00000025812
371,ENSMUSG00000053600
372,ENSMUSG00000041231
373,ENSMUSG00000033961
374,ENSMUSG00000024026
375,ENSMUSG00000028536
376,ENSMUSG00000043468
