Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000025911,Adhfe1,0.056594839278266626,-1.1643799422610512,0.6970181897251152,0.08959815310781688,1.1643799422610512,0.6970181897251152
ENSMUSG00000067879,Vxn,0.009291690030760193,-4.889272704126682,0.04994510822681106,0.26879445932345064,4.889272704126682,0.04994510822681106
ENSMUSG00000025912,Mybl1,0.027875070092280577,-1.5794174415398947,0.7507208458821719,0.04479907655390844,1.5794174415398947,0.7507208458821719
ENSMUSG00000045210,Vcpip1,0.32351975288919577,-0.7823575002101705,0.5533505744372035,0.5375889186469013,0.7823575002101705,0.5533505744372035
ENSMUSG00000025915,Sgk3,0.36322061029335295,0.08466377629886357,0.8563253650068104,0.31359353587735905,-0.08466377629886357,0.8563253650068104
ENSMUSG00000046101,Mcmdc2,0.009291690030760193,-4.40384587695644,0.10931725178506314,0.17919630621563376,4.40384587695644,0.10931725178506314
ENSMUSG00000099032,Tcf24,0.013515185499287553,-4.164379942261051,0.09650132666753572,0.2239953827695422,4.164379942261051,0.09650132666753572
ENSMUSG00000025916,Ppp1r42,0.00844699093705472,-2.2074486641529374,1,0,2.2074486641529374,1
ENSMUSG00000025917,Cops5,0.9714039577612928,2.1798637404546337,1,0.17919630621563376,-2.1798637404546337,1
ENSMUSG00000056763,Cspp1,0.31169396557731915,-0.8359385404150145,0.53205244395499,0.5375889186469013,0.8359385404150145,0.53205244395499
ENSMUSG00000067851,Arfgef1,0.6419713112161587,0.3199098599921547,0.9032563510706847,0.4927898420929928,-0.3199098599921547,0.9032563510706847
ENSMUSG00000042501,Cpa6,0.009291690030760193,-4.40384587695644,0.10931725178506314,0.17919630621563376,4.40384587695644,0.10931725178506314
ENSMUSG00000048960,Prex2,0.17907620786556006,2.0678293374356036,1,0,-2.0678293374356036,1
ENSMUSG00000057715,A830018L16Rik,0.010981088218171136,-3.85952536073263,0.17276705222219055,0.13439722966172532,3.85952536073263,0.17276705222219055
ENSMUSG00000016918,Sulf1,0.24580743626829235,-0.2844106459678213,0.7807614670390184,0.26879445932345064,0.2844106459678213,0.7807614670390184
ENSMUSG00000025938,Slco5a1,0.04307965377897907,-0.9664405646491421,0.8875952454418684,0.04479907655390844,0.9664405646491421,0.8875952454418684
ENSMUSG00000042414,Prdm14,0.0008446990937054721,-4.666880282790235,1,0,4.666880282790235,1
ENSMUSG00000005886,Ncoa2,0.19090199517743667,-0.16225989038668187,0.8448037889368334,0.17919630621563376,0.16225989038668187,0.8448037889368334
ENSMUSG00000025935,Tram1,1.6066176762278077,0.41982464142618314,0.9152938572308074,1.2095750669555279,-0.41982464142618314,0.9152938572308074
ENSMUSG00000025937,Lactb2,0.07264412205867059,-0.22393678694150632,0.9566646609691762,0.04479907655390844,0.22393678694150632,0.9566646609691762
ENSMUSG00000067813,Xkr9,0.005068194562232832,-2.85952536073263,1,0,2.85952536073263,1
ENSMUSG00000025932,Eya1,0.053216042903444734,-1.9888083776775969,0.3477981836604997,0.17919630621563376,1.9888083776775969,0.3477981836604997
ENSMUSG00000025930,Msc,0.010136389124465664,-3.5514030653702986,0.25711245931585,0.08959815310781688,3.5514030653702986,0.25711245931585
ENSMUSG00000032769,Trpa1,0.009291690030760193,-3.666880282790235,0.2442145759090955,0.08959815310781688,3.666880282790235,0.2442145759090955
ENSMUSG00000092083,Kcnb2,0.0033787963748218883,-4.344952187902872,0.32037972338711945,0.04479907655390844,4.344952187902872,0.32037972338711945
ENSMUSG00000025925,Terf1,0.1207919703998825,-0.8188833762352843,0.6790264486739843,0.17919630621563376,0.8188833762352843,0.6790264486739843
ENSMUSG00000032719,Sbspon,0.053216042903444734,0.3331197172097653,1,0,-0.3331197172097653,1
ENSMUSG00000067795,4930444P10Rik,0.002534097281116416,-4.666880282790235,0.2431204539264828,0.04479907655390844,4.666880282790235,0.2431204539264828
ENSMUSG00000025921,Rdh10,0.21877706526971724,0.03355943535085748,0.8817612884563113,0.17919630621563376,-0.03355943535085748,0.8817612884563113
ENSMUSG00000025920,Stau2,0.12332606768099891,-0.7891360328412325,0.6821725742009338,0.17919630621563376,0.7891360328412325,0.6821725742009338
ENSMUSG00000025939,Ube2w,0.27283780726686746,-0.49695528134792233,0.6978750325076235,0.3583926124312675,0.49695528134792233,0.6978750325076235
ENSMUSG00000025940,Tmem70,0.1782315087718546,-0.5239223289481918,0.7321695743382871,0.2239953827695422,0.5239223289481918,0.7321695743382871
ENSMUSG00000025779,Ly96,0.2990234791717371,-1.4431325818417755,0.2844816766926469,0.8063833779703519,1.4431325818417755,0.2844816766926469
ENSMUSG00000042686,Jph1,0.5245581371910981,3.6138904873403677,0.8775416602996459,0,-3.6138904873403677,0.8775416602996459
ENSMUSG00000025777,Gdap1,0.0016893981874109441,-6.081917782069079,0.06469447758942722,0.13439722966172532,6.081917782069079,0.06469447758942722
ENSMUSG00000067780,Pi15,0.027875070092280577,-0.5794174415398947,1,0,0.5794174415398947,1
ENSMUSG00000025776,Crispld1,0.009291690030760193,-3.0819177820690786,0.5195440864142531,0.04479907655390844,3.0819177820690786,0.5195440864142531
ENSMUSG00000025774,Crisp4,0.00844699093705472,-4.207448664152937,0.13730077128938215,0.13439722966172532,4.207448664152937,0.13730077128938215
ENSMUSG00000073735,Defb18,0.002534097281116416,-5.988808377677596,0.05119121228455491,0.17919630621563376,5.988808377677596,0.05119121228455491
ENSMUSG00000067773,Defb41,0.00844699093705472,-5.666880282790235,0.01820251782087307,0.4479907655390844,5.666880282790235,0.01820251782087307
ENSMUSG00000042596,Tfap2d,0.005912893655938304,-3.6668802827902347,0.39984798391519666,0.04479907655390844,3.6668802827902347,0.39984798391519666
ENSMUSG00000025927,Tfap2b,0.019428079155225857,-2.666880282790235,0.36310081925141263,0.08959815310781688,2.666880282790235,0.36310081925141263
ENSMUSG00000043760,Pkhd1,0.0033787963748218883,-4.929914688624029,0.15301052872349877,0.08959815310781688,4.929914688624029,0.15301052872349877
ENSMUSG00000025929,Il17a,0.002534097281116416,-3.6668802827902347,1,0,3.6668802827902347,1
ENSMUSG00000041872,Il17f,0.0033787963748218883,-3.344952187902872,1,0,3.344952187902872,1
ENSMUSG00000041859,Mcm3,0.48739137706805735,0.33812039826813156,0.9231084793505645,0.3583926124312675,-0.33812039826813156,0.9231084793505645
ENSMUSG00000025931,Paqr8,0.031253866467102466,-1.4189527693466495,0.8256286183982775,0.04479907655390844,1.4189527693466495,0.8256286183982775
ENSMUSG00000041809,Efhc1,0.005068194562232832,-3.85952536073263,0.34995718342011856,0.04479907655390844,3.85952536073263,0.34995718342011856
ENSMUSG00000041779,Tram2,0.19174669427114216,-0.41895276934664927,0.7585980924910984,0.2239953827695422,0.41895276934664927,0.7585980924910984
ENSMUSG00000025933,Tmem14a,0.05490544109085568,-1.6224861634317813,0.4946745879210641,0.13439722966172532,1.6224861634317813,0.4946745879210641
ENSMUSG00000025934,Gsta3,0.039700857404157186,-1.6668802827902351,0.5331455795020168,0.08959815310781688,1.6668802827902351,0.5331455795020168
ENSMUSG00000041722,Khdc1c,0.00422349546852736,-4.666880282790235,0.17116651081621168,0.08959815310781688,4.666880282790235,0.17116651081621168
ENSMUSG00000085079,Khdc1b,0.005912893655938304,-4.666880282790235,0.11837758921765934,0.13439722966172532,4.666880282790235,0.11837758921765934
ENSMUSG00000028033,Kcnq5,0.061663033840499454,0.5425730828387154,1,0,-0.5425730828387154,1
ENSMUSG00000041670,Rims1,0.02027277824893133,-4.344952187902873,0.04269269687338831,0.40319168898517593,4.344952187902873,0.04269269687338831
ENSMUSG00000026158,Ogfrl1,0.3623759111996475,-1.3781190518380717,0.2948856829843182,0.9407806076320772,1.3781190518380717,0.2948856829843182
ENSMUSG00000026156,B3gat2,0.005068194562232832,-2.85952536073263,1,0,2.85952536073263,1
ENSMUSG00000026155,Smap1,0.5304710308470364,-0.8293956945482427,0.4940908478212257,0.9407806076320772,0.8293956945482427,0.4940908478212257
ENSMUSG00000026154,Sdhaf4,0.23651574623753216,-0.7023789640116211,0.6264999994850754,0.3583926124312675,0.7023789640116211,0.6264999994850754
ENSMUSG00000026153,Fam135a,0.07011002477755418,-0.27456286001147445,0.9581880654546067,0.04479907655390844,0.27456286001147445,0.9581880654546067
ENSMUSG00000026147,Col9a1,0.005912893655938304,-4.251842783511391,0.1375922462409272,0.08959815310781688,4.251842783511391,0.1375922462409272
ENSMUSG00000026141,Col19a1,0.013515185499287553,-1.5794174415398947,1,0,1.5794174415398947,1
ENSMUSG00000073725,Lmbrd1,1.603238879852986,-0.7758560926407372,0.47570276321225213,2.8223418228962314,0.7758560926407372,0.47570276321225213
ENSMUSG00000033569,Adgrb3,0.005068194562232832,-4.444487861453787,0.13148943754017492,0.08959815310781688,4.444487861453787,0.13148943754017492
ENSMUSG00000073722,4931408C20Rik,0.005068194562232832,-5.181453455619993,0.07014987218447152,0.17919630621563376,5.181453455619993,0.07014987218447152
ENSMUSG00000048411,Gm597,0.0033787963748218883,-5.666880282790235,0.05440345828086705,0.17919630621563376,5.666880282790235,0.05440345828086705
ENSMUSG00000048874,Phf3,0.4307965377897907,-0.25466330257376946,0.7471407058720879,0.4927898420929928,0.25466330257376946,0.7471407058720879
ENSMUSG00000026064,Ptp4a1,1.8803001825883807,-0.10058329168008195,0.7651641982839927,2.060757521479788,0.10058329168008195,0.7651641982839927
ENSMUSG00000117310,Ptp4a1,0.2204664634571282,-1.2184197819739404,0.39590131727772526,0.4927898420929928,1.2184197819739404,0.39590131727772526
ENSMUSG00000086727,4931428L18Rik,0.005068194562232832,-3.85952536073263,0.33795928030132283,0.04479907655390844,3.85952536073263,0.33795928030132283
ENSMUSG00000050217,Lgsn,0.005068194562232832,-4.85952536073263,0.10674411831303235,0.13439722966172532,4.85952536073263,0.10674411831303235
ENSMUSG00000026063,Pih1d3,0.0033787963748218883,-3.344952187902872,1,0,3.344952187902872,1
ENSMUSG00000026058,Khdrbs2,0.0033787963748218883,-3.344952187902872,1,0,3.344952187902872,1
ENSMUSG00000091318,Gm5415,0.0033787963748218883,-3.344952187902872,1,0,3.344952187902872,1
ENSMUSG00000026134,Prim2,0.24834153354940877,0.21576276657160687,0.9090455091653403,0.17919630621563376,-0.21576276657160687,0.9090455091653403
ENSMUSG00000004768,Rab23,0.0633524320279104,-2.0039152700678056,0.31525324669457505,0.2239953827695422,2.0039152700678056,0.31525324669457505
ENSMUSG00000042215,Bag2,0.13177305861805363,0.6277404661013923,1,0.04479907655390844,-0.6277404661013923,1
ENSMUSG00000042197,Zfp451,0.27030370998575104,0.07458670361091224,0.8734065361181389,0.2239953827695422,-0.07458670361091224,0.8734065361181389
ENSMUSG00000042182,Bend6,0.010136389124465664,-3.5514030653702986,0.2562534856004558,0.08959815310781688,3.5514030653702986,0.2562534856004558
ENSMUSG00000026131,Dst,3.100890372992788,1.7160384419862762,1,0.9407806076320772,-1.7160384419862762,1
ENSMUSG00000042111,Ccdc115,0.38180399035487333,-0.1654411376313618,0.7857182718309224,0.40319168898517593,0.1654411376313618,0.7857182718309224
ENSMUSG00000026127,Imp4,0.6664675849336175,-0.04117143972576931,0.8181509676415035,0.6719861483086266,0.04117143972576931,0.8181509676415035
ENSMUSG00000026126,Ptpn18,1.846512218840162,1.4278572222578587,1,0.6719861483086266,-1.4278572222578587,1
ENSMUSG00000026125,Prss39,0.00844699093705472,-2.2074486641529374,1,0,2.2074486641529374,1
ENSMUSG00000026124,Cfc1,0.002534097281116416,-6.474235204847838,0.020066626848704423,0.26879445932345064,6.474235204847838,0.020066626848704423
ENSMUSG00000037529,Prss40,0.002534097281116416,-5.251842783511391,0.13269903454261384,0.08959815310781688,5.251842783511391,0.13269903454261384
ENSMUSG00000045174,Amer3,0.0008446990937054721,-5.666880282790235,0.18597452441470186,0.04479907655390844,5.666880282790235,0.18597452441470186
ENSMUSG00000037509,Arhgef4,0.12586016496211533,0.5619384077056462,1,0.04479907655390844,-0.5619384077056462,1
ENSMUSG00000118272,Arhgef4,0.031253866467102466,-2.7408808642340117,0.24218222747361667,0.17919630621563376,2.7408808642340117,0.24218222747361667
ENSMUSG00000037503,Fam168b,1.1065558127541684,-0.4397113295134465,0.6363561533523546,1.5231686028328868,0.4397113295134465,0.6363561533523546
ENSMUSG00000026123,Plekhb2,0.22806875530047743,0.0933406636762748,0.8928273372038211,0.17919630621563376,-0.0933406636762748,0.8928273372038211
ENSMUSG00000045216,Hs6st1,0.4400882278205509,-0.3394140043614421,0.7186192670723471,0.5375889186469013,0.3394140043614421,0.7186192670723471
ENSMUSG00000037470,Uggt1,0.9004492338900332,0.3050013367838509,0.9009647304929076,0.716785224862535,-0.3050013367838509,0.9009647304929076
ENSMUSG00000047180,Neurl3,0.46880799700653697,-1.3028267122301957,0.301000946180043,1.1647759904016193,1.3028267122301957,0.301000946180043
ENSMUSG00000037447,Arid5a,0.38518278672969525,-1.0787574411757503,0.4036935212727094,0.8063833779703519,1.0787574411757503,0.4036935212727094
ENSMUSG00000010453,Kansl3,0.39616387494786637,-1.2497949548625322,0.3426302960075613,0.9407806076320772,1.2497949548625322,0.3426302960075613
ENSMUSG00000037432,Fer1l5,0.005912893655938304,-3.6668802827902347,0.3529951258286803,0.04479907655390844,3.6668802827902347,0.3529951258286803
ENSMUSG00000001143,Lman2l,0.3268985492640177,-0.23689244204541948,0.7717730645515483,0.3583926124312675,0.23689244204541948,0.7717730645515483
ENSMUSG00000037408,Cnnm4,0.13008366043064268,0.024281621762846317,0.933531954235234,0.08959815310781688,-0.024281621762846317,0.933531954235234
ENSMUSG00000001138,Cnnm3,0.2888870900472714,0.43325638849521564,0.9869133768153356,0.17919630621563376,-0.43325638849521564,0.9869133768153356
ENSMUSG00000067653,Ankrd23,1.5584698278865958,2.8613784599681775,1,0.17919630621563376,-2.8613784599681775,1
ENSMUSG00000079610,Ankrd39,0.257633223580169,0.590507559902417,1,0.13439722966172532,-0.590507559902417,1
ENSMUSG00000026121,Sema4c,0.10896618308800589,1.3554875302382197,1,0,-1.3554875302382197,1
ENSMUSG00000046337,Fam178b,0.031253866467102466,-0.4189527693466495,1,0,0.4189527693466495,1
ENSMUSG00000061518,Cox5b,4.982035254674874,1.0520194889807617,1,2.463949210464964,-1.0520194889807617,1
ENSMUSG00000037351,Actr1b,0.5025959607547559,0.552288237671927,0.959545052075378,0.31359353587735905,-0.552288237671927,0.959545052075378
ENSMUSG00000102416,4933424G06Rik,0.009291690030760193,-4.40384587695644,0.10237109744073103,0.17919630621563376,4.40384587695644,0.10237109744073103
ENSMUSG00000026117,Zap70,0.02618567190486963,-1.6668802827902347,0.7866648918160466,0.04479907655390844,1.6668802827902347,0.7866648918160466
ENSMUSG00000026116,Tmem131,1.1090899100352847,0.4449417640885097,0.9289206832485575,0.8063833779703519,-0.4449417640885097,0.9289206832485575
ENSMUSG00000050122,Vwa3b,0.02534097281116416,-3.8826089738456715,0.0707591663661543,0.3583926124312675,3.8826089738456715,0.0707591663661543
ENSMUSG00000026114,Cnga3,0.002534097281116416,-5.251842783511391,0.13785134269343288,0.08959815310781688,5.251842783511391,0.13785134269343288
ENSMUSG00000026113,Inpp4a,0.4814784834121191,0.6831117305150041,1,0.26879445932345064,-0.6831117305150041,1
ENSMUSG00000026112,Coa5,0.7948618471768492,0.7532713481852513,1,0.4479907655390844,-0.7532713481852513,1
ENSMUSG00000026111,Unc50,0.8362521027684173,0.5854212462551616,0.9557380624011985,0.5375889186469013,-0.5854212462551616,0.9557380624011985
ENSMUSG00000026110,Mgat4a,0.2052618797704297,-1.1955745638646458,0.41117077192761814,0.4479907655390844,1.1955745638646458,0.41117077192761814
ENSMUSG00000026090,2010300C02Rik,0.048147848341211906,-1.3938617883838185,0.6630915846612025,0.08959815310781688,1.3938617883838185,0.6630915846612025
ENSMUSG00000060771,Tsga10,0.06081833474679398,-2.6469807253525297,0.18306535915213584,0.3583926124312675,2.6469807253525297,0.18306535915213584
ENSMUSG00000037216,Lipt1,0.027030370998575106,-1.6224861634317813,0.7941223642233849,0.04479907655390844,1.6224861634317813,0.7941223642233849
ENSMUSG00000026088,Mitd1,0.21370887070748443,-0.48555051807567295,0.7237293801908096,0.26879445932345064,0.48555051807567295,0.7237293801908096
ENSMUSG00000061584,Lyg2,0.0033787963748218883,-3.344952187902872,1,0,3.344952187902872,1
ENSMUSG00000026085,Lyg1,0.005912893655938304,-4.988808377677596,0.08640193132932346,0.17919630621563376,4.988808377677596,0.08640193132932346
ENSMUSG00000026082,Rev1,0.2356710471438267,-0.1225597665664242,0.8324394204110628,0.2239953827695422,0.1225597665664242,0.8324394204110628
ENSMUSG00000037138,Aff3,0.17738680967814913,0.46925640519579437,0.9799654223808354,0.08959815310781688,-0.46925640519579437,0.9799654223808354
ENSMUSG00000048814,Lonrf2,0.013515185499287553,-1.5794174415398947,1,0,1.5794174415398947,1
ENSMUSG00000026080,Chst10,0.023651574623753217,-2.3938617883838185,0.39898008387482486,0.08959815310781688,2.3938617883838185,0.39898008387482486
ENSMUSG00000026078,Pdcl3,0.20864067614525159,1.2873160275966407,1,0.04479907655390844,-1.2873160275966407,1
ENSMUSG00000026077,Npas2,0.04561375106009549,-1.4704830699867313,0.6280264219973754,0.08959815310781688,1.4704830699867313,0.6280264219973754
ENSMUSG00000003134,Tbc1d8,0.2322922507690048,0.44164417398793443,1,0.13439722966172532,-0.44164417398793443,1
ENSMUSG00000003135,Cnot11,0.3480160266066545,0.02311768862921082,0.8400679007616031,0.31359353587735905,-0.02311768862921082,0.8400679007616031
ENSMUSG00000048234,Rnf149,1.9943345602386193,-1.6209583701714667,0.1760901675451337,6.361468870654998,1.6209583701714667,0.1760901675451337
ENSMUSG00000050967,Creg2,0.01773868096781491,-2.2074486641529374,0.6433698657607713,0.04479907655390844,2.2074486641529374,0.6433698657607713
ENSMUSG00000057173,Rfx8,0.00422349546852736,-5.081917782069079,0.10554795453844636,0.13439722966172532,5.081917782069079,0.10554795453844636
ENSMUSG00000091937,Gm3646,0.002534097281116416,-5.988808377677596,0.04594159418192343,0.17919630621563376,5.988808377677596,0.04594159418192343
ENSMUSG00000026074,Map4k4,1.2552228532463314,0.47899122648342396,0.9275021658699304,0.8959815310781688,-0.47899122648342396,0.9275021658699304
ENSMUSG00000026073,Il1r2,0.7467139988356373,-1.9434358282776472,0.12167285406370056,2.956739052557957,1.9434358282776472,0.12167285406370056
ENSMUSG00000026072,Il1r1,1.0710784508185385,0.5551332298005318,0.9510719755809249,0.716785224862535,-0.5551332298005318,0.9510719755809249
ENSMUSG00000070942,Il1rl2,0.3319667438262505,0.37020903594498544,0.962292023413012,0.2239953827695422,-0.37020903594498544,0.962292023413012
ENSMUSG00000026069,Il1rl1,0.04645845015380096,-1.85952536073263,0.42171579144538357,0.13439722966172532,1.85952536073263,0.42171579144538357
ENSMUSG00000026070,Il18r1,0.027875070092280577,-2.901345536427257,0.20847537800031082,0.17919630621563376,2.901345536427257,0.20847537800031082
ENSMUSG00000026068,Il18rap,0.08784870574536909,-2.412066383761409,0.15488853986607196,0.4479907655390844,2.412066383761409,0.15488853986607196
ENSMUSG00000026065,Slc9a4,0.0008446990937054721,-5.666880282790235,0.18597452441470186,0.04479907655390844,5.666880282790235,0.18597452441470186
ENSMUSG00000026062,Slc9a2,0.018583380061520386,-3.1433183267332216,0.24119878669449235,0.13439722966172532,3.1433183267332216,0.24119878669449235
ENSMUSG00000041945,Mfsd9,0.06757592749643776,-0.32703027990560996,0.9551653407435549,0.04479907655390844,0.32703027990560996,0.9551653407435549
ENSMUSG00000079588,Tmem182,0.5000618634736395,1.5450080117557692,1,0.13439722966172532,-1.5450080117557692,1
ENSMUSG00000045515,Pou3f3,0.013515185499287553,-2.5794174415398947,0.5123578284559929,0.04479907655390844,2.5794174415398947,0.5123578284559929
ENSMUSG00000041907,Gpr45,0.002534097281116416,-5.251842783511391,0.15349432487655387,0.08959815310781688,5.251842783511391,0.15349432487655387
ENSMUSG00000070939,Tgfbrap1,0.3927850785730445,0.19730586186404575,0.9123608920065296,0.31359353587735905,-0.19730586186404575,0.9123608920065296
ENSMUSG00000010290,AI597479,0.1571140314292178,0.29505167637624563,0.9656023153736111,0.08959815310781688,-0.29505167637624563,0.9656023153736111
ENSMUSG00000008136,Fhl2,0.044769051966390014,-2.2339208755141278,0.28816209284488253,0.17919630621563376,2.2339208755141278,0.28816209284488253
ENSMUSG00000066877,Nck2,0.15204583686698497,1.832965604292971,1,0,-1.832965604292971,1
ENSMUSG00000026051,Ecrg4,0.015204583686698496,-3.003915270067806,0.3186758117917858,0.08959815310781688,3.003915270067806,0.3186758117917858
ENSMUSG00000057363,Uxs1,0.3497054247940654,-0.42934437519324486,0.7018187905891747,0.4479907655390844,0.42934437519324486,0.7018187905891747
ENSMUSG00000041763,Tpp2,0.5220240399099817,-0.4805475248263094,0.6518322584703599,0.716785224862535,0.4805475248263094,0.6518322584703599
ENSMUSG00000047343,Mettl21c,0.01604928278040397,-3.6668802827902343,0.14901118331130517,0.17919630621563376,3.6668802827902343,0.14901118331130517
ENSMUSG00000091844,Gm8251,0.00844699093705472,-3.2074486641529374,0.4018123446948419,0.04479907655390844,3.2074486641529374,0.4018123446948419
ENSMUSG00000026049,Tex30,0.13599655408658098,-1.4969552813479226,0.35868338942668954,0.3583926124312675,1.4969552813479226,0.35868338942668954
ENSMUSG00000026047,Poglut2,0.08362521027684174,-1.02302409301551,0.6567609260831062,0.13439722966172532,1.02302409301551,0.6567609260831062
ENSMUSG00000041684,Bivm,0.08615930755795814,-0.5653422563281727,0.8347811826019669,0.08959815310781688,0.5653422563281727,0.8347811826019669
ENSMUSG00000026048,Ercc5,0.02027277824893133,-1.0230240930155103,1,0,1.0230240930155103,1
ENSMUSG00000046828,Mettl21e,0.009291690030760193,-4.666880282790235,0.06462918315950705,0.2239953827695422,4.666880282790235,0.06462918315950705
ENSMUSG00000056870,Gulp1,0.03378796374821888,-1.8942907788933074,0.5212214359598893,0.08959815310781688,1.8942907788933074,0.5212214359598893
ENSMUSG00000026043,Col3a1,48.87597895998602,1.3017241793870689,1,20.65237429135179,-1.3017241793870689,1
ENSMUSG00000026042,Col5a2,3.33740611923032,1.0335594353508577,1,1.6575658324946123,-1.0335594353508577,1
ENSMUSG00000025995,Wdr75,0.027030370998575106,-0.6224861634317813,1,0,0.6224861634317813,1
ENSMUSG00000025993,Slc40a1,0.1782315087718546,-0.7463147502846397,0.6433698657607713,0.26879445932345064,0.7463147502846397,0.6433698657607713
ENSMUSG00000101337,Dnah7c,0.0033787963748218883,-4.344952187902872,0.2731293412584221,0.04479907655390844,4.344952187902872,0.2731293412584221
ENSMUSG00000025986,Slc39a10,0.05068194562232832,-2.05807104011471,0.29906794866247605,0.17919630621563376,2.05807104011471,0.29906794866247605
ENSMUSG00000026109,Tmeff2,0.6461948066846861,1.1069653770771184,1,0.26879445932345064,-1.1069653770771184,1
ENSMUSG00000045954,Cavin2,0.5228687390036871,2.609244122484003,0.9922927932490362,0.04479907655390844,-2.609244122484003,0.9922927932490362
ENSMUSG00000026107,Nabp1,0.48654667797435186,-1.1948924922858444,0.3438556068754061,1.119976913847711,1.1948924922858444,0.3438556068754061
ENSMUSG00000018417,Myo1b,0.16387162417886156,1.9404500309593762,1,0,-1.9404500309593762,1
ENSMUSG00000062939,Stat4,0.01689398187410944,-1.274562860011474,1,0,1.274562860011474,1
ENSMUSG00000026104,Stat1,1.2374841722785166,1.1503493872024853,1,0.5375889186469013,-1.1503493872024853,1
ENSMUSG00000026103,Gls,1.7671105040318476,-0.15908564259153846,0.7394565636214193,2.0159584449258796,0.15908564259153846,0.7394565636214193
ENSMUSG00000043015,Nemp2,0.05068194562232832,-1.736142945227348,0.467328385270779,0.13439722966172532,1.736142945227348,0.467328385270779
ENSMUSG00000041439,Mfsd6,0.23060285258159385,0.4311518001702921,0.9527998678859327,0.13439722966172532,-0.4311518001702921,0.9527998678859327
ENSMUSG00000026102,Inpp1,0.19174669427114216,-0.41895276934664927,0.7633037583600659,0.2239953827695422,0.41895276934664927,0.7633037583600659
ENSMUSG00000041426,Hibch,0.15542463324180686,0.2795386770049211,0.9637527685606633,0.08959815310781688,-0.2795386770049211,0.9637527685606633
ENSMUSG00000043629,1700019D03Rik,0.05152664471603379,-1.712683972403359,0.47212078951429237,0.13439722966172532,1.712683972403359,0.47212078951429237
ENSMUSG00000026100,Mstn,0.11994727130617702,-1.0919714467330015,0.552976415850354,0.2239953827695422,1.0919714467330015,0.552976415850354
ENSMUSG00000060715,1700019A02Rik,0.013515185499287553,-4.164379942261051,0.09202067464248433,0.2239953827695422,4.164379942261051,0.09202067464248433
ENSMUSG00000026098,Pms1,0.039700857404157186,-2.889272704126683,0.14159501405623343,0.26879445932345064,2.889272704126683,0.14159501405623343
ENSMUSG00000026097,Ormdl1,0.14951173958586855,-0.9985017738814408,0.5555263627638001,0.26879445932345064,0.9985017738814408,0.5555263627638001
ENSMUSG00000026096,Osgepl1,0.08615930755795814,-0.9803797556070162,0.680081353058272,0.13439722966172532,0.9803797556070162,0.680081353058272
ENSMUSG00000026095,Asnsd1,0.7762784671153288,1.0086847667118282,1,0.3583926124312675,-1.0086847667118282,1
ENSMUSG00000026094,Stk17b,0.3184515583269629,-1.7484940483438867,0.1842649159528528,1.0751778372938026,1.7484940483438867,0.1842649159528528
ENSMUSG00000042807,Hecw2,0.08362521027684174,0.9769759069844901,1,0,-0.9769759069844901,1
ENSMUSG00000025983,Ccdc150,0.0067575927496437765,-5.081917782069079,0.05119121228455491,0.2239953827695422,5.081917782069079,0.05119121228455491
