"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Vmn1r38",0.000939188235149259,3.28998520238461,0.022,0.002,1
"Reg3g",0.000373208585698341,2.9904249205257,0.051,0.011,1
"Klhl34",7.68089564620612e-09,2.87494770310576,0.102,0.017,0.000136581686380837
"Nanos2",0.00020526408845493,2.87494770310576,0.036,0.005,1
"Traj56",0.00020526408845493,2.87494770310576,0.036,0.005,1
"Rspo2",0.00020526408845493,2.87494770310576,0.036,0.005,1
"Cda",0.000139191748541359,2.68230262516337,0.044,0.007,1
"Inmt",7.88436304697724e-13,2.61191329727197,0.153,0.025,1.40199743701349e-08
"Tpsab1",0.00265098225392435,2.61191329727197,0.029,0.005,1
"Wnt2b",0.011785395525376,2.5530196082184,0.022,0.004,1
"Agmat",0.106231002194188,2.5530196082184,0.015,0.004,1
"Kcnip4",0.000352381768975112,2.51237762372106,0.044,0.008,1
"Olfr486",0.0536881479083175,2.45991020382692,0.015,0.003,1
"Pgr",0.0536881479083175,2.45991020382692,0.015,0.003,1
"Pcdh9",0.0536881479083175,2.45991020382692,0.015,0.003,1
"Gm21876",0.0536881479083175,2.45991020382692,0.015,0.003,1
"Pask",0.00623134031848355,2.38952087593552,0.029,0.006,1
"Cyp2d26",0.00623134031848355,2.38952087593552,0.029,0.006,1
"Lyve1",1.71730277109968e-06,2.36037453027601,0.088,0.018,0.0305370778756946
"Thbs4",1.81446546151409e-14,2.32155528138548,0.285,0.076,3.22648248366436e-10
"Asic2",0.00316233705054328,2.28998520238461,0.036,0.008,1
"Pitx3",0.00316233705054328,2.28998520238461,0.036,0.008,1
"Olfr815",0.0260180287572687,2.28998520238461,0.022,0.005,1
"Pp2d1",0.0260180287572687,2.28998520238461,0.022,0.005,1
"Aqp4",0.000205005319800852,2.23751778249047,0.058,0.013,1
"Agbl1",2.92481499515317e-08,2.20752304219264,0.109,0.021,0.000520090602438136
"Fmo9",0.0125110876652682,2.19687579799313,0.029,0.007,1
"Rd3",0.0125110876652682,2.19687579799313,0.029,0.007,1
"Vmn1r12",0.0125110876652682,2.19687579799313,0.029,0.007,1
"Vmn2r25",0.0125110876652682,2.19687579799313,0.029,0.007,1
"Olfr933",0.0125110876652682,2.19687579799313,0.029,0.007,1
"Slc6a15",0.0125110876652682,2.19687579799313,0.029,0.007,1
"Scrg1",0.340652285239206,2.19687579799313,0.015,0.007,1
"Bend6",0.00602997540129763,2.13798210893956,0.036,0.009,1
"Rgs8",0.00602997540129763,2.13798210893956,0.036,0.009,1
"Vmn2r72",0.00602997540129763,2.13798210893956,0.036,0.009,1
"G6pc2",0.107189877866208,2.13798210893956,0.015,0.004,1
"Erich2",0.107189877866208,2.13798210893956,0.015,0.004,1
"Defb19",0.107189877866208,2.13798210893956,0.015,0.004,1
"Zp2",0.107189877866208,2.13798210893956,0.015,0.004,1
"Kcnk16",0.107189877866208,2.13798210893956,0.015,0.004,1
"Smc1b",0.107189877866208,2.13798210893956,0.015,0.004,1
"Prdm6",0.107189877866208,2.13798210893956,0.015,0.004,1
"Asb18",0.00291511957582214,2.09734012444221,0.044,0.011,1
"Prss39",0.0481483708590349,2.06759278104816,0.022,0.006,1
"Chd5",0.0481483708590349,2.06759278104816,0.022,0.006,1
"Rhcg",0.0481483708590349,2.06759278104816,0.022,0.006,1
"Mtnr1a",0.0481483708590349,2.06759278104816,0.022,0.006,1
"Tmem132e",0.0481483708590349,2.06759278104816,0.022,0.006,1
"Dupd1",0.00377747076693762,2.04487270454808,0.051,0.015,1
"Sult6b1",0.0126257209105087,2.02695079655081,0.029,0.007,1
"Astl",0.0105191729817256,2.00047858518962,0.036,0.01,1
"Vsig4",0.0105191729817256,2.00047858518962,0.036,0.01,1
"Gm10767",0.00501166366812844,1.98186290702228,0.044,0.012,1
"Cd163",9.21528444362971e-26,1.9798092482543,0.759,0.391,1.63866187976624e-21
"Timd4",0.000477502017026363,1.87494770310576,0.08,0.025,1
"Klhdc9",0.0081146319037671,1.87494770310576,0.044,0.013,1
"Olfr1311",0.0081146319037671,1.87494770310576,0.044,0.013,1
"Olfr259",0.0170689374452371,1.87494770310576,0.036,0.011,1
"Vmn2r75",0.0170689374452371,1.87494770310576,0.036,0.011,1
"Tle6",0.0170689374452371,1.87494770310576,0.036,0.011,1
"Olfr1390",0.0170689374452371,1.87494770310576,0.036,0.011,1
"Bdnf",0.0363133241795049,1.87494770310576,0.029,0.009,1
"Pde1c",0.0363133241795049,1.87494770310576,0.029,0.009,1
"Olfr876",0.0363133241795049,1.87494770310576,0.029,0.009,1
"Asgr2",0.0363133241795049,1.87494770310576,0.029,0.009,1
"1700001C19Rik",0.0363133241795049,1.87494770310576,0.029,0.009,1
"Teddm1a",0.0787036374737347,1.87494770310576,0.022,0.007,1
"Lypd11",0.0787036374737347,1.87494770310576,0.022,0.007,1
"Atp4a",0.0787036374737347,1.87494770310576,0.022,0.007,1
"Dpep2nb",0.0787036374737347,1.87494770310576,0.022,0.007,1
"Nxf2",0.0787036374737347,1.87494770310576,0.022,0.007,1
"2810459M11Rik",0.176314400681932,1.87494770310576,0.015,0.005,1
"Fmo3",0.176314400681932,1.87494770310576,0.015,0.005,1
"Olfr62",0.176314400681932,1.87494770310576,0.015,0.005,1
"Foxn4",0.176314400681932,1.87494770310576,0.015,0.005,1
"Defb34",0.176314400681932,1.87494770310576,0.015,0.005,1
"Ifi27l2b",0.176314400681932,1.87494770310576,0.015,0.005,1
"Baalc",0.176314400681932,1.87494770310576,0.015,0.005,1
"Lama1",0.176314400681932,1.87494770310576,0.015,0.005,1
"Gal",0.176314400681932,1.87494770310576,0.015,0.005,1
"Prr32",0.176314400681932,1.87494770310576,0.015,0.005,1
"Cilp",1.2717910963155e-22,1.87494770310576,0.569,0.21,2.26149892746823e-18
"Alpk2",1.30699410391329e-08,1.87494770310576,0.153,0.038,0.000232409691557861
"Myom3",3.51872276833024e-15,1.85418914293897,0.321,0.091,6.25699282664483e-11
"Fcna",2.47584811150042e-12,1.84941261099863,0.299,0.095,4.40255311187004e-08
"Lmod2",3.74894605520893e-48,1.82202195012619,0.766,0.2,6.66637587537252e-44
"Sfrp4",5.38669169450576e-15,1.81739668054361,0.394,0.136,9.57861517117015e-11
"Omd",0.0181204375535577,1.78748486185543,0.044,0.015,1
"Th",0.000246030981445144,1.78748486185542,0.095,0.031,1
"Retnla",1.02507065463589e-10,1.7612909213102,0.409,0.189,1.82278063807355e-06
"Mroh9",0.0260918170234311,1.75947048568583,0.036,0.012,1
"Slc10a2",0.0260918170234311,1.75947048568583,0.036,0.012,1
"Prcd",0.0260918170234311,1.75947048568583,0.036,0.012,1
"Tspyl5",0.0260918170234311,1.75947048568583,0.036,0.012,1
"Cyp2c55",0.0260918170234311,1.75947048568583,0.036,0.012,1
"Rspo3",0.0335480487195166,1.75947048568583,0.073,0.036,1
"Greb1",0.105468633217147,1.75947048568583,0.029,0.012,1
"Nos1",0.00103075801215804,1.74941682102191,0.073,0.023,1
"Xpnpep2",0.00863416820882934,1.73744417935583,0.058,0.021,1
"Chst10",0.023198418711113,1.73744417935583,0.051,0.02,1
"Lingo3",0.0365790452508227,1.73744417935583,0.029,0.009,1
"Ttc16",0.0549972150352898,1.73744417935583,0.029,0.01,1
"Olfr1230",0.0549972150352898,1.73744417935583,0.029,0.01,1
"Gml",0.0549972150352898,1.73744417935583,0.029,0.01,1
"Cyp2ab1",0.0549972150352898,1.73744417935583,0.029,0.01,1
"Plin5",0.0549972150352898,1.73744417935583,0.029,0.01,1
"Neu2",1.06752503483128e-10,1.72294460966071,0.212,0.056,1.89827301693698e-06
"Myh1",1.16189668226137e-59,1.70831305475471,1,0.721,2.06608468039717e-55
"Il24",0.117498936816755,1.70502270166345,0.022,0.008,1
"Fcrl6",0.117498936816755,1.70502270166345,0.022,0.008,1
"Stkld1",0.117498936816755,1.70502270166345,0.022,0.008,1
"Bglap",0.117498936816755,1.70502270166345,0.022,0.008,1
"Vmn1r77",0.117498936816755,1.70502270166345,0.022,0.008,1
"Vmn1r87",0.117498936816755,1.70502270166345,0.022,0.008,1
"Olfr45",0.117498936816755,1.70502270166345,0.022,0.008,1
