"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Irs3",3.69178334849426e-19,2.93006519891685,0.205,0.03,6.56472915029249e-15
"Angpt4",1.38534929514438e-05,2.90698158580381,0.046,0.006,0.246342811662574
"Tshr",3.85281522281301e-48,2.9069815858038,0.457,0.057,6.8510760292061e-44
"Crtac1",8.69421950474448e-18,2.9069815858038,0.185,0.026,1.54600611233366e-13
"Olfr735",3.95467759434754e-06,2.88426150930372,0.053,0.007,0.0703220769826879
"Dmrt2",3.43369145793575e-38,2.87480118005466,0.397,0.057,6.10579015050135e-34
"Kcns3",4.0128567182321e-12,2.87480118005466,0.119,0.016,7.13566181636031e-08
"Mc2r",1.87053937469172e-14,2.87187778484789,0.152,0.022,3.32619311607681e-10
"Mrap",5.3730712892782e-34,2.86117789619068,0.344,0.046,9.5543953665945e-30
"Marc1",3.31569664744205e-10,2.85872641719658,0.113,0.018,5.89597177848146e-06
"Ly6h",9.05913915090557e-13,2.85184003161134,0.132,0.019,1.61089612381403e-08
"Plin4",1.72825960513647e-77,2.83791119297994,0.914,0.225,3.07319122985367e-73
"Fcor",2.80785131497032e-41,2.83137592905163,0.43,0.062,4.99292120828022e-37
"Igsf21",2.57963111829243e-08,2.82981372528134,0.079,0.011,0.00045871000545476
"Retn",9.99345967510418e-81,2.82213979739592,0.921,0.213,1.77703699942703e-76
"Slc9b2",5.7801405299815e-10,2.80744591225289,0.099,0.014,1.02782458904131e-05
"Klb",3.37329646004128e-20,2.79233901986268,0.219,0.032,5.99839576524541e-16
"Serpina3f",1.26171869358505e-11,2.79233901986268,0.119,0.017,2.24358818093293e-07
"Ptprd",2.65564022451562e-12,2.77846684528112,0.132,0.02,4.72225944723368e-08
"Aldh1l1",2.64458185276716e-33,2.77487804979646,0.384,0.064,4.70259545059057e-29
"Cnr1",7.28473706885122e-12,2.77323019691498,0.132,0.021,1.29537194558312e-07
"Pparg",5.8074900718113e-34,2.77243946242498,0.384,0.062,1.03268788456949e-29
"B3galt2",2.44598002644333e-64,2.76541069245568,0.722,0.133,4.34944168302152e-60
"Plin1",6.3882822055575e-74,2.74118406672633,0.974,0.439,1.13596434179223e-69
"Ces1d",1.82312804357122e-20,2.71433650786141,0.232,0.036,3.24188628707835e-16
"Ncald",3.47936369992828e-06,2.71433650786141,0.06,0.009,0.0618700453121247
"Comp",1.69559876948808e-10,2.71433650786141,0.106,0.015,3.0151137319037e-06
"Spaar",7.75218527339438e-08,2.71433650786141,0.079,0.012,0.00137849358531499
"Cndp1",1.23691246162519e-05,2.71433650786141,0.053,0.008,0.219947773926192
"Klrd1",4.40778946253416e-05,2.71433650786141,0.046,0.007,0.783793122227824
"Plppr4",0.00207386503662661,2.71433650786141,0.026,0.004,1
"Nxnl1",0.00207386503662661,2.71433650786141,0.026,0.004,1
"Tm4sf5",0.00207386503662661,2.71433650786141,0.026,0.004,1
"Drd2",0.0297778586363575,2.71433650786141,0.013,0.002,1
"Saa4",9.23301202329389e-06,2.71433650786141,0.06,0.01,0.164181419798212
"Ffar2",1.46980925086044e-57,2.69457325303998,0.642,0.109,2.61361480988003e-53
"Rasd1",4.74365400871292e-64,2.68746990200873,0.748,0.151,8.43516555829332e-60
"Sncg",3.19918721198985e-71,2.67502358383658,0.874,0.217,5.68879470036035e-67
"Fam110c",4.57379268780261e-11,2.65293596319727,0.132,0.023,8.1331181574506e-07
"Slc1a3",1.37263858409367e-56,2.6323431356641,0.682,0.131,2.44082593023537e-52
"Sucnr1",4.83515178423249e-15,2.63187434766944,0.192,0.035,8.5978669027222e-11
"Hsd11b2",4.13472276706453e-08,2.62687366661107,0.093,0.016,0.000735236402439414
"Tbc1d10c",4.13472276706453e-08,2.62687366661107,0.093,0.016,0.000735236402439414
"Adrb3",5.06788970327828e-28,2.62634002686358,0.437,0.102,9.01172147036944e-24
"Adipoq",2.50216819714887e-77,2.60550664534816,0.974,0.345,4.44935548817012e-73
"Pck1",1.36396362996732e-73,2.60387223686383,0.834,0.173,2.42540012680789e-69
"Lgals12",3.85053033446739e-36,2.58988913693692,0.477,0.096,6.84701304074991e-32
"Aoc3",3.48267151874164e-62,2.58181242235658,0.828,0.211,6.19288649462639e-58
"Lrg1",4.69001020589461e-78,2.57310328984046,1,0.758,8.3397761481218e-74
"Folh1",1.07432788293005e-10,2.56994659852623,0.119,0.019,1.91036984142621e-06
"Slc16a12",2.68475025500145e-24,2.55679523087493,0.291,0.048,4.77402290344358e-20
"Alb",0.000119667384579941,2.5444115064191,0.046,0.008,1
"Xlr4a",0.000119667384579941,2.5444115064191,0.046,0.008,1
"Prkar2b",3.63868126016776e-73,2.54030710808636,0.934,0.257,6.47030301683031e-69
"Acvr1c",9.42013315290881e-24,2.53376426221959,0.272,0.042,1.67508807725024e-19
"Aqp7",5.00653932428532e-35,2.52670950468564,0.457,0.088,8.90262822644416e-31
"Cidec",3.55194559493786e-79,2.52436556421734,0.914,0.193,6.31606965691851e-75
"Gpd1",2.34363317893134e-59,2.5167759395049,0.834,0.23,4.16744851877571e-55
"Prkd1",7.32151469397641e-24,2.5163971302495,0.338,0.07,1.30191174288289e-19
"Mest",5.95646633122504e-16,2.5163971302495,0.199,0.035,1.05917884301844e-11
"Col19a1",0.00152958956887609,2.49194408652496,0.033,0.006,1
"Abcd2",1.87562463890296e-54,2.48446896596281,0.742,0.186,3.33523573289724e-50
"Pcdh17",6.67005502084613e-06,2.47332840835761,0.066,0.012,0.118606918380686
"Ghr",1.21124565545909e-64,2.46537436612106,0.96,0.514,2.15383702453736e-60
"Garnl3",7.83188074205522e-07,2.45130210202762,0.086,0.017,0.0139266503355226
"Ephx2",4.02624603197572e-41,2.4445762388393,0.517,0.096,7.15947069405922e-37
"Apln",9.79698420047769e-10,2.43054354186082,0.126,0.024,1.74209973052894e-05
"4930486L24Rik",8.17416817882433e-05,2.42482989066642,0.053,0.01,1
"Fah",3.12694269306822e-41,2.41888062433524,0.53,0.1,5.5603294968139e-37
"Aspa",8.19680837206017e-11,2.41888062433524,0.139,0.026,1.45755646471974e-06
"Lhx6",3.21206683999038e-19,2.41665595922072,0.258,0.049,5.7116972548709e-15
"Ces1f",7.2124693040132e-13,2.41177373784098,0.159,0.028,1.28252129163963e-08
"Tspan12",9.93384441077993e-41,2.40399638724926,0.576,0.127,1.76643621312489e-36
"Trpv1",3.14408788366094e-05,2.39240841297405,0.066,0.014,0.559081707472589
"Pacsin1",0.000285557381402622,2.39240841297405,0.046,0.009,1
"Fmo3",0.0203519754484925,2.39240841297405,0.02,0.004,1
"Spata31d1d",0.0203519754484925,2.39240841297405,0.02,0.004,1
"Ttll8",0.0203519754484925,2.39240841297405,0.02,0.004,1
"Acat3",0.0203519754484925,2.39240841297405,0.02,0.004,1
"A530016L24Rik",6.94234453573406e-13,2.39240841297405,0.172,0.033,1.23448770534423e-08
"Pde3b",3.68241891858968e-50,2.38571376040004,0.695,0.161,6.54807732103617e-46
"Gpihbp1",3.16918151385814e-30,2.37790884327893,0.457,0.105,5.63543856794254e-26
"Plscr2",7.30824756065863e-10,2.37730152058384,0.119,0.021,1.29955258123632e-05
"Agt",1.02377215328835e-35,2.37194431041433,0.51,0.111,1.82047164297735e-31
"Tmem176a",3.89195191276168e-60,2.35990577328672,0.881,0.271,6.92066889127283e-56
"Lpgat1",3.44423637093054e-76,2.35650746146794,0.993,0.788,6.12454111478868e-72
"Apol6",3.59205214501771e-40,2.3517664284767,0.563,0.12,6.3873871242705e-36
"Zfp273",0.000996612703555257,2.3517664284767,0.04,0.008,1
"Prrt1",0.000996612703555257,2.3517664284767,0.04,0.008,1
"Trhde",2.02719984701861e-08,2.34236773047445,0.106,0.02,0.00036047667679685
"Pkp2",3.82587498678799e-15,2.34087811233396,0.225,0.048,6.80317090150641e-11
"Fads3",1.13936258067945e-53,2.33380853900917,0.815,0.252,2.0260145409642e-49
"Vtn",1.30916985203142e-06,2.32731338475216,0.079,0.015,0.0232796583088228
"Glb1l2",1.05794907194114e-51,2.32685473110313,0.715,0.164,1.88124503972574e-47
"Slc5a3",4.13927813446322e-20,2.32354655482924,0.258,0.046,7.3604643787025e-16
"Bmper",3.08552611991466e-29,2.31840783153027,0.404,0.081,5.48668254643226e-25
"Cdo1",3.50294544598229e-63,2.31178995276576,0.841,0.208,6.2289375920457e-59
"Prr16",2.68235971030839e-16,2.29929900858257,0.225,0.044,4.76977203687038e-12
"Cdkl4",6.27803583233818e-05,2.29929900858257,0.066,0.015,1
"Samd3",8.33827756130922e-05,2.29929900858257,0.053,0.01,1
"Nrgn",0.000577255066915545,2.29929900858257,0.033,0.005,1
"Mab21l1",0.00347567335155745,2.29929900858257,0.033,0.007,1
"Klra4",0.00347567335155745,2.29929900858257,0.033,0.007,1
"Fgf21",0.022578485337669,2.29929900858257,0.026,0.007,1
"Klkb1",0.0767943466625319,2.29929900858257,0.013,0.003,1
"Hcn4",0.0767943466625319,2.29929900858257,0.013,0.003,1
"Ctsq",0.0767943466625319,2.29929900858257,0.013,0.003,1
"Csdc2",0.420783558127901,2.29929900858257,0.013,0.007,1
"Cacng7",8.60867155097271e-16,2.29929900858256,0.212,0.04,1.53079397519397e-11
"Bmp3",1.3808164541991e-13,2.28691528412673,0.185,0.036,2.45536781885684e-09
"Slc7a10",1.52843319738282e-31,2.27693119555411,0.43,0.085,2.71785991158613e-27
"Arxes2",3.25239983149641e-05,2.26687753089019,0.066,0.014,0.578341738036692
"Cldn15",4.4734670373048e-10,2.25490488922411,0.139,0.028,7.9547190857354e-06
"Tbx5",0.000612664836261132,2.25490488922411,0.046,0.01,1
"Gm266",0.000612664836261132,2.25490488922411,0.046,0.01,1
"Vnn1",5.49018920914976e-10,2.23628921105677,0.159,0.037,9.76265445171011e-06
"Ly6k",0.0121106076417566,2.22890968069117,0.026,0.006,1
"Ltc4s",7.02769307183527e-43,2.22513298994568,0.583,0.118,1.24966438203375e-38
"Rbpms2",6.02782467913014e-08,2.21957181611183,0.119,0.027,0.00107186778444292
"Prps1",2.47394895030124e-21,2.21683684839059,0.344,0.081,4.39917602342566e-17
"Clec9a",9.83251752896471e-06,2.21183616733223,0.073,0.015,0.17484182670005
"Wfdc12",0.000118477995189527,2.21183616733223,0.066,0.016,1
"Mup10",8.70314767926689e-07,2.19976333503165,0.086,0.017,0.0154759372032724
"Optc",0.00207095889333148,2.19976333503165,0.04,0.009,1
"Cacna1e",0.00207095889333148,2.19976333503165,0.04,0.009,1
"Cabp4",0.00207095889333148,2.19976333503165,0.04,0.009,1
"Mcam",5.06749958186327e-38,2.1977609821205,0.603,0.153,9.01102775646927e-34
"Plppr3",4.49532480675067e-16,2.19238380466605,0.238,0.05,7.99358657136404e-12
"Acp5",7.53999564028829e-49,2.18843399151311,0.801,0.253,1.34076202475606e-44
"Stat4",0.00018331688037897,2.18382179116263,0.053,0.011,1
"Hykk",0.002138843685056,2.18382179116263,0.046,0.012,1
"Adra1d",8.36850570901193e-12,2.18000008021022,0.179,0.039,1.4880876851765e-07
"Cngb3",3.3250848870117e-05,2.17376812649871,0.066,0.014,0.591266594608421
"Dok6",6.4972544381633e-05,2.17376812649871,0.066,0.015,1
"Proca1",5.93692405399465e-08,2.1700159916376,0.132,0.033,0.00105570383528133
"Epas1",1.46258634517848e-68,2.16050803888456,0.987,0.688,2.60077103899637e-64
"BC035044",3.59898096354698e-08,2.15245762025329,0.126,0.029,0.000639970794937925
"Aplnr",3.03332024807524e-19,2.14402078310465,0.325,0.079,5.39385006512739e-15
"Tdrp",2.85791484977211e-15,2.14317980666528,0.219,0.044,5.08194418586477e-11
"Mmd",2.09308877481192e-52,2.14269314953775,0.914,0.375,3.72193045937056e-48
"Gstz1",1.16462887767901e-39,2.1323273245296,0.662,0.18,2.07094307028882e-35
"Hcar1",0.000212927031877132,2.12937400714025,0.06,0.014,1
"Adhfe1",9.08317603056616e-11,2.12937400714025,0.166,0.037,1.61517036175528e-06
"Zfp366",2.12013974779384e-07,2.12937400714025,0.113,0.026,0.003770032499527
"Tfpi2",6.75383488314147e-07,2.12937400714025,0.106,0.025,0.0120096691892022
"Gm12248",0.00120290554318833,2.12937400714025,0.046,0.011,1
"BC035947",0.00693479612510837,2.12937400714025,0.033,0.008,1
"Gstm6",0.00693479612510837,2.12937400714025,0.033,0.008,1
"2010003K11Rik",0.00693479612510837,2.12937400714025,0.033,0.008,1
"Sh2d1a",0.00693479612510837,2.12937400714025,0.033,0.008,1
"Sv2a",0.042104191105873,2.12937400714025,0.02,0.005,1
"Cyp27b1",0.042104191105873,2.12937400714025,0.02,0.005,1
"Pfn4",0.042104191105873,2.12937400714025,0.02,0.005,1
"Zcchc12",0.042104191105873,2.12937400714025,0.02,0.005,1
"Timp4",4.32513766605622e-18,2.119975309138,0.272,0.058,7.69095979778117e-14
"Fgfrl1",5.36762886835262e-38,2.11629418009626,0.682,0.207,9.54471765370463e-34
"Adam12",4.61477647555518e-27,2.11167200540679,0.444,0.107,8.20599552883222e-23
"Paqr9",1.16955362988475e-07,2.10665393064017,0.126,0.031,0.00207970026466107
"Adamts9",3.90929835184312e-35,2.10428302617742,0.583,0.15,6.95151432924744e-31
"Sfxn4",3.54798323417799e-08,2.10428302617742,0.119,0.026,0.00063090237870153
"Cyyr1",7.3517257748276e-27,2.09817938553666,0.503,0.141,1.30728387727984e-22
"Inca1",2.12318510409143e-06,2.09766514741292,0.093,0.021,0.0377544775209539
"Igf1",3.53620776474325e-58,2.09649317737211,0.954,0.484,6.28808464726644e-54
"Nid2",1.49704898866017e-47,2.09481678510388,0.781,0.234,2.66205251163551e-43
"Fabp4",1.01735821466493e-64,2.08972604129213,1,0.865,1.80906637731717e-60
"Gm19426",1.20175149365101e-08,2.08630528524837,0.139,0.033,0.000213695450601022
"Fam181b",0.000122658493751237,2.08630528524837,0.066,0.016,1
"Acr",0.000385660020190485,2.08630528524837,0.06,0.015,1
"Peg3",5.894419494769e-25,2.08139397823843,0.397,0.091,1.04814567455982e-20
"Mfsd13b",0.000688679234336278,2.07690658724612,0.053,0.013,1
"1700020L24Rik",0.000688679234336278,2.07690658724612,0.053,0.013,1
"Pcdh12",0.0021691454625392,2.07690658724612,0.046,0.012,1
"Lipe",2.70399592813083e-60,2.07565043127569,0.98,0.548,4.80824555940223e-56
"Prtn3",0.000501799093470671,2.07048031808668,0.073,0.022,1
"Hacl1",4.94966949533102e-10,2.06663825179229,0.179,0.046,8.80150229659761e-06
"Zyg11a",2.98998850606218e-12,2.06225981128172,0.199,0.046,5.31679756147977e-08
"Tmeff1",6.98334174161105e-08,2.06225981128172,0.126,0.03,0.00124177782849328
"Rims4",0.00391233743971487,2.06225981128172,0.04,0.01,1
"Mpp3",0.00391233743971487,2.06225981128172,0.04,0.01,1
"Itih5",4.61768212419944e-32,2.05137149513898,0.53,0.131,8.21116235325145e-28
"Gpr182",3.54583945419787e-10,2.05137149513898,0.152,0.033,6.30521171745464e-06
"Fzd4",2.38504285775917e-27,2.04875554693197,0.517,0.148,4.24108320966736e-23
"Pde1a",1.39465162920301e-15,2.03626460274877,0.291,0.078,2.47996952704878e-11
"Tox2",0.0229067592992093,2.03626460274877,0.026,0.007,1
"Unc5c",0.0229067592992093,2.03626460274877,0.026,0.007,1
"Cdkn2a",0.0229067592992093,2.03626460274877,0.026,0.007,1
"Card11",3.97941754689714e-07,2.02844509828947,0.126,0.033,0.00707620028189249
"Nos3",1.23035981122778e-13,2.02526560379951,0.265,0.074,2.18782581632524e-09
"Chst1",8.94403794023754e-36,2.02207072116602,0.662,0.205,1.59042882653304e-31
"Oxtr",1.38461441100849e-20,2.0213142612828,0.331,0.076,2.46212134565530e-16
"Chpt1",1.33441619670738e-51,2.02031687566692,0.927,0.551,2.37285888098506e-47
"Ntrk2",1.5335967021187e-41,2.01557077371113,0.755,0.236,2.72704165570747e-37
"Ccn4",0.00122066311025504,2.01389678972032,0.046,0.011,1
"Cacng8",0.00219168024627973,2.01389678972032,0.046,0.012,1
"Hba-a2",1.12371105712484e-47,2.01288167531082,0.96,0.65,1.99818300177939e-43
"Cdkn2c",8.09533412548602e-55,2.00953423713425,0.94,0.392,1.43951231419392e-50
"Emcn",8.10679317064037e-13,2.00806771091812,0.225,0.057,1.44154996160327e-08
"Chrdl1",4.2749074941742e-21,2.00738348276164,0.364,0.09,7.60164050614057e-17
"Kctd12b",7.06402245966914e-08,2.00384312505639,0.132,0.033,0.00125612447377837
"Btla",0.000111102404006027,1.998129473862,0.079,0.022,1
"Sult1a1",7.1867630970981e-17,1.99706671503612,0.311,0.082,1.27795021392598e-12
"Cavin2",2.57157939054264e-44,1.98706741230557,0.768,0.23,4.57278247226292e-40
"Pakap",3.46641814016683e-18,1.98203229106507,0.338,0.088,6.16398473684466e-14
"Zfp40",0.00122291957044333,1.9773709136952,0.053,0.014,1
"Cth",0.012490742593233,1.9773709136952,0.033,0.009,1
"Nap1l5",0.012490742593233,1.9773709136952,0.033,0.009,1
"Rundc3a",0.012490742593233,1.9773709136952,0.033,0.009,1
"Cyp46a1",0.012490742593233,1.9773709136952,0.033,0.009,1
"Gm20075",0.012490742593233,1.9773709136952,0.033,0.009,1
"Traj18",0.012490742593233,1.9773709136952,0.033,0.009,1
"Gm14226",0.14527832544577,1.9773709136952,0.013,0.004,1
"Pdilt",0.14527832544577,1.9773709136952,0.013,0.004,1
"Nsg2",0.14527832544577,1.9773709136952,0.013,0.004,1
"Nat8",1.25059555787988e-05,1.9773709136952,0.093,0.024,0.222380902102201
"Dnajb13",1.25059555787988e-05,1.9773709136952,0.093,0.024,0.222380902102201
"Rtn4rl1",2.95596188089233e-20,1.9773709136952,0.351,0.087,5.25629141660274e-16
"Lcn2",1.26509920741349e-75,1.97424626356094,1,0.939,2.24959941062267e-71
"Itga7",2.76592308940472e-40,1.9732983773539,0.808,0.305,4.91836443757948e-36
"Hbb-bt",6.57020504111967e-25,1.97035048601743,0.404,0.095,1.1683138604119e-20
"Cdkn2b",5.60574351679159e-12,1.96097647544453,0.212,0.053,9.9681331215588e-08
"Robo4",4.76860153717368e-22,1.95944900569794,0.364,0.085,8.47952725340224e-18
"Trabd2b",2.04162624481232e-08,1.9553446073652,0.152,0.04,0.000363041978852526
"Cxcl13",9.0865471232811e-22,1.95202806558074,0.397,0.105,1.61576980946185e-17
"Hbb-bs",6.83654824021731e-53,1.94796784639096,0.993,0.703,1.21567500807544e-48
"Vsig2",5.16331816914804e-15,1.94494943600283,0.258,0.063,9.18141236837905e-11
"Ushbp1",1.68142656029693e-17,1.94110736970843,0.311,0.078,2.98991270952001e-13
"Cela1",1.64304628171634e-12,1.93989620827654,0.225,0.058,2.921664898148e-08
"Thrsp",2.03936191862567e-15,1.93672892919786,0.265,0.065,3.62639336370017e-11
"Mme",2.28379621265974e-05,1.93672892919786,0.086,0.022,0.406104642535155
"Jmjd7",0.00683264628526351,1.93672892919786,0.04,0.011,1
"Ankef1",0.00683264628526351,1.93672892919786,0.04,0.011,1
"Hapln3",0.00683264628526351,1.93672892919786,0.04,0.011,1
"Lrrc73",0.00683264628526351,1.93672892919786,0.04,0.011,1
"Lpl",8.75143821450637e-57,1.93471274935596,0.987,0.708,1.55618074330352e-52
"Acsl1",1.90218077203748e-39,1.93426741172494,0.762,0.27,3.38245784883705e-35
"Aifm2",1.37169618599444e-40,1.92733023119561,0.781,0.259,2.43915015793532e-36
"Il7",6.93429931768753e-05,1.92584061305512,0.066,0.015,1
"Tnfsf13b",2.21333242416305e-08,1.92078738532884,0.166,0.047,0.000393574771664674
"Cmbl",9.2159866222657e-29,1.91410602023719,0.543,0.151,1.63878674117129e-24
"Rai2",2.11388013996372e-14,1.91227588547332,0.238,0.055,3.7589016648835e-10
"Plcb1",1.71099641586423e-26,1.91119383709072,0.503,0.139,3.04249382668977e-22
"Ercc6l",0.00374723246949209,1.90698158580381,0.046,0.013,1
"Myl6b",0.0110566550000437,1.90698158580381,0.04,0.012,1
"Cd247",0.0423820084148273,1.90698158580381,0.02,0.005,1
"Prss39",0.0740155869451717,1.90698158580381,0.02,0.006,1
"Rimkla",0.0740155869451717,1.90698158580381,0.02,0.006,1
"Fam217a",0.0740155869451717,1.90698158580381,0.02,0.006,1
"Dbx2",0.0740155869451717,1.90698158580381,0.02,0.006,1
"Gm3550",0.0740155869451717,1.90698158580381,0.02,0.006,1
"Gpr152",0.0740155869451717,1.90698158580381,0.02,0.006,1
"Enpp5",4.26788292222151e-17,1.90381430672512,0.338,0.094,7.5891494122943e-13
"Dgat2",8.56658309689977e-42,1.90255613742301,0.927,0.617,1.52330980629072e-37
"Ltbp3",4.59226579656017e-39,1.8923348098394,0.808,0.326,8.1659670394433e-35
"Smim1",1.02025336571484e-18,1.89212362707669,0.377,0.108,1.81421453491413e-14
"Esam",3.12095016290721e-27,1.89173275873486,0.536,0.156,5.5496735796816e-23
"Angptl4",7.04268072836815e-35,1.89151017704137,0.735,0.269,1.25232948711843e-30
"Siglech",7.04589278710141e-05,1.89121426994549,0.079,0.021,1
"Ric3",0.000115948655111418,1.89121426994549,0.079,0.022,1
"Mfng",1.45450446466531e-35,1.89076307524568,0.629,0.171,2.58639983906786e-31
"Ret",7.31518010115833e-08,1.88836590763646,0.139,0.036,0.00130078532558797
"Adgrf5",4.5621836141053e-26,1.88610285612789,0.497,0.137,8.11247490260204e-22
"Plagl1",2.39559533035381e-19,1.88581697580576,0.338,0.083,4.25984761643514e-15
"Rgl3",1.61155845833684e-05,1.88426150930372,0.106,0.031,0.286567325061458
"Vnn3",0.000124549186098019,1.88426150930372,0.093,0.029,1
"Carmil3",0.00205880241232262,1.88426150930372,0.053,0.015,1
"P2ry10",0.00205880241232262,1.88426150930372,0.053,0.015,1
"Lrrc75b",0.0247084332608201,1.88426150930372,0.04,0.014,1
"Hif3a",0.0347371107254986,1.88426150930372,0.04,0.015,1
"Tmem53",1.02346570069406e-12,1.88206395359948,0.245,0.067,1.81992670897418e-08
"Slc1a5",1.43034220946926e-55,1.87838916414452,0.98,0.728,2.54343451687825e-51
"Ccdc173",3.9268751896366e-05,1.87783524014429,0.086,0.023,0.698276946221179
"Kiss1r",6.40504084446338e-05,1.87783524014429,0.086,0.024,1
"Eya2",0.000285419035617916,1.87783524014429,0.079,0.024,1
"Rep15",0.000788017341106399,1.87783524014429,0.073,0.023,1
"Tmem176b",2.11550825290664e-44,1.87187778484789,0.874,0.394,3.76179677531858e-40
"Cdh5",4.65959738821531e-35,1.8699873783216,0.669,0.2,8.28569607572446e-31
"Klhl3",0.00326091174737574,1.86633960130646,0.053,0.016,1
"Zfp473",0.0230936913022742,1.86633960130646,0.026,0.007,1
"Kif17",0.0388415335033519,1.86633960130646,0.026,0.008,1
"Wasf1",0.0388415335033519,1.86633960130646,0.026,0.008,1
"Tinagl1",1.15093880742293e-35,1.86334645699448,0.715,0.234,2.04659938735945e-31
"Inip",0.000623142189546622,1.85184003161134,0.066,0.019,1
"Zfpm2",0.0103295779975803,1.85184003161134,0.053,0.019,1
"C4b",4.11190479234968e-61,1.85161032139019,1,0.844,7.31178910175621e-57
"Sox18",3.78810161592707e-31,1.8512183142818,0.55,0.142,6.73600229344151e-27
"Tspan15",1.10936015226097e-19,1.84760303872487,0.391,0.109,1.97266422275045e-15
"Rcor2",2.30349129010513e-09,1.84644004386875,0.212,0.067,4.09606821206495e-05
"Ormdl3",9.13510564582884e-24,1.84492061767155,0.497,0.149,1.62440448594128e-19
"Chst7",9.02569018197965e-09,1.84361952480638,0.185,0.055,0.000160494822815962
"Rflnb",1.94241486336554e-13,1.84266060483695,0.265,0.073,3.4540021100366e-09
"Shroom4",1.33496319664952e-10,1.83986738994527,0.192,0.049,2.37383155628217e-06
"C130074G19Rik",7.19442780591368e-39,1.83986738994527,0.768,0.248,1.27931315244757e-34
"Cd4",0.000972960841244946,1.83986738994527,0.066,0.02,1
"Cd164l2",0.0207270767367336,1.83986738994527,0.033,0.01,1
"Pate10",0.0207270767367336,1.83986738994527,0.033,0.01,1
"Scml4",0.0207270767367336,1.83986738994527,0.033,0.01,1
"AC141477.1",0.0207270767367336,1.83986738994527,0.033,0.01,1
"Pld6",0.0207270767367336,1.83986738994527,0.033,0.01,1
"Olfr399",0.0207270767367336,1.83986738994527,0.033,0.01,1
"Gpr156",0.0207270767367336,1.83986738994527,0.033,0.01,1
