Feature
1,ENSMUSG00000030000
2,ENSMUSG00000047562
3,ENSMUSG00000096393
4,ENSMUSG00000046049
5,ENSMUSG00000057615
6,ENSMUSG00000069085
7,ENSMUSG00000005763
8,ENSMUSG00000005089
9,ENSMUSG00000035032
10,ENSMUSG00000062814
11,ENSMUSG00000053783
12,ENSMUSG00000007946
13,ENSMUSG00000015966
14,ENSMUSG00000065952
15,ENSMUSG00000042788
16,ENSMUSG00000005364
17,ENSMUSG00000091491
18,ENSMUSG00000111915
19,ENSMUSG00000045903
20,ENSMUSG00000046108
21,ENSMUSG00000043670
22,ENSMUSG00000029014
23,ENSMUSG00000038980
24,ENSMUSG00000056158
25,ENSMUSG00000051146
26,ENSMUSG00000036904
27,ENSMUSG00000095765
28,ENSMUSG00000078652
29,ENSMUSG00000031274
30,ENSMUSG00000044716
31,ENSMUSG00000074862
32,ENSMUSG00000007033
33,ENSMUSG00000039347
34,ENSMUSG00000000673
35,ENSMUSG00000018862
36,ENSMUSG00000055839
37,ENSMUSG00000052180
38,ENSMUSG00000025464
39,ENSMUSG00000021661
40,ENSMUSG00000029754
41,ENSMUSG00000067610
42,ENSMUSG00000026527
43,ENSMUSG00000037337
44,ENSMUSG00000043556
45,ENSMUSG00000079508
46,ENSMUSG00000063801
47,ENSMUSG00000072294
48,ENSMUSG00000042797
49,ENSMUSG00000029993
50,ENSMUSG00000055629
51,ENSMUSG00000063689
52,ENSMUSG00000058246
53,ENSMUSG00000075324
54,ENSMUSG00000045319
55,ENSMUSG00000020875
56,ENSMUSG00000090840
57,ENSMUSG00000009356
58,ENSMUSG00000062007
59,ENSMUSG00000027324
60,ENSMUSG00000028584
61,ENSMUSG00000074006
62,ENSMUSG00000025422
63,ENSMUSG00000024678
64,ENSMUSG00000071037
65,ENSMUSG00000034881
66,ENSMUSG00000041444
67,ENSMUSG00000017718
68,ENSMUSG00000038576
69,ENSMUSG00000061118
70,ENSMUSG00000048482
71,ENSMUSG00000040875
72,ENSMUSG00000042826
73,ENSMUSG00000051490
74,ENSMUSG00000025766
75,ENSMUSG00000057234
76,ENSMUSG00000026548
77,ENSMUSG00000026196
78,ENSMUSG00000025977
79,ENSMUSG00000047216
80,ENSMUSG00000003308
81,ENSMUSG00000070473
82,ENSMUSG00000049871
83,ENSMUSG00000027478
84,ENSMUSG00000032051
85,ENSMUSG00000024697
86,ENSMUSG00000101026
87,ENSMUSG00000039577
88,ENSMUSG00000041617
89,ENSMUSG00000028996
90,ENSMUSG00000026387
91,ENSMUSG00000058126
92,ENSMUSG00000051890
93,ENSMUSG00000073460
94,ENSMUSG00000061577
95,ENSMUSG00000043155
96,ENSMUSG00000034258
97,ENSMUSG00000053441
98,ENSMUSG00000046031
99,ENSMUSG00000046845
100,ENSMUSG00000031952
101,ENSMUSG00000009210
102,ENSMUSG00000049556
103,ENSMUSG00000023755
104,ENSMUSG00000032094
105,ENSMUSG00000028417
106,ENSMUSG00000043557
107,ENSMUSG00000062526
108,ENSMUSG00000024330
109,ENSMUSG00000014164
110,ENSMUSG00000055632
111,ENSMUSG00000070891
112,ENSMUSG00000019831
113,ENSMUSG00000074259
114,ENSMUSG00000032221
115,ENSMUSG00000066154
116,ENSMUSG00000048782
