Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000025774,Crisp4,0.0051510039223176,-1.1654298888772878,0.2916678840096656,0.016570074896799195,1.4817369762967108,0.07674752082546897,0.006738412281269945,-0.10861139625958138,1
ENSMUSG00000073735,Defb18,0.0038632529417381998,-0.5942731876811624,0.7047801059641559,0.009942044938079517,1.637015201774621,0.1371554197828082,0,-1.1086113962595814,0.6523146281168886
ENSMUSG00000067773,Defb41,0.0077265058834763995,-0.5645258442871093,0.7444490048168266,0.018227082386479115,1.6072678583805695,0.10662313745872255,0,-1.9566083028145318,0.4074090791464511
ENSMUSG00000042596,Tfap2d,0,-2.5942731876811616,0.10359215917822662,0.009942044938079517,3.637015201774621,0.006089891114360153,0,-0.5940382234298234,0.8471983949575077
ENSMUSG00000025927,Tfap2b,0.0012877509805794,-3.034845779067143,0.0026718030833273606,0.006628029958719678,-0.8484116253956193,0.3448781604058377,0.047168885968889615,3.535244793515143,0.000007631479716875266
ENSMUSG00000043760,Pkhd1,0,-2.1088463605109196,0.2900669583452489,0.006628029958719678,3.15158837460438,0.0401555069088988,0,-0.10861139625958138,1
ENSMUSG00000025929,Il17a,0.0051510039223176,0.9500473285426487,0.6249171593932686,0.003314014979359839,0.0926946855508115,1,0,-0.5940382234298234,0.8471983949575077
ENSMUSG00000041872,Il17f,0,-1.7869182656235578,0.43398430212192035,0.004971022469039759,2.829660279717017,0.08312496285161752,0,0.21331669862778035,1
ENSMUSG00000041859,Mcm3,0.4339720804552578,0.252017396923385,0.4841535734883186,0.07125132205623654,-2.993996454669687,0.0000000000000000000825579815006936,0.9602237500809672,1.7995408479128479,0.00000000118843775114768
ENSMUSG00000025931,Paqr8,0.0141652607863734,-0.009310686960005476,1,0.004971022469039759,-1.6297713389202793,0.11703871977624788,0.03369206140634972,1.765857721656559,0.09415348994921788
ENSMUSG00000041809,Efhc1,0.0025755019611588,-0.5238838597897635,0.8401785999607064,0.004971022469039759,0.8296602797170172,0.7547301738010802,0.0033692061406349724,0.6283541979066252,1
ENSMUSG00000041779,Tram2,0.15324236668894858,0.8161915818078578,0.0235424956810047,0.08947840444271565,-0.5589050082006346,0.1384030029697095,0.08086094737523934,-0.5857706074462232,0.4090864256115449
ENSMUSG00000025933,Tmem14a,0.030906023533905598,-0.0010430709764053248,1,0.019884089876159035,-0.8274520067599731,0.22409948673868443,0.05390729825015956,1.0913261742491702,0.18780402007840666
ENSMUSG00000025934,Gsta3,0.0103020078446352,-0.3174329823223374,0.8241467461991162,0.009942044938079517,-0.2698753938338969,0.7445731660030078,0.020215236843809836,1.1137810250768663,0.36828979932614714
ENSMUSG00000041722,Khdc1c,0.0025755019611588,-0.7869182656235569,0.6576434231142373,0.008285037448399597,1.8296602797170172,0.1738252416575864,0,-0.7866833013722188,0.8506791589883324
ENSMUSG00000085079,Khdc1b,0.0025755019611588,-1.0093106869600055,0.5468967490233583,0.009942044938079517,2.052052701053465,0.08109550414398223,0,-0.9566083028145318,0.8875661187692425
ENSMUSG00000028033,Kcnq5,0.1146098372715666,2.5350098292638044,0.0000000021632562007637394,0.02319810485551887,-1.8026079357824947,0.00007957600661276547,0.010107618421904918,-2.4871230195133114,0.0007885641685097496
ENSMUSG00000041670,Rims1,0.0038632529417381998,-1.371880766344714,0.5254580777268705,0.018227082386479115,2.4146227804381732,0.06471079940010561,0,-1.6935738969807375,1
ENSMUSG00000026158,Ogfrl1,0.25755019611588,-0.5367460107268136,0.09559063491445295,0.4855031944762164,1.0926946855508122,0.00003906240070776177,0.14824507018793878,-1.2431974366272225,0.005567937823791633
ENSMUSG00000026156,B3gat2,0.0012877509805794,-0.7869182656235578,0.8151422972988953,0.004971022469039759,1.8296602797170172,0.2251969336445885,0,-0.10861139625958138,1
ENSMUSG00000026155,Smap1,0.3515560176981762,-0.2999109799703834,0.3944544472433078,0.4026528199922204,0.042721194213508396,0.8940930740861602,0.4952733026733409,0.4087495939417958,0.34687846922131466
ENSMUSG00000026154,Sdhaf4,0.1699831294364808,0.9464360749902698,0.014689129933125992,0.0679373070768767,-1.1958748123901195,0.0025405193077067847,0.12802983334412896,0.05577542164130023,1
ENSMUSG00000026153,Fam135a,0.0527977902037554,0.050810305477565265,1,0.019884089876159035,-1.717827515585475,0.001286907329790303,0.11455300878158906,1.587712213409278,0.0024512664728920963
ENSMUSG00000026147,Col9a1,0.0025755019611588,-1.2019557649024017,0.5733065852056819,0.008285037448399597,1.0926946855508115,0.43558767708615953,0.006738412281269945,0.7982791993489373,0.7016886135767691
ENSMUSG00000026141,Col19a1,0.0025755019611588,0.7980442350975991,0.7733638974241662,0,-1.170339720282982,0.6555806644642537,0.0033692061406349724,1.6283541979066243,0.7080634457020939
ENSMUSG00000073725,Lmbrd1,0.9439214687647002,-1.0714130339636627,0.000028195974278060708,2.596530736328434,1.5465246678267148,0.00000000005597141508694576,0.7412253509396939,-1.1668260102048773,0.002859557907921682
ENSMUSG00000033569,Adgrb3,0.006438754902897,-0.9023954830434935,0.42221119233987364,0.018227082386479115,1.6072678583805695,0.04921954144474091,0.0033692061406349724,-0.8741461426225587,0.6317485830363286
ENSMUSG00000073722,4931408C20Rik,0.0038632529417381998,-0.3718807663447139,0.8804536733288333,0.008285037448399597,1.4146227804381732,0.245291891912228,0,-0.9566083028145318,0.6713495363055199
ENSMUSG00000048411,Gm597,0.0012877509805794,-0.371880766344713,1,0.003314014979359839,1.4146227804381732,0.40038022739212037,0,0.21331669862778035,1
ENSMUSG00000048874,Phf3,0.2292196745431332,-0.28609606305361135,0.46962954620605574,0.3231164604875843,0.5617270744703848,0.058327102343117575,0.19204475001619342,-0.47559676613228397,0.4515251621767652
ENSMUSG00000026064,Ptp4a1,1.3366855178414172,-0.40618326294169166,0.16865980550675966,2.205476968763973,0.8614172782201458,0.00038258981470260054,0.8894704211276326,-0.9475060957072794,0.017294108534944477
ENSMUSG00000117310,Ptp4a1,0.2214931686596568,0.14786407492996156,0.7445178086266713,0.1872418463338309,-0.2443403017267589,0.48512090840481337,0.22573681142254315,0.1409082030997304,0.8506791589883324
ENSMUSG00000086727,4931428L18Rik,0.0025755019611588,-1.2019557649024017,0.4648946171438977,0.011599052427759436,2.244697778995861,0.06272161378944222,0,-1.1086113962595814,0.9143749936289607
ENSMUSG00000050217,Lgsn,0.0012877509805794,-1.1088463605109196,0.6197211994495244,0.004971022469039759,1.244697778995861,0.48678194261153945,0.0033692061406349724,0.8913886037404186,0.8471983949575077
ENSMUSG00000026063,Pih1d3,0,-3.2463498842608542,0.01397032520749077,0.016570074896799195,4.2890918983543145,0.000187178011239366,0,-1.246114920009516,0.48103152345457184
ENSMUSG00000026058,Khdrbs2,0.0012877509805794,-0.371880766344713,1,0.003314014979359839,1.4146227804381732,0.39465353028023864,0,0.21331669862778035,1
ENSMUSG00000091318,Gm5415,0.0038632529417381998,0.2130817343764413,1,0.004971022469039759,0.8296602797170172,0.7573308322138315,0,-0.5940382234298234,0.8503003527221308
ENSMUSG00000026134,Prim2,0.1635443745335838,0.22439704760427626,0.6291472757675086,0.06462329209751685,-1.5966044749850803,0.000004578388142019635,0.2931209342352426,1.2890440247910253,0.0004525192179005824
ENSMUSG00000004768,Rab23,0.0978690745240344,1.5256719646844683,0.00019291629191628426,0.018227082386479115,-2.170339720282982,0.00000467728478341893,0.06401491667206448,0.07581317487784522,1
ENSMUSG00000042215,Bag2,0.1841483902228542,1.3606389227903004,0.00005422787150040357,0.028169127324558632,-2.5778435468764185,0.0000000001252698288798078,0.1583526886098437,0.4673623212343201,0.40208910325821884
ENSMUSG00000042197,Zfp451,0.2240686706208156,0.5982036557509987,0.126373925949838,0.1358746141537534,-0.6154792513512448,0.10393831330146124,0.1718295131723836,-0.09186813242500547,1
ENSMUSG00000042182,Bend6,0.0090142568640558,-0.8743811068738978,0.32653977636260306,0.024855112345198792,1.659735278274706,0.023725129911774567,0.0033692061406349724,-1.3102452574292318,0.4070148431422229
ENSMUSG00000026131,Dst,1.983136510092276,0.702070541886029,0.009491855426098997,0.513672321800775,-2.0744442930606635,0.0000000000000678183360359382,2.651565232679723,0.9812793382135825,0.0015241043179185692
ENSMUSG00000042111,Ccdc115,0.2330829274848714,0.444751969300901,0.22489856901815922,0.12427556172599397,-0.9503182034092807,0.003904033993724491,0.2661672851101628,0.5296202443212648,0.25459486276968535
ENSMUSG00000026127,Imp4,0.4365475824164166,0.34634826523990636,0.29110638573482556,0.24026608600358831,-0.9577950849028809,0.0009534630562166739,0.5525498070641355,0.6577979757991063,0.07336499020693786
ENSMUSG00000026126,Ptpn18,0.663191754998391,1.3788189388553211,0.00000035450545668466875,0.22369601110678913,-1.3355423114828913,0.000005163826348021854,0.3167053772196874,-0.5633414262069072,0.28894851838873264
ENSMUSG00000026125,Prss39,0,-2.1088463605109196,0.5232976460734977,0.006628029958719678,3.15158837460438,0.12861809899729376,0,-0.10861139625958138,1
ENSMUSG00000026124,Cfc1,0.0012877509805794,-0.7869182656235578,0.7914740926263426,0.004971022469039759,1.8296602797170172,0.2046471988866397,0,-0.10861139625958138,1
ENSMUSG00000037529,Prss40,0,-0.7869182656235569,1,0.0016570074896799195,1.829660279717018,0.4496745093557038,0,1.2133166986277804,1
ENSMUSG00000045174,Amer3,0.0012877509805794,0.21308173437644307,1,0.0016570074896799195,0.8296602797170181,1,0,0.6283541979066243,1
ENSMUSG00000037509,Arhgef4,0.0244672686310086,-1.822542175354279,0.00003907164573153488,0.009942044938079517,-2.932840406556326,0.000000023761383503593407,0.2526904605476229,3.760804493930274,0.00000000000000000002599917659300599
ENSMUSG00000118272,Arhgef4,0.0103020078446352,-0.7044561054315848,0.4889313834121581,0.004971022469039759,-1.6297713389202793,0.076499072373042,0.04379967982825464,2.435709119964229,0.004343747622564006
ENSMUSG00000037503,Fam168b,0.6812202687265025,-0.14008173974799287,0.7231263020545542,0.6777160632790871,-0.12929553476800776,0.7075254506129368,0.8995780395495376,0.4044245414317784,0.3101253690976033
ENSMUSG00000026123,Plekhb2,0.15453011766952798,0.6083830155940242,0.10408289285666593,0.08119336699431605,-0.8752116847393343,0.014203617989702,0.14150665790666883,0.23019051719217654,0.7701899061382256
ENSMUSG00000045216,Hs6st1,0.24080943336834779,0.5008840453591783,0.20291234062164215,0.12096154674663412,-1.0269755451118043,0.004882422162674893,0.26953649125079776,0.5252607049425206,0.30888551349462284
ENSMUSG00000037470,Uggt1,0.5202513961540776,0.8692352829545511,0.0021814058148305394,0.23529506353454857,-1.0300591118624733,0.000388467700746003,0.38408950003238684,-0.03659027322040087,1
ENSMUSG00000047180,Neurl3,0.24338493532950659,-1.8336115010715994,0.000000000025923115292884287,1.2775527745432178,2.756781399799922,0.0000000000000000000000000144218895000402,0.04379967982825464,-3.8877210000883657,0.000000000000009331528881726661
ENSMUSG00000037447,Arid5a,0.502222882425966,0.6441974416688601,0.028010776497540836,0.3993388050128606,-0.029553612543745666,0.9961402710207841,0.16172189475047868,-1.4757542054341142,0.0005879287195096454
ENSMUSG00000010453,Kansl3,0.3361030059312234,0.003330752440941387,1,0.39768179752318067,0.4026996130623548,0.17424621208103935,0.20889078071936829,-0.7809469318230753,0.12253780134627164
ENSMUSG00000037432,Fer1l5,0.0051510039223176,0.21308173437644218,1,0.006628029958719678,0.8296602797170181,0.5694583472931622,0,-0.9566083028145318,0.645550552139443
ENSMUSG00000001143,Lman2l,0.1944503980674894,-0.014724183146369807,1,0.1789568088854313,-0.19005795489748722,0.6249805760376376,0.2324752237038131,0.32023190254429235,0.576424288852017
ENSMUSG00000037408,Cnnm4,0.0875670666793992,0.5667186889911426,0.22489856901815922,0.0430821947316779,-1.000414718840669,0.019387490817088113,0.09096856579714425,0.4508160123544367,0.5099363742352372
ENSMUSG00000001138,Cnnm3,0.14551586080547219,-0.04149109270915563,1,0.10604847933951485,-0.6793533677708394,0.06707545536999211,0.23921363598508302,0.9075082691036953,0.03841110418679376
ENSMUSG00000067653,Ankrd23,2.5767897121393792,3.226111682825561,0.0000000000000000000000000000000027983061121121644,0.30488937810110517,-2.6508843260734776,0.0000000000000000012506028117451065,0.21225998686000325,-2.880760987044124,0.00000000004341150659048597
ENSMUSG00000079610,Ankrd39,0.1429403588443134,0.662884651815963,0.0873297346964299,0.05136723218007751,-1.5101897231676067,0.00008799017539686284,0.1684603070317486,0.7258707038208865,0.13235982783096042
ENSMUSG00000026121,Sema4c,0.0914303196211374,0.6550862812555556,0.12983111708756942,0.03645416477295823,-1.3192031061974645,0.0017743652647130073,0.10107618421904917,0.6129241573370185,0.32664079258557177
ENSMUSG00000046337,Fam178b,0.006438754902897,-0.20195576490240175,0.9077450617883002,0,-2.8707794384240737,0.015739332941015715,0.023584442984444808,2.628354197906625,0.012887483163815747
ENSMUSG00000061518,Cox5b,3.592825235816526,0.7770050940806681,0.0022434895550948217,1.5940412050720825,-1.1184825188221756,0.000011047639127750479,3.1165156800873492,0.19435650700104068,0.7277484803932259
ENSMUSG00000037351,Actr1b,0.4906331236007514,1.1251746452270148,0.000047626570495454914,0.1971838912719104,-1.124536030669857,0.00012173774734617514,0.2796441096727027,-0.3630326717886674,0.5843325612190452
ENSMUSG00000102416,4933424G06Rik,0.006438754902897,-0.009310686960005476,1,0.008285037448399597,0.6072678583805695,0.6383565321807517,0.0033692061406349724,-0.24611492000951607,0.9201364853021347
ENSMUSG00000026117,Zap70,0.0077265058834763995,1.020436656434046,0.517554660760255,0.003314014979359839,-0.5853772195618259,0.6053453870516027,0.0033692061406349724,0.0433916971854682,1
ENSMUSG00000026116,Tmem131,0.6425877393091206,0.31467987438424905,0.33827667512755694,0.44076399225485857,-0.5587924339708643,0.05438380303299718,0.6704720219863595,0.2759723064775481,0.5640579565442871
ENSMUSG00000050122,Vwa3b,0.0103020078446352,-0.5238838597897635,0.6163003123603615,0.018227082386479115,0.8296602797170181,0.2889377242806706,0.010107618421904918,-0.10861139625958138,1
ENSMUSG00000026114,Cnga3,0,-2.5942731876811616,0.16766697472472541,0.009942044938079517,3.637015201774621,0.016068430621848137,0,-0.5940382234298234,1
ENSMUSG00000026113,Inpp4a,0.3296642510283264,-0.019698455754758593,1,0.42087990237869954,0.5760862031322904,0.04121008200758976,0.1583526886098437,-1.1989002815886844,0.008049355290292241
ENSMUSG00000026112,Coa5,0.4648781039891634,0.6096398130476255,0.04576678274892226,0.27506324328686665,-0.6631523743739294,0.027508013386191344,0.363874263188577,-0.06289309595374659,1
ENSMUSG00000026111,Unc50,0.4352598314358372,0.3990546770506245,0.24405710799159552,0.2220390036171092,-1.0650676771829233,0.0004252430624261655,0.5491806009235005,0.6851723299064688,0.07354482771374585
ENSMUSG00000026110,Mgat4a,0.15710561963068678,-0.6191908198854912,0.08307684859116062,0.30488937810110517,1.0664209913417033,0.00038407224674730554,0.11455300878158906,-0.9194951297974328,0.0906108441542702
ENSMUSG00000026090,2010300C02Rik,0.0090142568640558,-1.8743811068738978,0.0037947861312900176,0.006628029958719678,-2.0578649910245694,0.0031337227442956948,0.09770697807841419,3.5352447935151434,0.00000000045429778433251025
ENSMUSG00000060771,Tsga10,0.0424957823591202,-0.39989514251431046,0.5111037665816665,0.07456533703559638,1.0312941408866685,0.01768193993636848,0.020215236843809836,-1.2831091274917181,0.10525635717552814
ENSMUSG00000037216,Lipt1,0.0296182725533262,0.7105813938472592,0.3516724703561359,0.009942044938079517,-1.4504476394757182,0.028042605045947723,0.03369206140634972,0.765857721656559,0.4889607091971571
ENSMUSG00000026088,Mitd1,0.14937911374721038,0.5288576022822093,0.16934298750247828,0.09776344189111524,-0.5018538639995422,0.1738252416575864,0.11455300878158906,-0.1168319030645506,1
ENSMUSG00000061584,Lyg2,0.006438754902897,-0.009310686960005476,1,0.008285037448399597,0.6072678583805695,0.6383565321807517,0.0033692061406349724,-0.24611492000951607,0.9201364853021347
ENSMUSG00000026085,Lyg1,0,-2.371880766344713,0.1974760760067563,0.008285037448399597,3.4146227804381732,0.020536414339953842,0,-0.37164580209337483,1
ENSMUSG00000026082,Rev1,0.1596811215918456,0.34597600487378743,0.474474215474668,0.11433351678791444,-0.4419361396201995,0.3050911193684739,0.14824507018793878,0.10525695277032732,0.9298418796103187
ENSMUSG00000037138,Aff3,0.051510039223176,-0.07322245078019929,0.963594172616519,0.013256059917439356,-2.3579667234587536,0.000005486188573695845,0.13813745176603387,1.9909242772913327,0.000007770715944596226
ENSMUSG00000048814,Lonrf2,0.0077265058834763995,1.020436656434046,0.6246912194853678,0.0016570074896799195,-1.3402647217252932,0.36980058520585757,0.006738412281269945,0.7982791993489373,0.7252604665433146
ENSMUSG00000026080,Chst10,0.0115897588252146,-0.16542988887728782,0.9556748682366912,0.009942044938079517,-0.3629847982253782,0.767165233816915,0.020215236843809836,1.020671620685385,0.4393147653164566
ENSMUSG00000026078,Pdcl3,0.24982369023240358,0.6605407113476633,0.044569494790790636,0.14913067407119276,-0.6109123116689634,0.06232406929672761,0.17519871931301856,-0.21358095586112436,0.8489165243529977
ENSMUSG00000026077,Npas2,0.032193774514485,0.5915933576301722,0.39584032546433723,0.013256059917439356,-1.20986808446962,0.058416276362891,0.037061267546984696,0.7108163580985973,0.5338827557864748
ENSMUSG00000003134,Tbc1d8,0.12233634315504299,-1.2841048062562732,0.000026196537679677496,0.36288464023990236,1.4113476484053133,0.00000043656017221770444,0.1718295131723836,-0.3854516016184064,0.580187721100476
