"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpn1",0.159938999662029,-0.606178986630852,0.073,0.112,1
"Rbm7",0.0292256312934816,-0.606178986630852,0.139,0.22,1
"Trub2",0.0152754418720127,-0.60670179694311,0.161,0.255,1
"Ubxn4",1.17581295501664e-05,-0.606868611424523,0.387,0.604,0.202851250999471
"Inpp5d",0.00352000542722153,-0.607031895340818,0.277,0.399,1
"Ube2d3",3.65118554405416e-12,-0.607047121271964,0.869,0.975,6.29902530060224e-08
"Donson",0.076486905247149,-0.608492852469098,0.08,0.134,1
"Dync2h1",0.187368268862671,-0.608492852469098,0.044,0.074,1
"Flii",0.000590756300735497,-0.608656044035461,0.431,0.558,1
"Dennd4a",0.0408876254902899,-0.609123263246396,0.131,0.204,1
"Lias",0.123565439428359,-0.609123263246396,0.146,0.196,1
"Pgam5",0.135675993687131,-0.609123263246396,0.146,0.194,1
"Arl8a",0.00140209920661434,-0.609587600244575,0.365,0.504,1
"Cyba",9.09734419004368e-05,-0.610141037567893,0.737,0.819,1
"Eif3j1",0.0722913144885377,-0.610225819693554,0.036,0.08,1
"Rnf114",0.000274640459149171,-0.610225819693554,0.416,0.571,1
"Slc26a11",0.146856537302508,-0.610225819693554,0.102,0.146,1
"Plekha4",0.24993740995658,-0.610938789829581,0.088,0.121,1
"Pik3cb",0.0753456857019614,-0.612138785773907,0.117,0.176,1
"Pkm",2.49949045600631e-15,-0.612571430695557,0.985,0.996,4.31212093470208e-11
"Map3k8",0.00509874481328907,-0.613109480539468,0.212,0.332,1
"Ccnyl1",0.111482311019097,-0.613109480539468,0.131,0.184,1
"Fuca2",0.00356354010024735,-0.613723916256119,0.212,0.339,1
"Ube2l6",0.00621542229919675,-0.614881180431646,0.241,0.363,1
"Slc35a3",0.0159126999288404,-0.615156582750109,0.146,0.241,1
"Mapk1ip1",0.0831619299769905,-0.615412266408889,0.088,0.141,1
"Gprc5c",0.0969201337694824,-0.616629901907437,0.095,0.147,1
"Nlrx1",0.065834150899226,-0.616945417499922,0.109,0.171,1
