"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Icos",0.0762337891288946,2.19404356535526,0.021,0.007,1
"1700015G11Rik",0.0959814370607975,2.19404356535526,0.014,0.004,1
"Olfr294",0.0959814370607975,2.19404356535526,0.014,0.004,1
"Gsdmc2",0.0959814370607975,2.19404356535526,0.014,0.004,1
"Fcrlb",3.7680097051156e-42,2.15451520116862,0.71,0.218,6.50057034326542e-38
"Spsb4",6.89202395156292e-07,2.11158140516329,0.103,0.026,0.0118901197212363
"4930447C04Rik",0.000846346253501142,2.10658072410492,0.048,0.012,1
"Olfr1180",0.00234226729182952,2.09450789180434,0.041,0.011,1
"Ccl24",1.21883479774431e-22,2.08141471024435,0.441,0.136,2.10273379306848e-18
"Plekhg4",0.000163468061115695,2.07856634793532,0.069,0.019,1
"Krtap4-2",0.0065138306891496,2.07856634793532,0.034,0.009,1
"Krt7",0.0065138306891496,2.07856634793532,0.034,0.009,1
"Mtnr1a",0.0182548246387872,2.05654004160532,0.028,0.008,1
"Olfr794",0.0182548246387872,2.05654004160532,0.028,0.008,1
"Cyp2d26",0.0182548246387872,2.05654004160532,0.028,0.008,1
"Psma8",0.0182548246387872,2.05654004160532,0.028,0.008,1
"9530077C05Rik",0.000503071783902415,2.04204047191021,0.055,0.014,1
"Tas2r129",0.00137417612298539,2.02411856391295,0.048,0.013,1
"Wnt11",0.0517798904406571,2.02411856391295,0.021,0.006,1
"Olfr683",0.0517798904406571,2.02411856391295,0.021,0.006,1
"2310057J18Rik",0.0517798904406571,2.02411856391295,0.021,0.006,1
"Prss16",0.0517798904406571,2.02411856391295,0.021,0.006,1
"Pcdhb3",0.0517798904406571,2.02411856391295,0.021,0.006,1
"Cass4",7.93935181041333e-38,1.99506253062886,0.703,0.235,1.36969697433251e-33
"Csf2",4.2484481692121e-06,1.97165114401881,0.103,0.029,0.0732942278152471
"Agap2",0.000794958268656958,1.97165114401881,0.055,0.015,1
"1700019A02Rik",0.0102698427155503,1.97165114401881,0.034,0.01,1
"Vmn2r3",0.0102698427155503,1.97165114401881,0.034,0.01,1
"Ggn",0.0102698427155503,1.97165114401881,0.034,0.01,1
"Gabrg3",0.0102698427155503,1.97165114401881,0.034,0.01,1
"Serpinb9c",0.149719138546727,1.97165114401881,0.014,0.005,1
"Olfr745",0.149719138546727,1.97165114401881,0.014,0.005,1
"Olfr103",0.149719138546727,1.97165114401881,0.014,0.005,1
"Keg1",0.149719138546727,1.97165114401881,0.014,0.005,1
"Fn1",1.39660590126723e-57,1.96960694241447,1,0.641,2.40942450086623e-53
"Clec4n",1.17315094686915e-36,1.94788297808586,0.724,0.274,2.02392001353866e-32
"1700001F09Rik",0.00214213652142831,1.94611605191167,0.048,0.014,1
"Olfr1162",0.028135563339383,1.93100915952146,0.028,0.008,1
"Olfr1186",0.028135563339383,1.93100915952146,0.028,0.008,1
"Henmt1",0.028135563339383,1.93100915952146,0.028,0.008,1
"Vmn2r67",0.028135563339383,1.93100915952146,0.028,0.008,1
"Olfr514",0.028135563339383,1.93100915952146,0.028,0.008,1
"Prf1",0.028135563339383,1.93100915952146,0.028,0.008,1
"Olfr1564",0.028135563339383,1.93100915952146,0.028,0.008,1
"Minar2",0.028135563339383,1.93100915952146,0.028,0.008,1
"Sgo2a",0.00575519732517152,1.91393564616252,0.041,0.012,1
"Taar8b",0.00575519732517152,1.91393564616252,0.041,0.012,1
"Stmnd1",0.00575519732517152,1.91393564616252,0.041,0.012,1
"Spin2g",0.00575519732517152,1.91393564616252,0.041,0.012,1
"Cxcr2",7.10516346372319e-53,1.90021206021342,0.952,0.57,1.22578280076152e-48
"Tbxas1",1.8958945849014e-22,1.88456023683454,0.552,0.213,3.27079733787189e-18
"Has1",2.26650609003037e-16,1.87868812439138,0.372,0.125,3.91017630652039e-12
"Rsad2",2.53062488201785e-38,1.8721154704679,0.786,0.302,4.36583404645719e-34
"Lrrd1",0.00322102943519869,1.8721154704679,0.048,0.014,1
"Ptch2",0.0154054635223946,1.8721154704679,0.034,0.011,1
"Nmbr",0.0154054635223946,1.8721154704679,0.034,0.011,1
"Olfr275",0.0772266995712881,1.8721154704679,0.021,0.007,1
"Vamp9",0.0772266995712881,1.8721154704679,0.021,0.007,1
"Vmn2r19",0.0772266995712881,1.8721154704679,0.021,0.007,1
"Olfr644",0.0772266995712881,1.8721154704679,0.021,0.007,1
"Olfr827",0.0772266995712881,1.8721154704679,0.021,0.007,1
"Olfr725",0.0772266995712881,1.8721154704679,0.021,0.007,1
"Celsr3",2.09858401536563e-09,1.85844053357082,0.214,0.071,3.62047714330878e-05
"Slc7a11",2.60759147655569e-46,1.8511848125983,0.89,0.359,4.49861681535388e-42
"Wnt2",0.000996636932615663,1.84612026193495,0.062,0.019,1
"Mmp12",5.16628222835579e-05,1.84040661074056,0.117,0.041,0.891287010035941
"Erp27",0.0018016920344446,1.84040661074056,0.055,0.017,1
"Pip5k1b",0.000120043079256435,1.83147348597055,0.083,0.025,1
"Olfr822",0.0084835897419372,1.83147348597055,0.041,0.013,1
"E030030I06Rik",3.64971899084188e-05,1.82631178085477,0.145,0.057,0.629649520300041
"Scrt1",0.00107810812653711,1.82480975568954,0.069,0.023,1
"Malrd1",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Dnah10",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Trbv1",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Vmn1r41",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Spock3",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Dpep3",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Slc16a5",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Olfr112",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Esp4",0.0410187665602623,1.81553194210153,0.028,0.009,1
"Plaur",7.96410845637452e-54,1.81392614367112,0.979,0.625,1.37396799089373e-49
"Cd14",2.50231295872562e-58,1.8113441451381,1,0.635,4.31699031639344e-54
"1700010I14Rik",0.0221508673551079,1.77900606607642,0.034,0.011,1
"Vmn2r94",0.075650776080899,1.77900606607642,0.028,0.011,1
"4933406M09Rik",0.211988880644802,1.77900606607642,0.014,0.005,1
"Olfr141",0.211988880644802,1.77900606607642,0.014,0.005,1
"Gm12353",0.211988880644802,1.77900606607642,0.014,0.005,1
"Gm1553",0.211988880644802,1.77900606607642,0.014,0.005,1
"Clhc1",0.211988880644802,1.77900606607642,0.014,0.005,1
"Agr3",0.211988880644802,1.77900606607642,0.014,0.005,1
"Cd4",0.012085238149538,1.75347097396928,0.041,0.014,1
"Gpr141b",0.012085238149538,1.75347097396928,0.041,0.014,1
"Ccno",0.012085238149538,1.75347097396928,0.041,0.014,1
"Foxd4",0.012085238149538,1.75347097396928,0.041,0.014,1
"Sell",1.00733421412004e-47,1.74673997586234,0.952,0.522,1.7378529861999e-43
"Clec5a",6.29391395224711e-40,1.74359100044578,0.821,0.292,1.08582603504167e-35
"Spp2",0.00663745370280602,1.73461194671796,0.048,0.016,1
"Sh2d1b1",0.00663745370280602,1.73461194671796,0.048,0.016,1
"Lrp1b",0.00663745370280602,1.73461194671796,0.048,0.016,1
"Svs4",0.0775566244777793,1.73461194671796,0.021,0.007,1
"Necab1",0.0775566244777793,1.73461194671796,0.021,0.007,1
"Mup12",0.108227707522291,1.73461194671796,0.021,0.008,1
"Cfap57",0.108227707522291,1.73461194671796,0.021,0.008,1
"Pramef25",0.108227707522291,1.73461194671796,0.021,0.008,1
"Gm7714",0.108227707522291,1.73461194671796,0.021,0.008,1
"Rhpn2",0.108227707522291,1.73461194671796,0.021,0.008,1
"Olfr576",0.108227707522291,1.73461194671796,0.021,0.008,1
"Olfr710",0.108227707522291,1.73461194671796,0.021,0.008,1
"Olfr476",0.108227707522291,1.73461194671796,0.021,0.008,1
"Bmp5",0.108227707522291,1.73461194671796,0.021,0.008,1
"Slc25a36",0.108227707522291,1.73461194671796,0.021,0.008,1
"Tcrg-V4",0.108227707522291,1.73461194671796,0.021,0.008,1
"Traj29",0.108227707522291,1.73461194671796,0.021,0.008,1
"Lrrc74b",0.108227707522291,1.73461194671796,0.021,0.008,1
"Car15",0.108227707522291,1.73461194671796,0.021,0.008,1
"Slc12a8",0.108227707522291,1.73461194671796,0.021,0.008,1
"Noxo1",0.108227707522291,1.73461194671796,0.021,0.008,1
"Olfr117",0.108227707522291,1.73461194671796,0.021,0.008,1
"Ccdc71l",2.53352670364702e-30,1.72469647785288,0.759,0.375,4.37084026913184e-26
"Cd83",0.0158384297014421,1.72011237702285,0.048,0.018,1
"Olfr74",0.041242656268279,1.70861673818502,0.028,0.009,1
"Kif28",0.0571192521652108,1.70861673818502,0.028,0.01,1
"Gm21958",0.0571192521652108,1.70861673818502,0.028,0.01,1
"Prkg2",0.0571192521652108,1.70861673818502,0.028,0.01,1
"Zfp78",0.0571192521652108,1.70861673818502,0.028,0.01,1
"Defb38",0.0571192521652108,1.70861673818502,0.028,0.01,1
"Olfr943",0.0571192521652108,1.70861673818502,0.028,0.01,1
"Akr1c20",0.0571192521652108,1.70861673818502,0.028,0.01,1
"Ly6i",0.000139759796994066,1.70219046902558,0.097,0.032,1
"Dusp6",3.33201372039055e-35,1.70100355407514,0.828,0.417,5.74839007041778e-31
"Slco4c1",0.00266340762540724,1.69154322482608,0.069,0.025,1
"Zfp990",0.030713030241518,1.69154322482608,0.034,0.012,1
"Esp22",0.030713030241518,1.69154322482608,0.034,0.012,1
"Tlr5",2.33670113555655e-05,1.68708357663538,0.117,0.039,0.403127679906216
"Bend4",4.26096170541169e-13,1.68436919193834,0.303,0.099,7.35101113417624e-09
"Chst13",0.0167055034597962,1.6794703925255,0.041,0.014,1
"Oosp2",0.0167055034597962,1.6794703925255,0.041,0.014,1
"Il1rap",1.1703269892565e-37,1.67545990442346,0.883,0.497,2.01904812186531e-33
"Tnfsf13b",0.000257258521934689,1.67466940626168,0.09,0.03,1
"Gm4707",5.18606684375305e-07,1.6689525206115,0.2,0.078,0.00894700251884277
"Jaml",1.94431006191678e-05,1.66611200967048,0.186,0.084,0.335432371881883
"Adora3",8.65431316510217e-07,1.66352884865648,0.159,0.054,0.0149304210724343
"Snx20",6.34305993986063e-24,1.66322231619152,0.628,0.271,1.09430470082476e-19
"1700102P08Rik",0.0113574436797398,1.65799066511505,0.055,0.021,1
"Rab44",2.04545671753112e-30,1.65711815523609,0.71,0.271,3.52882192908469e-26
"C5ar2",4.95179912261031e-07,1.62969134430939,0.221,0.09,0.00854284384632731
"Trpv2",6.53266358330974e-34,1.62445132667379,0.848,0.42,1.1270151213926e-29
"Fem1c",2.53334690860472e-20,1.62434782128741,0.593,0.275,4.37053008672487e-16
"Ccr1",2.15795110204212e-26,1.61769419493881,0.69,0.296,3.72289724124306e-22
"Gfpt2",5.70093657367287e-15,1.61685841522582,0.455,0.191,9.83525577690044e-11
"Mmp9",6.64136237783285e-49,1.61655618519625,1,0.651,1.14576783742372e-44
"C5ar1",3.63698673813724e-50,1.61418434211984,0.986,0.628,6.27452952063436e-46
"Ppp1r42",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Crocc2",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Nr1i3",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Stpg1",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Ifnlr1",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Sva",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Ceacam14",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Olfr832",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Tmem273",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Gspt2",0.0765502761129276,1.6090810646341,0.028,0.011,1
"Galnt13",0.274890417858513,1.6090810646341,0.021,0.011,1
"Ptpn7",1.41416137789492e-08,1.6090810646341,0.234,0.087,0.000243971120914432
"Amer2",0.000183025234618174,1.6090810646341,0.117,0.045,1
"Skint10",0.012337030413715,1.6090810646341,0.048,0.017,1
"Zfp759",0.0224850602092798,1.6090810646341,0.041,0.015,1
"Nim1k",0.0224850602092798,1.6090810646341,0.041,0.015,1
"Ppp1r32",0.0224850602092798,1.6090810646341,0.041,0.015,1
"Mfsd6l",0.0261192847674973,1.6090810646341,0.048,0.02,1
"Olfr1097",0.041267625377995,1.6090810646341,0.034,0.013,1
"Olfr855",0.041267625377995,1.6090810646341,0.034,0.013,1
"Olfr803",0.041267625377995,1.6090810646341,0.034,0.013,1
"Fam20a",0.041267625377995,1.6090810646341,0.034,0.013,1
"Eaf2",0.041267625377995,1.6090810646341,0.034,0.013,1
"Stpg4",0.041267625377995,1.6090810646341,0.034,0.013,1
"Spink1",0.041267625377995,1.6090810646341,0.034,0.013,1
"Olfr807",0.108643060561276,1.6090810646341,0.021,0.008,1
"1700020L24Rik",0.108643060561276,1.6090810646341,0.021,0.008,1
"Slc23a3",0.144407390392778,1.6090810646341,0.021,0.008,1
"Csrnp3",0.144407390392778,1.6090810646341,0.021,0.008,1
"Olfr1121",0.144407390392778,1.6090810646341,0.021,0.008,1
"Sult1b1",0.144407390392778,1.6090810646341,0.021,0.008,1
"Vmn1r11",0.144407390392778,1.6090810646341,0.021,0.008,1
"C1rb",0.144407390392778,1.6090810646341,0.021,0.008,1
"Slc35f1",0.144407390392778,1.6090810646341,0.021,0.008,1
"Olfr8",0.144407390392778,1.6090810646341,0.021,0.008,1
"Olfr161",0.144407390392778,1.6090810646341,0.021,0.008,1
"Ldhal6b",0.144407390392778,1.6090810646341,0.021,0.008,1
"Ttll2",0.144407390392778,1.6090810646341,0.021,0.008,1
"Dnah8",0.144407390392778,1.6090810646341,0.021,0.008,1
"Dlgap1",0.144407390392778,1.6090810646341,0.021,0.008,1
"Nyx",0.144407390392778,1.6090810646341,0.021,0.008,1
"Rbm8a2",0.280312822283442,1.6090810646341,0.014,0.006,1
"Hsd17b14",0.280312822283442,1.6090810646341,0.014,0.006,1
"Adam32",0.280312822283442,1.6090810646341,0.014,0.006,1
"Cx3cr1",0.280312822283442,1.6090810646341,0.014,0.006,1
"Stx11",1.95197088265045e-50,1.60739862124706,1,0.566,3.36754016674856e-46
"Xylt1",8.04224240551173e-17,1.60041620350698,0.538,0.252,1.38744765979888e-12
"Nfkbie",3.77607674016785e-39,1.59907809644882,0.924,0.501,6.51448759213757e-35
"Tlr4",4.95186304518396e-18,1.59200755127516,0.49,0.186,8.54295412555137e-14
"Il15",7.5500982141075e-12,1.59093371792384,0.352,0.138,1.30254294389783e-07
"Gcnt1",7.50149402515157e-24,1.58762795496779,0.655,0.289,1.29415774921915e-19
"Trem1",2.96881730133002e-21,1.5817046257028,0.586,0.243,5.12180360825455e-17
"Ssc4d",0.00501062436459875,1.57513373271077,0.076,0.031,1
"Adgrv1",0.0108677236162195,1.57255518860899,0.069,0.029,1
"Smpd5",2.2236229460272e-26,1.56711777153041,0.655,0.255,3.83619430648612e-22
"Crem",2.77871415921014e-21,1.56601234274222,0.634,0.312,4.79383766746933e-17
"Cd80",8.33360966830959e-37,1.56477216812713,0.828,0.31,1.43771433997677e-32
"Dgat1",2.24252516583117e-15,1.56177534985575,0.524,0.246,3.86880441609193e-11
"Gm17455",0.0183821253115125,1.56177534985575,0.055,0.023,1
"Vegfa",5.40154741932355e-33,1.55841363878618,0.834,0.478,9.31874960781698e-29
"Clec4d",1.42042012510337e-44,1.557842411564,0.959,0.613,2.45050879982834e-40
"Arrdc4",2.32260244101949e-28,1.55706175626427,0.807,0.457,4.00695373124682e-24
"Klhl6",0.000131982704041065,1.55421912959958,0.179,0.086,1
"Card6",8.20497040250742e-05,1.5535859520424,0.11,0.038,1
"Rgs1",0.000802335411043725,1.54634530928614,0.09,0.033,1
"Cxcl10",6.47578834133542e-30,1.54495072721439,0.648,0.215,1.11720300464719e-25
"Oas3",3.40382181749249e-29,1.5448113431226,0.772,0.368,5.87227339953804e-25
"Cxcr5",0.0295555306046443,1.54196686877557,0.041,0.016,1
"Ccnjl",0.0295555306046443,1.54196686877557,0.041,0.016,1
"Pkhd1l1",0.0295555306046443,1.54196686877557,0.041,0.016,1
"Thbs1",7.23781717847249e-44,1.53582490026569,1,0.971,1.24866821963007e-39
"Egr1",2.00875985739492e-36,1.5344323589651,0.876,0.488,3.46551250597772e-32
"Oasl2",2.08499137762753e-45,1.5335860785708,0.959,0.707,3.59702712468301e-41
"Wdr31",0.053953587334439,1.53107855263283,0.034,0.014,1
"Prkcg",0.053953587334439,1.53107855263283,0.034,0.014,1
"Neto2",0.053953587334439,1.53107855263283,0.034,0.014,1
"Nxpe2",0.053953587334439,1.53107855263283,0.034,0.014,1
"Mucl2",0.053953587334439,1.53107855263283,0.034,0.014,1
"Trem3",4.27639966238717e-07,1.52846260442582,0.262,0.118,0.00737764469755034
"St3gal6",7.69325410400278e-24,1.52846260442582,0.69,0.302,1.32724019802256e-19
"Ankrd66",3.01234161590226e-06,1.52419216704759,0.207,0.087,0.0519689175575458
"Ugt1a2",0.00213046009563237,1.52419216704759,0.069,0.024,1
"9130230L23Rik",6.35012573618887e-06,1.52310784152425,0.186,0.077,0.10955236920073
"Tbc1d9",8.20434130371642e-10,1.52266631281663,0.352,0.158,1.41541296171716e-05
"Isg20",8.62615920433933e-12,1.51856877172866,0.476,0.242,1.48818498593262e-07
"Ccdc30",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Actr3b",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Il12rb2",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Hykk",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Glipr1l1",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Olfr799",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Efcab5",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Krtap3-2",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Traj16",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Carmil3",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Gtsf1",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Vmn2r90",0.0993296006117696,1.51597166024262,0.028,0.011,1
"Fos",1.27270412474607e-14,1.5147111140367,0.483,0.222,2.19566915601193e-10
"Havcr2",1.65943001871624e-09,1.51366149955542,0.234,0.079,2.86284866828926e-05
"Trim56",1.00949100454198e-13,1.51275494755908,0.497,0.243,1.74157388103583e-09
"Rhoh",1.52454766981108e-10,1.50997291962118,0.352,0.152,2.63014963995807e-06
"Atp8b4",2.49515796035397e-10,1.50990565954327,0.372,0.173,4.30464651320267e-06
"Slfn1",2.66612613965782e-42,1.50442891222616,0.972,0.616,4.59960081613768e-38
"Cd300lf",4.72247396355564e-45,1.50310762916992,1,0.692,8.14721208192618e-41
"Trdj1",0.00575625899357713,1.50216586071759,0.069,0.027,1
"Oasl1",5.98926957262469e-21,1.50102131877665,0.607,0.266,1.03326878666921e-16
"Tfec",5.62100606521004e-07,1.4994565734596,0.207,0.081,0.00969735966370036
"Cmpk2",3.17812842402528e-14,1.49548603279214,0.441,0.182,5.48290715712841e-10
"F5",0.00014861648868291,1.49360384721417,0.131,0.053,1
"Zc3h11a",0.0210860269196913,1.49360384721417,0.048,0.019,1
"Olfr1317",0.109064146708707,1.49360384721417,0.021,0.008,1
"1700007K13Rik",0.144908089544998,1.49360384721417,0.021,0.008,1
"Rsph4a",0.144908089544998,1.49360384721417,0.021,0.008,1
"Ecrg4",0.185235867929711,1.49360384721417,0.021,0.009,1
"Catip",0.185235867929711,1.49360384721417,0.021,0.009,1
"1700056E22Rik",0.185235867929711,1.49360384721417,0.021,0.009,1
"Gm16253",0.185235867929711,1.49360384721417,0.021,0.009,1
"Olfr450",0.185235867929711,1.49360384721417,0.021,0.009,1
"Setmar",0.185235867929711,1.49360384721417,0.021,0.009,1
"Vmn1r185",0.185235867929711,1.49360384721417,0.021,0.009,1
"Mfsd4b1",0.185235867929711,1.49360384721417,0.021,0.009,1
"Olfr399",0.185235867929711,1.49360384721417,0.021,0.009,1
"Gm21885",0.185235867929711,1.49360384721417,0.021,0.009,1
"Rsph1",0.185235867929711,1.49360384721417,0.021,0.009,1
"Stk32a",0.185235867929711,1.49360384721417,0.021,0.009,1
"Spink11",0.185235867929711,1.49360384721417,0.021,0.009,1
"Hdc",1.25806592849478e-45,1.49173285635713,1,0.684,2.1704153398392e-41
"Spatc1",2.58269881977092e-09,1.48709054025549,0.317,0.135,4.45567200386879e-05
"Mgat4a",6.03115016498939e-10,1.48254865870517,0.352,0.159,1.04049402646397e-05
"Csf1",1.14699011936547e-15,1.48153101491359,0.497,0.213,1.9787873539293e-11
"Pilrb2",1.07052444792586e-06,1.47477997292251,0.214,0.087,0.0184686877756169
"Adam8",5.53911890575176e-46,1.47181291960817,1,0.742,9.55608793620293e-42
"Ly6g",1.73536054851225e-06,1.46967800796869,0.228,0.099,0.0299384401829333
"Cnnm2",6.35299402301727e-07,1.46672814122277,0.228,0.096,0.0109601852885094
"Abtb2",8.9641657135555e-25,1.46480232424839,0.703,0.319,1.5464978689026e-20
"Cd177",7.57085693697868e-08,1.464132728723,0.228,0.087,0.00130612423876756
"Cxcr1",6.18418695965018e-10,1.46120585681173,0.4,0.197,1.06689593427885e-05
"Pilra",7.74815700715716e-27,1.46039832948066,0.745,0.323,1.33671204687475e-22
"Kcna3",7.05235004102301e-09,1.45707797118905,0.248,0.092,0.000121667142907729
"Cd2",0.0688702045079425,1.45707797118905,0.034,0.014,1
"Aldh8a1",0.0688702045079425,1.45707797118905,0.034,0.014,1
"Olfr1284",0.352517070823554,1.45707797118905,0.014,0.007,1
"Ces2c",0.352517070823554,1.45707797118905,0.014,0.007,1
"Mbnl3",0.352517070823554,1.45707797118905,0.014,0.007,1
"Il1rl1",0.000559701475542738,1.45707797118905,0.11,0.044,1
"Cd44",1.01602815395352e-57,1.4561007271446,1,0.959,1.75285177120062e-53
"Cytip",1.52098791361338e-10,1.45569143091809,0.414,0.205,2.62400834856581e-06
"Slc16a3",4.94480887157219e-34,1.45214170478627,0.89,0.502,8.53078426523634e-30
"Trim30b",1.03017702493608e-31,1.44022512218172,0.862,0.479,1.77726140341973e-27
"Ier3",6.19974628161233e-47,1.43918273999842,1,0.843,1.06958022850376e-42
"Tagln3",0.021236229815984,1.43915606319179,0.048,0.019,1
"Bambi",0.021236229815984,1.43915606319179,0.048,0.019,1
"Csrnp1",2.6172311343755e-34,1.43750928514324,0.89,0.478,4.51524715302462e-30
"Nfe2",9.85712132508068e-09,1.43661386862934,0.303,0.13,0.000170055057100292
"Aqp9",1.84477912526391e-09,1.43624446777189,0.4,0.205,3.1826129469053e-05
"Dmxl2",1.77964169659727e-23,1.4294055527045,0.766,0.413,3.07023785496961e-19
"Gpr55",0.125390574778252,1.42850881899228,0.028,0.012,1
"Olfr1116",0.125390574778252,1.42850881899228,0.028,0.012,1
"Olfr1239",0.125390574778252,1.42850881899228,0.028,0.012,1
"Tctex1d4",0.125390574778252,1.42850881899228,0.028,0.012,1
"2010109A12Rik",0.125390574778252,1.42850881899228,0.028,0.012,1
"Vmn2r11",0.125390574778252,1.42850881899228,0.028,0.012,1
"Mmp27",0.125390574778252,1.42850881899228,0.028,0.012,1
"Fpr-rs4",0.125390574778252,1.42850881899228,0.028,0.012,1
"1600014C23Rik",0.125390574778252,1.42850881899228,0.028,0.012,1
"Ddx58",1.96543224449023e-15,1.42850881899228,0.524,0.24,3.39076370819455e-11
"Socs1",3.22028488354622e-12,1.42714068703495,0.469,0.23,5.55563548109394e-08
