Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000042596,Tfap2d,0.0009646518208141645,-3.9748973630083926,0.005735891984857755,0.027030718795531806,3.9748973630083926,0.005735891984857755
ENSMUSG00000025927,Tfap2b,0.012540473670584138,-1.1675424409507897,0.2997843524059352,0.027030718795531806,1.1675424409507897,0.2997843524059352
ENSMUSG00000043760,Pkhd1,0.001929303641628329,-3.541937955732287,0.0018795828614942476,0.030409558644973283,3.541937955732287,0.0018795828614942476
ENSMUSG00000025929,Il17a,0.0009646518208141645,-0.8049723615660795,1,0,0.8049723615660795,1
ENSMUSG00000041872,Il17f,0.0009646518208141645,-3.8049723615660804,0.009511875294749336,0.02365187894609033,3.8049723615660804,0.009511875294749336
ENSMUSG00000041859,Mcm3,0.20354153419178872,1.9229480929971179,0.0014966278897601609,0.050682597741622135,-1.9229480929971179,0.0014966278897601609
ENSMUSG00000025931,Paqr8,0.015434429133026633,-0.03943761520310396,0.9238007769679041,0.013515359397765903,0.03943761520310396,0.9238007769679041
ENSMUSG00000041809,Efhc1,0.001929303641628329,-2.2200098608449244,0.19379519492783379,0.010136519548324428,2.2200098608449244,0.19379519492783379
ENSMUSG00000041779,Tram2,0.05594980560722154,0.4927081870746042,0.5663617654063384,0.03716723834385623,-0.4927081870746042,0.5663617654063384
ENSMUSG00000025933,Tmem14a,0.028939554624424938,-0.3102076698165037,0.8015524680711319,0.033788398494414756,0.3102076698165037,0.8015524680711319
ENSMUSG00000025934,Gsta3,0.006752562745699152,-1.3899348622872374,0.2791528151021775,0.016894199247207378,1.3899348622872374,0.2791528151021775
ENSMUSG00000041722,Khdc1c,0.0009646518208141645,-1.8049723615660804,0.518656547563109,0.0033788398494414757,1.8049723615660804,0.518656547563109
ENSMUSG00000085079,Khdc1b,0.0028939554624424937,-3.612327283623684,0.0013533105630170667,0.04392491804273919,3.612327283623684,0.0013533105630170667
ENSMUSG00000028033,Kcnq5,0.025080947341168277,0.9499151405973878,0.3753063230512284,0.010136519548324428,-0.9499151405973878,0.3753063230512284
ENSMUSG00000041670,Rims1,0.01061117002895581,-2.027364782902529,0.02887791995470397,0.04392491804273919,2.027364782902529,0.02887791995470397
ENSMUSG00000026158,Ogfrl1,0.1331219512723547,-0.66331121234249,0.16844796971261047,0.2094880706653715,0.66331121234249,0.16844796971261047
ENSMUSG00000026156,B3gat2,0.001929303641628329,-2.541937955732287,0.08852905465492755,0.013515359397765903,2.541937955732287,0.08852905465492755
ENSMUSG00000026155,Smap1,0.19100106052120458,-0.14562766452234888,0.7826840884848576,0.2094880706653715,0.14562766452234888,0.7826840884848576
ENSMUSG00000026154,Sdhaf4,0.0791014493067615,0.04650511372383104,1,0.07433447668771247,-0.04650511372383104,1
ENSMUSG00000026153,Fam135a,0.03955072465338075,-0.11309465692841236,0.9598057858843855,0.04054607819329771,0.11309465692841236,0.9598057858843855
ENSMUSG00000026147,Col9a1,0.0009646518208141645,-3.3899348622872365,0.04275248620751748,0.016894199247207378,3.3899348622872365,0.04275248620751748
ENSMUSG00000026141,Col19a1,0.01061117002895581,-0.22000986084492524,1,0.010136519548324428,0.22000986084492524,1
ENSMUSG00000073725,Lmbrd1,0.527664545985348,-1.0015610274971816,0.010830914093849326,1.057576872875182,1.0015610274971816,0.010830914093849326
ENSMUSG00000033569,Adgrb3,0.006752562745699152,-2.3899348622872374,0.007960497637036245,0.03716723834385623,2.3899348622872374,0.007960497637036245
ENSMUSG00000073722,4931408C20Rik,0,-4.80497236156608,0.0008503577222283249,0.02365187894609033,4.80497236156608,0.0008503577222283249
ENSMUSG00000048411,Gm597,0.003858607283256658,-1.4830442666787187,0.33992941156350887,0.010136519548324428,1.4830442666787187,0.33992941156350887
ENSMUSG00000048874,Phf3,0.1331219512723547,0.028566492295178048,1,0.12839591427877609,-0.028566492295178048,1
ENSMUSG00000026064,Ptp4a1,0.7495344647726059,-0.9224452052870741,0.017145679772333524,1.4224915766148614,0.9224452052870741,0.017145679772333524
ENSMUSG00000117310,Ptp4a1,0.0627023683529207,-0.7147745525945028,0.23677640212035095,0.10136519548324427,0.7147745525945028,0.23677640212035095
ENSMUSG00000086727,4931428L18Rik,0.001929303641628329,-2.8049723615660804,0.07362090549490953,0.016894199247207378,2.8049723615660804,0.07362090549490953
ENSMUSG00000050217,Lgsn,0.003858607283256658,-2.652969268121031,0.06590091706488195,0.027030718795531806,2.652969268121031,0.06590091706488195
ENSMUSG00000026063,Pih1d3,0,-3.8049723615660804,0.13136743170104342,0.010136519548324428,3.8049723615660804,0.13136743170104342
ENSMUSG00000091318,Gm5415,0.001929303641628329,-2.541937955732287,0.09152636044021131,0.013515359397765903,2.541937955732287,0.09152636044021131
ENSMUSG00000026134,Prim2,0.09067727115653147,0.6774204055145274,0.3971287615549313,0.05406143759106361,-0.6774204055145274,0.3971287615549313
ENSMUSG00000004768,Rab23,0.018328384595469125,-0.6529692681210308,0.5181366546450331,0.027030718795531806,0.6529692681210308,0.5181366546450331
ENSMUSG00000042215,Bag2,0.05594980560722154,1.0776706877957603,0.2613817282401206,0.02365187894609033,-1.0776706877957603,0.2613817282401206
ENSMUSG00000042197,Zfp451,0.09550053026060229,0.2539213274874874,0.7682838591728828,0.07771331653715394,-0.2539213274874874,0.7682838591728828
ENSMUSG00000042182,Bend6,0.001929303641628329,-3.920449578986016,0.0011076200903974228,0.04054607819329771,3.920449578986016,0.0011076200903974228
ENSMUSG00000026131,Dst,1.4585535530710168,1.7924396259885693,0.0002819697030312537,0.418976141330743,-1.7924396259885693,0.0002819697030312537
ENSMUSG00000042111,Ccdc115,0.1061117002895581,0.46588154872701226,0.5058747247679513,0.07433447668771247,-0.46588154872701226,0.5058747247679513
ENSMUSG00000026127,Imp4,0.22958713335377115,0.6696296917125695,0.2417863164266083,0.141911273676542,-0.6696296917125695,0.2417863164266083
ENSMUSG00000026126,Ptpn18,0.3733202546550817,1.1225151386495509,0.034714214054882765,0.16894199247207378,-1.1225151386495509,0.034714214054882765
ENSMUSG00000026125,Prss39,0.001929303641628329,-2.2200098608449244,0.22995388166269878,0.010136519548324428,2.2200098608449244,0.22995388166269878
ENSMUSG00000026124,Cfc1,0.001929303641628329,-1.8049723615660804,0.3814058335539795,0.0067576796988829515,1.8049723615660804,0.3814058335539795
ENSMUSG00000037529,Prss40,0.0009646518208141645,-0.8049723615660795,1,0,0.8049723615660795,1
ENSMUSG00000045174,Amer3,0.0009646518208141645,-2.3899348622872365,0.24007968614160216,0.0067576796988829515,2.3899348622872365,0.24007968614160216
ENSMUSG00000037509,Arhgef4,0.08488936023164648,1.863406147342713,0.025418503083963137,0.020273039096648855,-1.863406147342713,0.025418503083963137
ENSMUSG00000118272,Arhgef4,0.022186991878725786,-0.027364782902528972,1,0.020273039096648855,0.027364782902528972,1
ENSMUSG00000037503,Fam168b,0.32701696725600177,0.004505732384493033,0.9787145009815648,0.3243686255463817,-0.004505732384493033,0.9787145009815648
ENSMUSG00000026123,Plekhb2,0.04919724286152239,0.7255423551326992,0.3864779900937991,0.027030718795531806,-0.7255423551326992,0.3864779900937991
ENSMUSG00000045216,Hs6st1,0.1553089431510805,0.44741480006820433,0.49164797756359924,0.1115017150315687,-0.44741480006820433,0.49164797756359924
ENSMUSG00000037470,Uggt1,0.29807741263157683,0.42675792434970306,0.4677097957001311,0.21962459021369593,-0.42675792434970306,0.4677097957001311
ENSMUSG00000047180,Neurl3,0.1688140686424788,-1.9229695709645327,0.0000007381429934397185,0.6419795713938804,1.9229695709645327,0.0000007381429934397185
ENSMUSG00000037447,Arid5a,0.13119264763072638,-0.488299992130214,0.3447117097397259,0.1824573518698397,0.488299992130214,0.3447117097397259
ENSMUSG00000010453,Kansl3,0.16206150589677965,-0.2620739204114688,0.6062953736900452,0.19259387141816411,0.2620739204114688,0.6062953736900452
ENSMUSG00000037432,Fer1l5,0.001929303641628329,-1.8049723615660804,0.3741212860461803,0.0067576796988829515,1.8049723615660804,0.3741212860461803
ENSMUSG00000001143,Lman2l,0.1254047367058414,0.05852563852905712,1,0.11825939473045165,-0.05852563852905712,1
ENSMUSG00000037408,Cnnm4,0.02797490280361077,-0.06800676739987477,1,0.027030718795531806,0.06800676739987477,1
ENSMUSG00000001138,Cnnm3,0.12058147760177057,0.5873450612126794,0.3738630013765399,0.07771331653715394,-0.5873450612126794,0.3738630013765399
ENSMUSG00000067653,Ankrd23,0.598084128904782,2.566586501045882,0.000014527989463347926,0.0979863556338028,-2.566586501045882,0.000014527989463347926
ENSMUSG00000079610,Ankrd39,0.1061117002895581,0.7415159913404397,0.25889347976407723,0.060819117289946566,-0.7415159913404397,0.25889347976407723
ENSMUSG00000026121,Sema4c,0.06173771653210653,0.5169557333212818,0.5361156664248798,0.04054607819329771,-0.5169557333212818,0.5361156664248798
ENSMUSG00000046337,Fam178b,0.012540473670584138,1.0023825604915224,0.5146094186290001,0.0033788398494414757,-1.0023825604915224,0.5146094186290001
ENSMUSG00000061518,Cox5b,1.5878168970601148,0.7826203951997471,0.1040021394084502,0.9224232788975228,-0.7826203951997471,0.1040021394084502
ENSMUSG00000037351,Actr1b,0.1852131495963196,0.059564221138800555,1,0.17569967217095675,-0.059564221138800555,1
ENSMUSG00000102416,4933424G06Rik,0.0009646518208141645,-3.612327283623684,0.022565859805106205,0.020273039096648855,3.612327283623684,0.022565859805106205
ENSMUSG00000026117,Zap70,0.011575821849769975,0.31050485585385523,1,0.0067576796988829515,-0.31050485585385523,1
ENSMUSG00000026116,Tmem131,0.4022598092795066,1.0694967563500601,0.039510904994877805,0.18921503156872263,-1.0694967563500601,0.039510904994877805
ENSMUSG00000050122,Vwa3b,0.006752562745699152,-2.126900456453444,0.05600284691053214,0.030409558644973283,2.126900456453444,0.05600284691053214
ENSMUSG00000026114,Cnga3,0.0028939554624424937,-2.126900456453443,0.1716947103436315,0.013515359397765903,2.126900456453443,0.1716947103436315
ENSMUSG00000026113,Inpp4a,0.11382891485607141,-0.524864442373346,0.29978174759782916,0.16218431277319084,0.524864442373346,0.29978174759782916
ENSMUSG00000026112,Coa5,0.2315164369953995,0.7155995518851199,0.21066886337473825,0.1385324338271005,-0.7155995518851199,0.21066886337473825
ENSMUSG00000026111,Unc50,0.3019360199148335,1.4021855460752066,0.010624852480560937,0.1115017150315687,-1.4021855460752066,0.010624852480560937
ENSMUSG00000026110,Mgat4a,0.07813679748594733,-0.8397377797267578,0.11741292363941705,0.1385324338271005,0.8397377797267578,0.11741292363941705
ENSMUSG00000026090,2010300C02Rik,0.025080947341168277,0.14256021853978407,1,0.020273039096648855,-0.14256021853978407,1
ENSMUSG00000060771,Tsga10,0.02315164369953995,-1.7460786725125121,0.015079433877180803,0.07771331653715394,1.7460786725125121,0.015079433877180803
ENSMUSG00000037216,Lipt1,0.004823259104070823,-0.22000986084492524,0.798255990899497,0.0033788398494414757,0.22000986084492524,0.798255990899497
ENSMUSG00000026088,Mitd1,0.04726793921989406,0.031528906151040204,1,0.04392491804273919,-0.031528906151040204,1
ENSMUSG00000061584,Lyg2,0.0009646518208141645,-3.126900456453443,0.1046658041004541,0.013515359397765903,3.126900456453443,0.1046658041004541
ENSMUSG00000026085,Lyg1,0.003858607283256658,-2.8049723615660813,0.015945920682235267,0.030409558644973283,2.8049723615660813,0.015945920682235267
ENSMUSG00000026082,Rev1,0.08585401205246064,0.16331877870658085,0.8997978132243587,0.07433447668771247,-0.16331877870658085,0.8997978132243587
ENSMUSG00000037138,Aff3,0.07138423474024817,2.1019182340424374,0.010981143967617612,0.013515359397765903,-2.1019182340424374,0.010981143967617612
ENSMUSG00000048814,Lonrf2,0.006752562745699152,-1.126900456453444,0.49146363439552604,0.013515359397765903,1.126900456453444,0.49146363439552604
ENSMUSG00000026080,Chst10,0.011575821849769975,-1.1045326434249887,0.3694459630092047,0.02365187894609033,1.1045326434249887,0.3694459630092047
ENSMUSG00000026078,Pdcl3,0.0627023683529207,-0.28414019826464054,0.6934099537600448,0.07433447668771247,0.28414019826464054,0.6934099537600448
ENSMUSG00000026077,Npas2,0.013505125491398304,0.10191823404243738,1,0.010136519548324428,-0.10191823404243738,1
ENSMUSG00000003134,Tbc1d8,0.08971261933571731,-0.8049723615660809,0.12116937613865492,0.15542663307430787,0.8049723615660809,0.12116937613865492
ENSMUSG00000003135,Cnot11,0.13119264763072638,0.48570479933684174,0.4877991684343441,0.09122867593491985,-0.48570479933684174,0.4877991684343441
ENSMUSG00000048234,Rnf149,0.5961548252631537,-1.6656030825727424,0.000005798317560564725,1.895529155536668,1.6656030825727424,0.000005798317560564725
ENSMUSG00000050967,Creg2,0.004823259104070823,-1.5419379557322879,0.2370919001283596,0.013515359397765903,1.5419379557322879,0.2370919001283596
ENSMUSG00000057173,Rfx8,0.0028939554624424937,-0.8049723615660804,1,0.0033788398494414757,0.8049723615660804,1
ENSMUSG00000091937,Gm3646,0.001929303641628329,-2.8049723615660804,0.04178376896115219,0.016894199247207378,2.8049723615660804,0.04178376896115219
ENSMUSG00000026074,Map4k4,0.4080477202043916,0.3530924846661705,0.5490367033306951,0.3176109458474987,-0.3530924846661705,0.5490367033306951
ENSMUSG00000026073,Il1r2,0.228622481532957,-1.6036415557574626,0.00004957538458363801,0.696041008984944,1.6036415557574626,0.00004957538458363801
ENSMUSG00000026072,Il1r1,0.5382757160143038,0.7070222671619009,0.17176529409792385,0.32774746539582317,-0.7070222671619009,0.17176529409792385
ENSMUSG00000070942,Il1rl2,0.10707635211037227,1.0954919648830042,0.09492398829921223,0.04730375789218066,-1.0954919648830042,0.09492398829921223
ENSMUSG00000026069,Il1rl1,0.009646518208141646,-2.433003584179123,0.010600526652991334,0.05406143759106361,2.433003584179123,0.010600526652991334
ENSMUSG00000026070,Il18r1,0.006752562745699152,-1.8049723615660813,0.14903079041681022,0.02365187894609033,1.8049723615660813,0.14903079041681022
ENSMUSG00000026068,Il18rap,0.030868858266053265,-2.714774552594503,0.0000005754326319061881,0.20610923081593002,2.714774552594503,0.0000005754326319061881
ENSMUSG00000026065,Slc9a4,0,-2.8049723615660804,0.3549530054248821,0.0033788398494414757,2.8049723615660804,0.3549530054248821
ENSMUSG00000026062,Slc9a2,0.004823259104070823,-0.8049723615660813,0.7774836157076704,0.0067576796988829515,0.8049723615660813,0.7774836157076704
ENSMUSG00000041945,Mfsd9,0.020257688237097456,-0.5154657443710962,0.6441203443773224,0.027030718795531806,0.5154657443710962,0.6441203443773224
ENSMUSG00000079588,Tmem182,0.1572382467927088,1.1602622202732422,0.06486272820699325,0.06757679698882951,-1.1602622202732422,0.06486272820699325
ENSMUSG00000045515,Pou3f3,0.0028939554624424937,-0.8049723615660804,0.6935482164406719,0.0033788398494414757,0.8049723615660804,0.6935482164406719
ENSMUSG00000041907,Gpr45,0.001929303641628329,-1.8049723615660804,0.3606424147937142,0.0067576796988829515,1.8049723615660804,0.3606424147937142
ENSMUSG00000070939,Tgfbrap1,0.14469777312212467,0.9740007591217008,0.11904491616406232,0.070955636838271,-0.9740007591217008,0.11904491616406232
ENSMUSG00000010290,AI597479,0.06559632381536319,0.9816240003247252,0.1813736794672179,0.030409558644973283,-0.9816240003247252,0.1813736794672179
ENSMUSG00000008136,Fhl2,0.014469777312212469,0.6100651377127626,0.7132760851713713,0.0067576796988829515,-0.6100651377127626,0.7132760851713713
ENSMUSG00000066877,Nck2,0.05305585014477905,2.0023825604915224,0.02534344205336744,0.010136519548324428,-2.0023825604915224,0.02534344205336744
ENSMUSG00000026051,Ecrg4,0.0028939554624424937,-2.8049723615660804,0.041876591454563225,0.02365187894609033,2.8049723615660804,0.041876591454563225
ENSMUSG00000057363,Uxs1,0.13794521037642554,0.7210964501015069,0.28008385880334963,0.08109215638659542,-0.7210964501015069,0.28008385880334963
ENSMUSG00000041763,Tpp2,0.20064757872934622,-0.20613768626336704,0.6685961283665613,0.22976110976202035,0.20613768626336704,0.6685961283665613
ENSMUSG00000047343,Mettl21c,0.001929303641628329,-3.541937955732287,0.004651070939502556,0.030409558644973283,3.541937955732287,0.004651070939502556
ENSMUSG00000091844,Gm8251,0.007717214566513316,-2.335487078264861,0.025511696297326587,0.04054607819329771,2.335487078264861,0.025511696297326587
ENSMUSG00000026049,Tex30,0.032798161907681596,-0.5825799402296337,0.5105736470574115,0.04730375789218066,0.5825799402296337,0.5105736470574115
ENSMUSG00000026047,Poglut2,0.041480028295009075,1.654459257071216,0.06894478102567352,0.010136519548324428,-1.654459257071216,0.06894478102567352
ENSMUSG00000041684,Bivm,0.026045599161982444,-1.0850802807588167,0.1980889529303325,0.05406143759106361,1.0850802807588167,0.1980889529303325
ENSMUSG00000026048,Ercc5,0.013505125491398304,1.1019182340424374,0.3814058335539795,0.0033788398494414757,-1.1019182340424374,0.3814058335539795
ENSMUSG00000046828,Mettl21e,0.0009646518208141645,-3.3899348622872365,0.047616770399517734,0.016894199247207378,3.3899348622872365,0.047616770399517734
ENSMUSG00000056870,Gulp1,0.009646518208141646,-2.1528956649863877,0.03579571903406629,0.04392491804273919,2.1528956649863877,0.03579571903406629
ENSMUSG00000026043,Col3a1,21.68344362826079,1.63033793638487,0.0004009716110211925,7.017850367289945,-1.63033793638487,0.0004009716110211925
ENSMUSG00000026042,Col5a2,1.4411898202963618,1.1116007874397766,0.022078355751350327,0.6656314503399707,-1.1116007874397766,0.022078355751350327
ENSMUSG00000025995,Wdr75,0.012540473670584138,2.0023825604915233,0.20515511700322828,0,-2.0023825604915233,0.20515511700322828
ENSMUSG00000025993,Slc40a1,0.08971261933571731,0.10576030033683192,0.9442335841047234,0.08109215638659542,-0.10576030033683192,0.9442335841047234
ENSMUSG00000101337,Dnah7c,0.0009646518208141645,-3.126900456453443,0.08829683358681639,0.013515359397765903,3.126900456453443,0.08829683358681639
ENSMUSG00000025986,Slc39a10,0.035692117370124087,0.27303015043519174,0.8788528389300104,0.027030718795531806,-0.27303015043519174,0.8788528389300104
ENSMUSG00000026109,Tmeff2,0.13794521037642554,0.9055210212389344,0.1389457026034057,0.070955636838271,-0.9055210212389344,0.1389457026034057
ENSMUSG00000045954,Cavin2,0.12444008488502722,2.0474704500200613,0.003255072635207396,0.027030718795531806,-2.0474704500200613,0.003255072635207396
ENSMUSG00000026107,Nabp1,0.16784941682166463,-1.2726244870083467,0.0028215772381515476,0.4054607819329771,1.2726244870083467,0.0028215772381515476
ENSMUSG00000018417,Myo1b,0.06656097563617736,2.7393481546577294,0.002962677368933914,0.0067576796988829515,-2.7393481546577294,0.002962677368933914
ENSMUSG00000062939,Stat4,0.007717214566513316,-2.442402282181373,0.019910294736355767,0.04392491804273919,2.442402282181373,0.019910294736355767
ENSMUSG00000026104,Stat1,0.16784941682166463,0.3608365314039994,0.6131761857166411,0.12839591427877609,-0.3608365314039994,0.6131761857166411
ENSMUSG00000026103,Gls,0.5913315661590829,0.25745013896773394,0.6941533035014289,0.49331061801845544,-0.25745013896773394,0.6941533035014289
ENSMUSG00000043015,Nemp2,0.035692117370124087,0.27303015043519174,0.8688318682915428,0.027030718795531806,-0.27303015043519174,0.8688318682915428
ENSMUSG00000041439,Mfsd6,0.07524284202350484,0.25088087316743657,0.7696656788786322,0.060819117289946566,-0.25088087316743657,0.7696656788786322
ENSMUSG00000026102,Inpp1,0.054020501965593215,-0.1420073488436513,0.9061959330955018,0.05744027744050509,0.1420073488436513,0.9061959330955018
ENSMUSG00000041426,Hibch,0.03955072465338075,1.0023825604915233,0.2457386215130978,0.016894199247207378,-1.0023825604915233,0.2457386215130978
ENSMUSG00000043629,1700019D03Rik,0.018328384595469125,0.5169557333212813,0.7680081313093434,0.010136519548324428,-0.5169557333212813,0.7680081313093434
ENSMUSG00000026100,Mstn,0.05305585014477905,0.002382560491522412,1,0.050682597741622135,-0.002382560491522412,1
ENSMUSG00000060715,1700019A02Rik,0.0028939554624424937,-3.711862957174599,0.000862187781765455,0.04730375789218066,3.711862957174599,0.000862187781765455
