"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Angptl7",2.06674471495661e-06,5.07895134139482,0.017,0,0.0356554798224314
"Tex52",2.06674471495661e-06,5.07895134139482,0.017,0,0.0356554798224314
"Wfdc3",8.8047390286272e-10,4.49398884067366,0.042,0.001,1.51899357721876e-05
"Hoxc13",1.67283592702564e-11,4.14606553725336,0.067,0.004,2.88597654130464e-07
"Krt75",3.16907989808843e-15,3.9708025375392,0.242,0.058,5.46729664018216e-11
"Adcy1",9.73977621374521e-15,3.49398884067367,0.15,0.021,1.68030619239532e-10
"Mycn",1.52169927923302e-08,3.20448222347868,0.067,0.007,0.000262523559653281
"Pdzrn4",4.29162753269152e-07,3.14606553725336,0.067,0.01,0.00740391581939941
"Krt15",3.56159934877533e-05,3.10461029656629,0.392,0.3,0.61444711965072
"Plekhh1",0.000223364733915399,3.00856201350342,0.033,0.004,1
"Fbxo2",1.62099974983315e-07,2.96347412397489,0.067,0.009,0.00279654876841215
"Gm973",2.94225192155113e-07,2.79354912253257,0.092,0.018,0.00507597301506001
"S100b",3.39052006093497e-09,2.75702324650746,0.092,0.013,5.849325209125e-05
"Col28a1",7.67539774833267e-07,2.74396709368201,0.108,0.026,0.0132415961954235
"Ablim3",7.11198440778174e-07,2.74191635411725,0.1,0.022,0.012269595500305
"Dct",0.000907851571771422,2.72845409431069,0.05,0.012,1
"Krt24",4.26135863083888e-06,2.70043971814109,0.083,0.018,0.0735169590992323
"Vwa2",2.48729940484981e-09,2.68663391861606,0.125,0.024,4.29108893324689e-05
"Rspo4",0.00564996754785258,2.68663391861606,0.025,0.004,1
"Col8a2",2.57701402836293e-06,2.66391384211598,0.067,0.011,0.0444586460173173
"Lrrn3",2.57701402836293e-06,2.66391384211598,0.067,0.011,0.0444586460173173
"Il31ra",1.20480968230599e-09,2.65318743552292,0.217,0.069,2.0785376639143e-05
"Gm29666",0.00137875610227733,2.64599193411872,0.033,0.006,1
"Aqp5",0.00137875610227733,2.64599193411872,0.033,0.006,1
"Rnf152",2.71946366105036e-06,2.6314923644236,0.075,0.014,0.0469161870804408
"Lhx2",2.59177446830908e-06,2.61263333717228,0.158,0.055,0.0447132931272683
"Mag",6.73798163772565e-07,2.56798942211744,0.075,0.013,0.0116243659214043
"Thsd1",2.36138784523489e-09,2.54129455545202,0.158,0.038,4.07386631059924e-05
"Tbx1",9.84778541026942e-07,2.51536249146623,0.2,0.078,0.0169893993897968
"Cadm4",0.00318174813398988,2.50292196544367,0.167,0.094,1
"Sox9",0.00019219768493336,2.50122040990474,0.2,0.103,1
"Sdk2",0.00830271840404704,2.49398884067367,0.033,0.008,1
"Trbv16",0.0113475050066115,2.49398884067367,0.025,0.005,1
"Drp2",0.00414475247525152,2.45216866497904,0.1,0.044,1
"Plp1",3.34152219060155e-05,2.44507924019272,0.167,0.069,0.576479408322579
"Boc",2.17774280649329e-08,2.41219474951002,0.217,0.077,0.000375704188976223
"Mpz",0.208740816334983,2.40787368288507,0.217,0.199,1
"Gpha2",0.00351493175574522,2.39445316712275,0.042,0.01,1
"Coch",0.000823611729404309,2.39055925101826,0.167,0.084,1
"Ptn",1.41555565737587e-06,2.37851162325373,0.2,0.079,0.0244211662010486
"Sfrp1",1.60963845154583e-08,2.37093044426933,0.25,0.098,0.000277694825660686
"Enox1",0.00135855535549748,2.36845795858981,0.058,0.016,1
"Ttyh1",0.00505006919071654,2.35648531692373,0.033,0.007,1
"Kcna2",0.000149812077306808,2.32406383923135,0.058,0.013,1
"Zfp536",0.000576476460956754,2.30134376273127,0.05,0.011,1
"Rgn",0.0810289365980981,2.27159641933722,0.017,0.004,1
"Gpc6",9.5681520979985e-07,2.24887634283713,0.142,0.041,0.016506975999467
"Tfap2b",0.0672293269234657,2.23095443483987,0.025,0.008,1
"Tenm2",0.000446744569830416,2.18732750243961,0.133,0.058,1
"Lgr6",0.000105895969902365,2.1720607457863,0.083,0.023,1
"Kank4",0.000419858631723795,2.1720607457863,0.058,0.014,1
"Wif1",0.00223492394934232,2.1720607457863,0.042,0.01,1
"Vtcn1",0.0323433403457654,2.1720607457863,0.025,0.007,1
"Unc79",0.0323433403457654,2.1720607457863,0.025,0.007,1
"Epb41l4b",1.18535101106834e-07,2.16186497868041,0.342,0.186,0.00204496756429511
"Hba-a2",3.26299102797093e-10,2.12310765854431,0.858,0.567,5.62931212145545e-06
"Rflna",0.0133310444494156,2.11547721741994,0.033,0.009,1
"Gpx2",0.0133310444494156,2.11547721741994,0.033,0.009,1
"Gatm",0.00628344144768203,2.11038384923148,0.2,0.131,1
"Camk4",0.00559138550169496,2.07895134139482,0.042,0.011,1
"Olfr141",0.122117785336297,2.07895134139482,0.017,0.005,1
"Hoxa6",0.122117785336297,2.07895134139482,0.017,0.005,1
"Kctd16",0.122117785336297,2.07895134139482,0.017,0.005,1
"Ccn2",7.2208729856234e-06,2.06448085858649,0.3,0.175,0.124574500747975
"Cldn3",0.00236939585658886,2.05341624928769,0.05,0.013,1
"Wnk4",0.00236939585658886,2.05341624928769,0.05,0.013,1
"Hoxb9",0.0483913837061673,2.03455722203637,0.025,0.007,1
"Frmd3",0.0198549821109454,2.00856201350342,0.033,0.01,1
"Gldn",0.0198549821109454,2.00856201350342,0.033,0.01,1
"Ildr1",0.0198549821109454,2.00856201350342,0.033,0.01,1
"Tmem42",0.00830238690997097,1.99148850014448,0.042,0.012,1
"Fgf18",0.00351074158249094,1.97941566784391,0.05,0.014,1
"Dkk3",0.000656238864275177,1.97941566784391,0.125,0.052,1
"Fmn2",0.00149466091306953,1.97042688461665,0.058,0.016,1
"Tenm3",0.000273702149128401,1.95793594043346,0.075,0.021,1
"Fam167a",0.000487702389664025,1.95146160627291,0.117,0.045,1
"Prx",0.0101761739010282,1.94750048776715,0.125,0.067,1
"Bbox1",0.00459162916057528,1.93210995306555,0.092,0.038,1
"Plekha4",0.0274374796574994,1.92324019917221,0.167,0.113,1
"Bmp2",0.00797238104985865,1.90902633995251,0.067,0.025,1
"Itgb8",0.00034670013785766,1.90902633995251,0.158,0.072,1
"Abca8a",0.000549490453538603,1.90902633995251,0.075,0.022,1
"Zfp827",0.00504044703068908,1.90902633995251,0.05,0.015,1
"Arhgef4.1",0.0282641988619512,1.90902633995251,0.033,0.01,1
"Gpr37l1",0.0649041557112472,1.90902633995251,0.033,0.013,1
"Myo3a",0.06833602670548,1.90902633995251,0.025,0.008,1
"Shh",0.06833602670548,1.90902633995251,0.025,0.008,1
"4930505A04Rik",0.06833602670548,1.90902633995251,0.025,0.008,1
"Gm5965",0.06833602670548,1.90902633995251,0.025,0.008,1
"Plxnb3",0.06833602670548,1.90902633995251,0.025,0.008,1
"Sun3",0.16987305123695,1.90902633995251,0.017,0.006,1
"Olfr1381",0.16987305123695,1.90902633995251,0.017,0.006,1
"Hbb-bs",6.60869486480391e-06,1.88762511813874,0.858,0.617,0.114013203807597
"Frem2",0.00302139692401257,1.85013265089894,0.058,0.018,1
"Gal3st1",0.0161384805886054,1.85013265089894,0.05,0.018,1
"Efna4",0.00142139067974624,1.83102382795124,0.125,0.055,1
"Tgm5",0.000447214896347632,1.82305311684266,0.158,0.074,1
"Nkain2",0.0387291121048679,1.81591693556103,0.033,0.011,1
"Vdr",0.012727303299079,1.81046250546892,0.192,0.129,1
"Bmp6",0.0206755795435156,1.79354912253257,0.05,0.018,1
"Prima1",0.0921262172993021,1.79354912253257,0.025,0.009,1
"Rnf151",0.0921262172993021,1.79354912253257,0.025,0.009,1
"Fzd1",0.0388946530085231,1.78677058990151,0.275,0.246,1
"Plekha7",0.000167742372852524,1.78545165483398,0.175,0.081,1
"Sertad4",0.000529582090465718,1.77778180667426,0.142,0.062,1
"Foxc2",0.0095801397477243,1.77778180667426,0.05,0.016,1
"Scnn1b",0.0366589172506424,1.77778180667426,0.042,0.016,1
"Cldn19",0.0053231524742161,1.76606838611047,0.083,0.033,1
"Gfra1",0.0133458539000738,1.75702324650746,0.108,0.055,1
"Kcnd3",0.0221550190793468,1.75702324650746,0.042,0.014,1
"Ucn2",0.0221550190793468,1.75702324650746,0.042,0.014,1
"Dscam",0.0482073352428099,1.75702324650746,0.017,0.004,1
"Zfp93",0.22282640961573,1.75702324650746,0.017,0.007,1
"Zfpm2",0.22282640961573,1.75702324650746,0.017,0.007,1
"Hbb-bt",0.576709690609441,1.74643183523974,0.1,0.127,1
"Hmcn1",0.00185505070756998,1.74396709368201,0.075,0.025,1
"Mal",0.0144841149041548,1.74396709368201,0.1,0.049,1
"Oxtr",0.0208252122181712,1.7391013385102,0.05,0.018,1
"Hapln4",0.0208252122181712,1.7391013385102,0.05,0.018,1
"Slc26a7",0.765657178240473,1.73655914394774,0.033,0.029,1
"Sh3tc2",0.00536031141717238,1.72845409431069,0.067,0.024,1
"Gpm6a",0.0513728186721392,1.72845409431069,0.033,0.012,1
"Timp3",0.00121160746106137,1.71237933145262,0.292,0.203,1
"Apod",7.68053567665706e-06,1.70644717239921,0.567,0.435,0.132504601493688
"Nr4a2",0.0387019726925834,1.70549294586738,0.058,0.026,1
"Sardh",0.000800730366015839,1.70257546248508,0.092,0.032,1
"Plekhb1",0.123514943814422,1.6975222347588,0.117,0.083,1
"Phyhip",0.0223177385062034,1.68663391861606,0.058,0.024,1
"Mgat3",0.0321283207000527,1.68663391861606,0.058,0.025,1
"Olfr1137",0.119589666889565,1.68663391861606,0.025,0.01,1
"Vmn1r226",0.119589666889565,1.68663391861606,0.025,0.01,1
"Ttc39d",0.119589666889565,1.68663391861606,0.025,0.01,1
"Pnck",0.119589666889565,1.68663391861606,0.025,0.01,1
"Dlx5",0.122071853981913,1.68663391861606,0.033,0.015,1
"Plch2",0.0149149123075133,1.68206118882624,0.15,0.09,1
"Megf6",0.00164178937745187,1.67295898171899,0.092,0.034,1
"Fzd3",0.0559091786553129,1.66391384211598,0.05,0.022,1
"Mbp",0.572170800889549,1.66258844464941,0.3,0.341,1
