"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pnmal1",1.4769891036473e-09,5.45147363481384,0.032,0,2.54160284955627e-05
"Slc5a2",1.4769891036473e-09,5.45147363481384,0.032,0,2.54160284955627e-05
"Mgat4d",5.05066710744905e-11,4.86651113409268,0.045,0.001,8.69118795849832e-07
"Olfr829",6.67276779220698e-18,4.54458303920532,0.089,0.003,1.14824988168298e-13
"Ppfia2",7.84489224311826e-08,4.45147363481384,0.032,0.001,0.00134994905719579
"B020011L13Rik",1.77692297346496e-11,4.18843922898004,0.057,0.003,3.0577290527385e-07
"2310061N02Rik",1.77692297346496e-11,4.18843922898004,0.057,0.003,3.0577290527385e-07
"Serpina3j",2.36421251137908e-13,4.12954553992647,0.07,0.003,4.06833688958112e-09
"Olfr1055",4.23407446956931e-08,4.08890355542913,0.038,0.002,0.000728599534723487
"Olfr890",4.23407446956931e-08,4.08890355542913,0.038,0.002,0.000728599534723487
"Nefl",4.23407446956931e-08,4.08890355542913,0.038,0.002,0.000728599534723487
"Ly6g2",7.11893881062426e-12,4.00401465784261,0.064,0.003,1.22502699053222e-07
"Vmn2r17",8.9240003752642e-14,3.98198835151262,0.076,0.004,1.53564198457546e-09
"Tmbim7",1.64798249910494e-08,3.86651113409268,0.045,0.003,0.000283584828445978
"Sult2a7",1.64798249910494e-08,3.86651113409268,0.045,0.003,0.000283584828445978
"Olfr994",1.11150954996387e-16,3.86651113409268,0.102,0.007,1.91268563357783e-12
"Olfr1186",2.03308963069226e-10,3.86651113409268,0.057,0.003,3.49854063649524e-06
"Chrm2",2.03308963069226e-10,3.86651113409268,0.057,0.003,3.49854063649524e-06
"Vmn1r78",2.03308963069226e-10,3.86651113409268,0.057,0.003,3.49854063649524e-06
"Pate10",2.03308963069226e-10,3.86651113409268,0.057,0.003,3.49854063649524e-06
"Olfr720",2.03308963069226e-10,3.86651113409268,0.057,0.003,3.49854063649524e-06
"Gm20741",2.03308963069226e-10,3.86651113409268,0.057,0.003,3.49854063649524e-06
"Olfr429",1.33885977114132e-06,3.86651113409268,0.032,0.002,0.0230390989417998
"Gm11596",1.33885977114132e-06,3.86651113409268,0.032,0.002,0.0230390989417998
"Olfr873",3.84640355196375e-05,3.86651113409268,0.025,0.002,0.661889123221923
"Myo3a",8.02080235148291e-13,3.75959593017617,0.076,0.005,1.38021966864318e-08
"Olfr798",8.02080235148291e-13,3.75959593017617,0.076,0.005,1.38021966864318e-08
"Nxph2",6.61108634835734e-11,3.74098025200882,0.064,0.004,1.13763573882533e-06
"Iqub",6.61108634835734e-11,3.74098025200882,0.064,0.004,1.13763573882533e-06
"Olfr186",6.61108634835734e-11,3.74098025200882,0.064,0.004,1.13763573882533e-06
"Olfr1490",6.61108634835734e-11,3.74098025200882,0.064,0.004,1.13763573882533e-06
"Vwde",5.44290324570243e-09,3.71450804064763,0.051,0.003,9.36614790520474e-05
"Gm13762",4.52277877912294e-07,3.67386605615028,0.038,0.003,0.00778279772311476
"Ugt2b36",4.52277877912294e-07,3.67386605615028,0.038,0.003,0.00778279772311476
"Olfr651",4.52277877912294e-07,3.67386605615028,0.038,0.003,0.00778279772311476
"Olfr891",4.52277877912294e-07,3.67386605615028,0.038,0.003,0.00778279772311476
"Cyp19a1",4.52277877912294e-07,3.67386605615028,0.038,0.003,0.00778279772311476
"Olfr849",1.99302691131908e-11,3.64411871275623,0.07,0.005,3.42960070899787e-07
"Tmem45a2",1.99302691131908e-11,3.64411871275623,0.07,0.005,3.42960070899787e-07
"Vmn1r232",1.99302691131908e-11,3.64411871275623,0.07,0.005,3.42960070899787e-07
"Olfr1105",1.63541427585023e-09,3.60347672825889,0.057,0.004,2.81422088588307e-05
"Olfr1264",1.63541427585023e-09,3.60347672825889,0.057,0.004,2.81422088588307e-05
"Olfr916",1.63541427585023e-09,3.60347672825889,0.057,0.004,2.81422088588307e-05
"Olfr418",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Olfr1175-ps",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Ccl26",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Olfr47",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Vmn2r79",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Olfr630",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Oprm1",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Gm10318",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Olfr315",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Lrfn5",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Slc30a8",3.87885399215239e-05,3.60347672825888,0.025,0.002,0.667473194969583
"Olfr1191-ps1",1.34451773116959e-07,3.54458303920532,0.045,0.003,0.00231364611179662
"Lrrc66",1.34451773116959e-07,3.54458303920532,0.045,0.003,0.00231364611179662
"Inhbc",1.34451773116959e-07,3.54458303920532,0.045,0.003,0.00231364611179662
"Krtap13-1",1.34451773116959e-07,3.54458303920532,0.045,0.003,0.00231364611179662
"Vmn2r117",1.34451773116959e-07,3.54458303920532,0.045,0.003,0.00231364611179662
"Slc24a5",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"Ccdc144b",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"Olfr1335",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"9430007A20Rik",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"Jchain",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"Vmn1r33",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"Vmn1r175",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"5430419D17Rik",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"Pate3",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"Htr1f",1.12227502933164e-05,3.45147363481384,0.032,0.003,0.193121087047388
"1700016D06Rik",0.000239497730365466,3.45147363481384,0.025,0.003,1
"Mrgpra4",1.2573619767627e-10,3.45147363481384,0.07,0.006,2.16366848961325e-06
"Nr1i3",3.73002939846569e-08,3.45147363481384,0.051,0.004,0.000641863458887977
"Il31",3.73002939846569e-08,3.45147363481384,0.051,0.004,0.000641863458887977
"Nfe2l3",3.73002939846569e-08,3.45147363481384,0.051,0.004,0.000641863458887977
"Olfr331",3.73002939846569e-08,3.45147363481384,0.051,0.004,0.000641863458887977
"Olfr194",3.73002939846569e-08,3.45147363481384,0.051,0.004,0.000641863458887977
"Esp24",3.73002939846569e-08,3.45147363481384,0.051,0.004,0.000641863458887977
"Olfr1466",3.31709808325742e-11,3.39702585079146,0.076,0.007,5.70806238166936e-07
"Vmn1r184",2.80429223628087e-14,3.36901147462186,0.102,0.01,4.82562608019212e-10
"Olfr432",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Mrgprx2",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Olfr555",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Olfr686",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Olfr699",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Acsm2",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Olfr844",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Olfr18",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Olfr823",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Gm5142",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"Mrgprh",2.99817354698329e-06,3.35193796126292,0.038,0.003,0.0515925703964885
"4933417A18Rik",5.7722764240374e-05,3.35193796126292,0.032,0.003,0.993293327048356
"Rgs21",2.56687369426296e-09,3.32594275272998,0.064,0.006,4.41707625308771e-05
"Olfr514",2.56687369426296e-09,3.32594275272998,0.064,0.006,4.41707625308771e-05
"Olfr1097",6.51008235283146e-10,3.28154863337152,0.07,0.007,1.12025497127524e-05
"Vmn1r71",6.51008235283146e-10,3.28154863337152,0.07,0.007,1.12025497127524e-05
"Olfr1153",7.70101615606874e-07,3.28154863337152,0.045,0.004,0.0132519086013631
"Stpg2",7.70101615606874e-07,3.28154863337152,0.045,0.004,0.0132519086013631
"Olfr39",7.70101615606874e-07,3.28154863337152,0.045,0.004,0.0132519086013631
"4930512M02Rik",7.70101615606874e-07,3.28154863337152,0.045,0.004,0.0132519086013631
"Tcrg-V4",7.70101615606874e-07,3.28154863337152,0.045,0.004,0.0132519086013631
"Gm10229",7.70101615606874e-07,3.28154863337152,0.045,0.004,0.0132519086013631
"Vmn2r111",7.70101615606874e-07,3.28154863337152,0.045,0.004,0.0132519086013631
"Trbv30",0.000215379546317162,3.28154863337152,0.032,0.004,1
"4931428L18Rik",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Olfr1195",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Olfr1291-ps1",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Mageb3",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Cst10",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Ankub1",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Tmem215",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Lrrc19",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Vmn1r36",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Olfr78",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Tat",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Olfr954",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Mbl1",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Pgr15l",0.000980787691059471,3.28154863337152,0.019,0.002,1
"Olfr1132",1.93393172345484e-07,3.22908121347739,0.051,0.005,0.00332790970972109
"Olfr622",1.93393172345484e-07,3.22908121347739,0.051,0.005,0.00332790970972109
"Olfr876",1.93393172345484e-07,3.22908121347739,0.051,0.005,0.00332790970972109
"Krtap19-1",1.93393172345484e-07,3.22908121347739,0.051,0.005,0.00332790970972109
"Pde6c",1.93393172345484e-07,3.22908121347739,0.051,0.005,0.00332790970972109
"F13b",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Olfr1031",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Olfr1048",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Igkv18-36",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Vmn1r87",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Lypd4",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Dll3",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Olfr607",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Slc5a4a",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Rdh19",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Akap10",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Dcdc2a",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Fpr3",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Trpd52l3",0.000242033884054099,3.18843922898004,0.025,0.003,1
"Tktl1",0.00421775560992763,3.18843922898004,0.019,0.003,1
"Olfr1239",4.7864488219067e-08,3.18843922898004,0.057,0.006,0.000823652113273705
"Cyp2j13",4.7864488219067e-08,3.18843922898004,0.057,0.006,0.000823652113273705
"Vmn2r72",4.7864488219067e-08,3.18843922898004,0.057,0.006,0.000823652113273705
"Olfr894",4.7864488219067e-08,3.18843922898004,0.057,0.006,0.000823652113273705
"Ak7",4.7864488219067e-08,3.18843922898004,0.057,0.006,0.000823652113273705
"2310057N15Rik",4.7864488219067e-08,3.18843922898004,0.057,0.006,0.000823652113273705
"Nlrp14",7.84217411030394e-07,3.18843922898004,0.051,0.006,0.013494813209011
"Gm28710",1.17246270878687e-08,3.15601775128766,0.064,0.007,0.000201757382928044
"Vmn1r178",1.17246270878687e-08,3.15601775128766,0.064,0.007,0.000201757382928044
"Gm13757",5.85064429697473e-05,3.12954553992647,0.032,0.003,1
"Psg20",5.85064429697473e-05,3.12954553992647,0.032,0.003,1
"Vmn2r59",5.85064429697473e-05,3.12954553992647,0.032,0.003,1
"Olfr598",5.85064429697473e-05,3.12954553992647,0.032,0.003,1
"Iqch",5.85064429697473e-05,3.12954553992647,0.032,0.003,1
"4930595M18Rik",5.85064429697473e-05,3.12954553992647,0.032,0.003,1
"Gm10471",0.000943384831960132,3.12954553992647,0.025,0.003,1
"Olfr1155",1.40416916614422e-05,3.08890355542913,0.038,0.004,0.241629430110097
"1700003H04Rik",1.40416916614422e-05,3.08890355542913,0.038,0.004,0.241629430110097
"Sult2a6",1.40416916614422e-05,3.08890355542913,0.038,0.004,0.241629430110097
"Fbxw21",1.40416916614422e-05,3.08890355542913,0.038,0.004,0.241629430110097
"Ipcef1",1.40416916614422e-05,3.08890355542913,0.038,0.004,0.241629430110097
"Olfr191",1.40416916614422e-05,3.08890355542913,0.038,0.004,0.241629430110097
"Spinkl",1.40416916614422e-05,3.08890355542913,0.038,0.004,0.241629430110097
"Vmn2r87",1.3667546340812e-10,3.05915621203508,0.089,0.011,2.35191137432693e-06
"Olfr1156",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Olfr1275",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Rnf32",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Vmn1r179",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Mrgpra6",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Olfr905",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Ooep",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Olfr818",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Olfr11",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Omd",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Rnase9",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Ska3",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Dazl",3.35920209218906e-06,3.05915621203508,0.045,0.005,0.0578051496023894
"Gm13088",4.97696815751823e-05,3.05915621203508,0.038,0.005,0.856436680545737
"Olfr710",4.97696815751823e-05,3.05915621203508,0.038,0.005,0.856436680545737
"Adcy10",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Adad1",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Sohlh2",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Skint6",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Olfr615",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Aadat",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Olfr828",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Olfr869",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Olfr957",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Olfr385",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Gm281",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Fgf14",8.02003093345947e-07,3.03643613553499,0.051,0.006,0.0138008692302971
"Olfr1180",1.91143484330865e-07,3.01851422753773,0.057,0.007,0.00328919707836553
"Olfr1212",1.91143484330865e-07,3.01851422753773,0.057,0.007,0.00328919707836553
"Strit1",1.91143484330865e-07,3.01851422753773,0.057,0.007,0.00328919707836553
"Slc25a36",1.91143484330865e-07,3.01851422753773,0.057,0.007,0.00328919707836553
"Prl8a6",1.91143484330865e-07,3.01851422753773,0.057,0.007,0.00328919707836553
"Vmn2r99",1.91143484330865e-07,3.01851422753773,0.057,0.007,0.00328919707836553
"Adam5",4.54738083499938e-08,3.00401465784261,0.064,0.008,0.000782513294086693
"Esp23",4.54738083499938e-08,3.00401465784261,0.064,0.008,0.000782513294086693
"Olfr1431",4.54738083499938e-08,3.00401465784261,0.064,0.008,0.000782513294086693
"Vmn2r10",2.55798976879238e-09,2.98198835151262,0.076,0.01,4.40178879413792e-05
"Olfr910",8.19561862075111e-09,2.97342633800919,0.076,0.01,0.000141030205225885
"Spp2",1.8351419115814e-12,2.94897329428465,0.108,0.014,3.15791220144928e-08
"Vmn1r91",5.04325773761996e-15,2.93160616231456,0.217,0.052,8.67843791489642e-11
"Olfr641",0.000991895970165947,2.86651113409268,0.019,0.002,1
"Lrrc74a",0.000991895970165947,2.86651113409268,0.019,0.002,1
"Akr1cl",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Crb1",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Cfap157",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Olfr1098",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Olfr1113",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Vmn1r26",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Efcab12",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Olfr639",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Olfr648",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Olfr251",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Olfr329-ps",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Ctsr",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Vmn2r96",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Pcdhb12",0.00425649935684224,2.86651113409268,0.019,0.003,1
"1700080O16Rik",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Fam122c",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Opn1mw",0.00425649935684224,2.86651113409268,0.019,0.003,1
"S100g",0.00425649935684224,2.86651113409268,0.019,0.003,1
"Taar7d",0.0543904342438577,2.86651113409268,0.013,0.003,1
"Tecrl",2.56122919863424e-11,2.86651113409268,0.102,0.014,4.4073632050098e-07
"Vmn2r15",3.61250660567042e-08,2.86651113409268,0.07,0.01,0.000621640136703766
"Olfr836",3.61250660567042e-08,2.86651113409268,0.07,0.01,0.000621640136703766
"Mettl21e",1.53467899413694e-07,2.86651113409268,0.064,0.009,0.00264087561311084
"Olfr275",1.53467899413694e-07,2.86651113409268,0.064,0.009,0.00264087561311084
"Olfr498",4.4573626570538e-07,2.86651113409268,0.064,0.01,0.00767022966025819
"Cst9",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Defb20",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Vmn1r11",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Vmn1r46",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Vmn1r59",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Olfr146",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Olfr466",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Slc15a2",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Lrch2",2.77361628006069e-06,2.86651113409268,0.051,0.007,0.0477283889472843
"Cybrd1",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Olfr1032",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Olfr1047",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Olfr1102",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Vmn2r41",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Traj42",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Traj9",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Olfr287",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Mucl2",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Vmn2r114",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Keg1",1.18274641453229e-05,2.86651113409268,0.045,0.006,0.203527003012717
"Vmn2r76",2.11607861115514e-05,2.86651113409268,0.051,0.009,0.364134807407577
"Mrgprx1",5.06604042603706e-05,2.86651113409268,0.038,0.005,0.871764236512458
"Slc35f3",5.06604042603706e-05,2.86651113409268,0.038,0.005,0.871764236512458
"Olfr922",5.06604042603706e-05,2.86651113409268,0.038,0.005,0.871764236512458
"Smok2a",5.06604042603706e-05,2.86651113409268,0.038,0.005,0.871764236512458
"Zcchc12",5.06604042603706e-05,2.86651113409268,0.038,0.005,0.871764236512458
"Olfr1136",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Olfr1199",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Olfr1215",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Sgk2",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Olfr901",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Olfr917",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Olfr731",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Olfr1418",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Nap1l2",0.000218600480344883,2.86651113409268,0.032,0.004,1
"Gucy2f",0.000218600480344883,2.86651113409268,0.032,0.004,1
