"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"B3galt2",1.31195588474375e-56,2.95138224859045,0.471,0.076,2.52092323253512e-52
"Ghr",6.58145775766009e-86,2.95091736995703,0.866,0.26,1.26462710813439e-81
"Slc36a2",1.39798369461222e-34,2.93777992961395,0.273,0.04,2.68622566919737e-30
"Cma1",7.23224622934072e-24,2.91307418493049,0.198,0.03,1.38967611296782e-19
"Ppp4r4",0.0162171071527638,2.90521206715752,0.012,0.002,1
"Igfals",1.10218299882546e-26,2.849358832424,0.25,0.044,2.11784463224312e-22
"Camp",1.38097967405353e-37,2.84267060108881,0.32,0.051,2.65355244369386e-33
"Mup10",2.15143700418403e-12,2.81328957771648,0.099,0.015,4.13398620353961e-08
"Mup11",5.07776522708509e-12,2.80567639360661,0.099,0.016,9.756925883844e-08
"Sorbs2",1.80861001400543e-15,2.79941740313493,0.122,0.018,3.47524414191143e-11
"Lgals12",6.45518021345651e-43,2.77772233203561,0.395,0.07,1.24036287801567e-38
"Adcy5",5.87668696685027e-32,2.77772233203561,0.256,0.037,1.12920540068028e-27
"Gprin1",4.7484607244238e-07,2.73528706571521,0.052,0.008,0.00912416728198034
"Kcnq1",0.00515255640589073,2.73528706571521,0.017,0.003,1
"Nid2",1.20923702107232e-75,2.73111138974402,0.727,0.156,2.32354893599045e-71
"Plin4",2.43877023695237e-56,2.69285179939481,0.529,0.099,4.68609701030398e-52
"Pcdh19",4.18732948702244e-40,2.67979195312351,0.349,0.056,8.04595360931362e-36
"Rasgrf2",2.58769059687918e-21,2.67491444773573,0.198,0.034,4.97224748190335e-17
"Smoc1",3.17383715879533e-37,2.66264176388344,0.331,0.055,6.09852810062523e-33
"Npr3",2.11504086602187e-35,2.64508925674363,0.302,0.047,4.06405102406102e-31
"Mgp",3.59967362637274e-14,2.64480631988434,0.355,0.142,6.91677287307522e-10
"Aldh1l1",3.22514850423493e-31,2.62510414796479,0.343,0.073,6.19712285088742e-27
"Dhh",5.26302082728277e-10,2.60975618363135,0.099,0.019,1.01128945196238e-05
"Kcnj14",5.12911664260768e-06,2.60975618363135,0.052,0.01,0.0985559762877066
"Fzd4",1.97002819960266e-58,2.60600404877024,0.558,0.107,3.78540918553651e-54
"Fcor",3.57811805155948e-32,2.60404253243696,0.285,0.047,6.87535383607155e-28
"Rbp4",1.80054816959042e-33,2.59381463976233,0.297,0.048,3.459753307868e-29
"Lipe",1.59175867613912e-73,2.59217237953592,0.919,0.338,3.05856429620132e-69
"Hrct1",2.98100687860262e-35,2.58328397227016,0.308,0.049,5.72800471723493e-31
"Ffar2",9.19114871029081e-43,2.57740740593349,0.436,0.086,1.76607922468238e-38
"Gja5",1.37663451203143e-13,2.57740740593349,0.174,0.042,2.6452032148684e-09
"Plaat3",1.73402028881064e-74,2.55471482007339,0.86,0.272,3.33191998494964e-70
"Adhfe1",3.20805007540712e-15,2.54766006253944,0.134,0.022,6.16426821989478e-11
"Arl9",0.000162942836863087,2.54264198777281,0.035,0.006,1
"Tacr1",5.20991226470407e-06,2.53175367163008,0.052,0.01,0.100108464166289
"Itga11",3.17812603638968e-13,2.52188342760602,0.122,0.022,6.10676917892276e-09
"Sncg",1.30325411262834e-42,2.50311362358618,0.529,0.136,2.50420277741536e-38
"Gpd1",3.87037498045155e-45,2.49674722180216,0.547,0.141,7.43692552493766e-41
"Cxcl13",3.46808997494415e-25,2.47972778044356,0.233,0.04,6.66393488685519e-21
"Lpl",1.32526599240681e-67,2.4711699618637,0.948,0.456,2.54649860440969e-63
"Cavin2",1.52616403013365e-50,2.46519790234747,0.529,0.11,2.93252418390181e-46
"Nr2f2",5.05802473703703e-23,2.45149409971462,0.233,0.044,9.71899453221665e-19
"Ptger3",4.50651412647689e-45,2.44876430695905,0.413,0.071,8.65926689402534e-41
"Angpt1",1.78053043405753e-12,2.4357267838563,0.134,0.027,3.42128922904154e-08
"Cxcl9",2.63570847028854e-16,2.42716477035288,0.192,0.042,5.06451382565944e-12
"Smarca1",2.40926505699741e-13,2.42716477035288,0.116,0.019,4.62940280702052e-09
"Hs3st1",1.10363686157317e-09,2.42716477035288,0.105,0.022,2.12063822951285e-05
"Zfp493",0.000103978783588594,2.41335897082785,0.041,0.008,1
"Angptl8",1.76550851126307e-09,2.4077124076867,0.093,0.018,3.392424604392e-05
"Mcpt4",2.10512126260979e-20,2.37402082287735,0.285,0.072,4.0449905061047e-16
"Lgi2",3.93894568433376e-20,2.36807809152698,0.233,0.05,7.56868413244732e-16
"Fgf10",1.07730945097055e-08,2.36605325604949,0.087,0.017,0.000207005011003992
"Cd1d1",4.63139592948639e-20,2.36206974213099,0.198,0.036,8.8992272785081e-16
"Tmem252",1.38981784051549e-29,2.35543899489867,0.349,0.077,2.67053498055052e-25
"Sema3g",4.5388621278184e-10,2.34910442910855,0.244,0.094,8.72142357860306e-06
"Agt",1.55997221511815e-15,2.3453405473992,0.163,0.032,2.99748661134953e-11
"Aplnr",1.06419863300025e-22,2.33044533354225,0.285,0.066,2.04485767330999e-18
"Flacc1",3.08912247888987e-12,2.32024956643637,0.122,0.023,5.93574884318689e-08
"Adra1d",3.59295765340543e-08,2.32024956643636,0.087,0.019,0.000690386813101853
"Igf1",5.26371689608646e-64,2.30276213970752,0.785,0.235,1.01142320158301e-59
"Aqp7",5.37364029705413e-13,2.2955875122021,0.151,0.033,1.03254498307895e-08
"Cyp2f2",2.67324775224468e-60,2.29319326800611,0.948,0.511,5.13664555593816e-56
"Ntrk2",1.10068579913602e-51,2.28974747803902,0.547,0.111,2.11496776303986e-47
"9330159F19Rik",1.85641922969253e-09,2.27842939074174,0.093,0.018,3.5671095498542e-05
"Adig",3.20375087044063e-57,2.27313697059825,0.651,0.157,6.15600729755166e-53
"Grrp1",3.44664141147639e-17,2.27078089017207,0.209,0.047,6.62272147215189e-13
"She",2.75411724912552e-22,2.26066077014657,0.326,0.088,5.29203629419468e-18
"Hoxc9",7.24519638400687e-28,2.25705573994917,0.326,0.071,1.39216448518692e-23
"Dchs1",3.57640275366372e-10,2.25611922901665,0.116,0.026,6.87205789116484e-06
"Il13ra2",6.15255886817296e-20,2.25466122480879,0.227,0.048,1.18221418651943e-15
"Cp",8.13309954544021e-47,2.25130221271887,0.564,0.136,1.56277507765634e-42
"Cmbl",1.59877863525938e-31,2.23778740624439,0.355,0.074,3.07205314765089e-27
"Chpt1",1.17441608024337e-50,2.22189449445779,0.773,0.293,2.25664049818763e-46
"Cdkn2c",3.82841282126717e-45,2.21482321202339,0.703,0.248,7.35629523606487e-41
"Sox17",4.96242609667246e-21,2.21420792902604,0.262,0.06,9.53530174475613e-17
"Pparg",9.20429411188218e-22,2.20477234901643,0.256,0.055,1.76860511359816e-17
"Vtn",0.0260738847563279,2.20477234901643,0.023,0.007,1
"Nos3",3.49016058433038e-21,2.20343590145362,0.32,0.088,6.70634356279082e-17
"Spib",1.13909003498436e-05,2.19471868435251,0.058,0.013,0.218876150222245
"Ephx2",6.47493961066621e-34,2.19398579379019,0.395,0.086,1.24415964618951e-29
"Zfp423",1.25841186628832e-25,2.19398579379019,0.355,0.091,2.418038401073e-21
"Ighm",1.32550580451056e-39,2.18639381970158,0.477,0.111,2.54695940336704e-35
"Fbn2",6.3503135438059e-22,2.17585965710119,0.279,0.065,1.2202127474423e-17
"Klf15",2.11659657541761e-27,2.17537593704942,0.343,0.08,4.06704031966493e-23
"Gstt1",3.48389767057854e-44,2.16037822965798,0.541,0.129,6.69430937401666e-40
"Chadl",2.29748748827898e-10,2.15797813753749,0.116,0.025,4.41462220872806e-06
"Rasgef1c",4.24565549349855e-08,2.15797813753749,0.105,0.026,0.000815802703075746
"Zyg11a",5.49057063544742e-15,2.15466350071839,0.192,0.045,1.05501314760122e-10
"C130074G19Rik",6.06782070722224e-45,2.15032456499405,0.581,0.15,1.16593174889275e-40
"Garem2",0.0356839046769202,2.15032456499405,0.017,0.005,1
"Acvr1c",5.34294317443109e-08,2.14191232517785,0.099,0.024,0.00102664653096693
"Hba-a2",1.38151830893164e-36,2.13658953958863,0.762,0.339,2.65458743061214e-32
"Agpat2",2.40773254400233e-39,2.13423758082642,0.634,0.218,4.62645808330048e-35
"Col4a1",1.2789834352369e-78,2.13008326769067,0.988,0.658,2.45756667080771e-74
"Acss3",5.69696262493522e-09,2.12760448849397,0.11,0.026,0.00010946713683813
"Abcg3",1.85092275136607e-06,2.12760448849397,0.076,0.018,0.035565480667499
"Cldn5",2.33335796170165e-21,2.121778025395,0.419,0.142,4.48354732340973e-17
"Trhde",6.13661647132486e-05,2.11861570526672,0.052,0.012,1
"P2rx1",8.34520736162086e-06,2.11861570526671,0.087,0.026,0.160353159453545
"Abcd2",5.14244753077679e-41,2.11820579049172,0.576,0.159,9.8812129303876e-37
"Hbb-bs",2.20570458820384e-35,2.11698738111994,0.814,0.399,4.23826136623368e-31
"Slc1a5",2.24304254346056e-65,2.11025724493007,0.948,0.562,4.31000624725947e-61
"Nxnl1",0.00565591787689497,2.09785714509992,0.029,0.008,1
"Pate1",0.117394118320356,2.09785714509992,0.012,0.003,1
"Grm6",0.117394118320356,2.09785714509992,0.012,0.003,1
"Lrg1",2.08484541801269e-82,2.09776401693019,1,0.863,4.00603047071139e-78
"Esam",2.04047077653435e-30,2.09635355450953,0.488,0.145,3.92076459711076e-26
"Rtp3",1.70610411904014e-07,2.08578431279934,0.093,0.023,0.00327827906473563
"Tpsb2",0.00122264960898265,2.08578431279934,0.064,0.023,1
"Rbpms2",0.00222840297985263,2.07924146693257,0.047,0.015,1
"Fads3",2.27568465423642e-48,2.06935572347478,0.663,0.19,4.37272806311528e-44
"Syt15",2.7144966463038e-10,2.06086293761772,0.157,0.044,5.21590530587276e-06
"Slc9a3r2",5.29431915977169e-29,2.05963782286943,0.494,0.152,1.01730342655013e-24
"Kcnk3",0.000736664593226496,2.05721516060257,0.047,0.013,1
"Dnah2",0.0176093847746321,2.05721516060257,0.023,0.006,1
"H2-Ob",9.68507795510165e-09,2.05721516060257,0.11,0.027,0.000186098772907278
"Zfp105",3.82758995156565e-08,2.05176073051046,0.11,0.029,0.00073547140919334
"Adm",7.34851353727403e-45,2.05016040306862,0.576,0.145,1.4120168761872e-40
"Ccdc85a",8.21389145833635e-07,2.05016040306862,0.087,0.022,0.0157829924371933
"Eda",0.00288579760106421,2.04014164724363,0.035,0.009,1
"Tmem255a",0.0181704353099856,2.04014164724363,0.029,0.009,1
"Bhlhe22",3.06943874623615e-06,2.04014164724363,0.076,0.019,0.0589792655089276
"Tbx18",4.82425099858249e-06,2.04014164724363,0.076,0.019,0.0926979829377625
"Tmem176a",1.30190262411944e-41,2.0310628727466,0.657,0.225,2.50160589224551e-37
"Myct1",1.84488155413671e-16,2.02957240553344,0.25,0.068,3.54493990627369e-12
"E2f7",1.53463309004308e-12,2.02848344205926,0.163,0.039,2.94879748251778e-08
"Enpep",2.04587152290194e-11,2.02651836337965,0.163,0.042,3.93114213125607e-07
"Fgfrl1",1.64762706284537e-29,2.02031047532206,0.471,0.139,3.16591540125738e-25
"Mmd",3.65597433612441e-38,2.01803970616351,0.663,0.236,7.02495468686305e-34
"Vcam1",2.14910705376577e-08,2.01768679641593,0.134,0.039,0.000412950920381092
"Alpl",9.83755534101588e-13,2.01646881825926,0.174,0.044,1.8902862587762e-08
"Pfkfb1",3.0335288396559e-21,2.01539498490795,0.273,0.063,5.82892566539882e-17
"Cabp1",2.87120345854501e-06,2.01539498490794,0.087,0.024,0.0551701744559424
"Serpinb9",2.87120345854501e-06,2.01539498490794,0.087,0.024,0.0551701744559424
"Timp4",0.000343244275413872,2.01539498490794,0.07,0.023,1
"Epas1",1.40426694348444e-64,2.01358822820231,0.983,0.607,2.69829893190534e-60
"Lrrc17",2.31196648677088e-24,2.01212727107403,0.326,0.079,4.44244360433025e-20
"Opn3",4.86880393091078e-12,2.00709168117674,0.174,0.046,9.35540675324506e-08
"Draxin",7.7820148730834e-10,2.00709168117674,0.157,0.045,1.49531415786297e-05
"Bmper",2.46524747357635e-18,2.00422207298869,0.244,0.059,4.73697302047695e-14
"Flt1",6.69106330347891e-25,2.00107208256504,0.407,0.119,1.28568781376347e-20
"Mcam",5.59949196670441e-30,1.998321471549,0.488,0.15,1.07594238140225e-25
"Gata2",1.74321547174429e-09,1.998321471549,0.122,0.03,3.34958852895666e-05
"Aspa",8.43095003082766e-06,1.998321471549,0.081,0.023,0.162000704842354
"Lyplal1",4.35527765101532e-05,1.998321471549,0.064,0.017,0.836866600642595
"Ccdc160",0.0548562894920715,1.998321471549,0.017,0.005,1
"C2",4.33601610782286e-15,1.998321471549,0.209,0.052,8.33165495118162e-11
"Fbln5",2.52757266036651e-24,1.99367510669264,0.448,0.145,4.85673086689425e-20
"Tagln",1.07782976139953e-13,1.99349370895948,0.39,0.169,2.0710498865292e-09
"Gucy1a1",1.15484744476766e-12,1.9832145791588,0.186,0.049,2.21903936512106e-08
"Fmo1",2.50289447673869e-22,1.98192703329833,0.331,0.089,4.80931173705338e-18
"Phyhd1",1.06768975153076e-39,1.97975902052258,0.57,0.159,2.05156585756635e-35
"Plagl1",8.53440553441558e-13,1.97511408038768,0.192,0.052,1.63988602343795e-08
"Ccdc80",7.74989881518075e-59,1.97492103896893,0.93,0.416,1.48914305733698e-54
"Ldb2",5.58183757108557e-12,1.96269756181828,0.174,0.046,1.07255008928409e-07
"Npy1r",8.63177690197882e-07,1.96269756181828,0.087,0.022,0.0165859593171523
"Tbx2",6.87117530713046e-13,1.96179559552389,0.186,0.049,1.32029633526512e-08
"Ccm2l",3.6784224483427e-18,1.95460009411969,0.256,0.065,7.0680887344905e-14
"Col4a2",4.51914487631633e-71,1.95346723576474,0.983,0.598,8.68353687984184e-67
"Ushbp1",8.12468598960561e-19,1.95287850078784,0.262,0.065,1.56115841290272e-14
"Tspan12",1.02998372119599e-26,1.95171052925741,0.349,0.082,1.97911372027809e-22
"Gldc",7.5775955551163e-09,1.95101575677065,0.128,0.034,0.00014560349859156
"Fah",2.11465474692793e-24,1.94828078904941,0.39,0.112,4.06330909622202e-20
"Col14a1",2.06050509635128e-29,1.94301409986991,0.419,0.108,3.95926054263899e-25
"Ccn5",1.02223614822253e-24,1.94173794318264,0.39,0.112,1.96422675880959e-20
"Gpr135",0.00222840297985263,1.94173794318264,0.047,0.015,1
"Gstz1",6.3395327406582e-35,1.93891328238624,0.552,0.169,1.21814121611747e-30
"Bgn",3.80628606223294e-80,1.9381459565196,1,0.662,7.3137786685806e-76
"Sox18",1.17772563197057e-24,1.93590886438044,0.401,0.116,2.26299980183145e-20
"Aox3",3.51015364031348e-07,1.93558571620104,0.099,0.026,0.00674476021986235
"Chn1",1.02927720658981e-06,1.93558571620104,0.093,0.025,0.0197775615246233
"Sfrp5",2.46915517308021e-08,1.93495941055157,0.169,0.058,0.000474448166507363
"Clec14a",6.53935715141255e-16,1.93419113412929,0.227,0.058,1.25653747664392e-11
"Ighj1",2.27659825735821e-05,1.93322644332712,0.07,0.019,0.43744835515138
"Flt3",0.000200582590153871,1.93322644332712,0.064,0.019,1
"Cnr1",1.92695344949121e-07,1.93120727569047,0.11,0.031,0.00370264105319736
"Tspan15",3.09769763364491e-17,1.92905880911189,0.285,0.082,5.9522260030487e-13
"Lrrc4c",0.0123751781509302,1.9279321436576,0.035,0.012,1
"Cenpp",0.0123751781509302,1.9279321436576,0.035,0.012,1
"Ripor3",3.11974528355017e-32,1.92723837348752,0.459,0.12,5.99459056234164e-28
"St6galnac5",3.66797043873127e-39,1.92668359746035,0.506,0.122,7.04800519802214e-35
"Serpina3m",6.89800237830923e-19,1.92494828521878,0.244,0.056,1.32545115699212e-14
"Rgs7bp",1.17306901407834e-07,1.92432089010523,0.105,0.027,0.00225405211055153
"Stum",0.00019468097976409,1.92170018994609,0.058,0.016,1
"Cd163",1.3650358949967e-44,1.9209169678634,0.785,0.302,2.62291647223616e-40
"Pheta2",3.02628046881155e-22,1.92007002588463,0.32,0.082,5.81499792082139e-18
"Agtr1a",3.95863032449106e-14,1.91585931135703,0.192,0.047,7.60650816850957e-10
"Dipk2b",1.04274341779463e-06,1.91585931135703,0.093,0.025,0.0200363147729238
"Tbxa2r",4.43101609876834e-06,1.91585931135703,0.087,0.024,0.0851419743378337
"Plvap",1.25240627446824e-45,1.91165268071535,0.826,0.34,2.40649865639071e-41
"Vash2",1.65085286587553e-11,1.91144402086904,0.163,0.042,3.17211378177982e-07
"Rasl12",7.48757556571907e-22,1.91144402086904,0.302,0.075,1.43873764495292e-17
"Mfng",8.81645374885947e-31,1.90521206715752,0.436,0.112,1.69408158784335e-26
"Olfr78",0.00282488731847592,1.90521206715752,0.052,0.018,1
"Klrd1",0.0129818146208089,1.90521206715752,0.029,0.009,1
"Il27ra",0.170389707805026,1.90521206715752,0.012,0.004,1
"C1ql1",0.170389707805026,1.90521206715752,0.012,0.004,1
"Trip13",0.170389707805026,1.90521206715752,0.012,0.004,1
"Ak5",1.38993618242474e-08,1.90521206715752,0.116,0.03,0.000267076237452914
"Crtac1",5.54269633771803e-07,1.90521206715752,0.105,0.03,0.0106502910129252
"Tmem176b",5.99383135262461e-44,1.90287192870301,0.727,0.262,1.15171469440682e-39
"Lamb1",7.7598935662205e-43,1.89895307668584,0.709,0.255,1.49106354874927e-38
"Cldn15",8.38433168479821e-11,1.89282834270169,0.163,0.044,1.61104933323398e-06
"Prr5",3.11316314686524e-19,1.89140626763249,0.279,0.072,5.98194298670155e-15
"Hmcn2",6.31453784388497e-08,1.88729015916026,0.11,0.029,0.0012133384467025
"Slc46a1",9.39101463445656e-08,1.88729015916026,0.11,0.03,0.00180448346201083
"Ogn",2.51392396129752e-30,1.88232817648418,0.424,0.106,4.83050489163319e-26
"Gpihbp1",1.34868544571767e-22,1.8818795633269,0.331,0.086,2.59149908394649e-18
"Cubn",0.00442288143129049,1.87967697505038,0.035,0.01,1
"Klrk1",0.033474777680142,1.87967697505038,0.029,0.01,1
"Pon1",1.22273081380821e-06,1.87967697505038,0.105,0.031,0.0234947725873248
"Cygb",5.24398407986993e-23,1.87149144931352,0.366,0.104,1.00763154094701e-18
"Col18a1",4.73219308680375e-24,1.87044664899685,0.523,0.198,9.09290901629341e-20
"Acsl1",4.48872092499394e-28,1.8693044136869,0.5,0.162,8.62507725737585e-24
"Sult1a1",4.05159799174625e-07,1.86773736173886,0.105,0.029,0.00778514554114043
"Igfbp4",3.3022018598699e-46,1.86564599383328,0.89,0.458,6.34518087374001e-42
"Fam124a",1.54401427519331e-09,1.86081794779907,0.151,0.043,2.96682342978394e-05
"Irs3",0.000145062000861937,1.86081794779907,0.064,0.019,1
"Tspan6",0.000145062000861937,1.86081794779907,0.064,0.019,1
"Pcx",8.3168508227969e-41,1.86081794779907,0.721,0.283,1.59808288560042e-36
"Cd72",4.25604485201044e-20,1.85659336193734,0.308,0.083,8.17799018313806e-16
"Pth1r",2.58944427289583e-32,1.85558129943292,0.471,0.124,4.97561717036933e-28
"Aqp1",2.11285074051353e-36,1.85443433100821,0.75,0.314,4.05984269789675e-32
"Creb3l3",3.09099023493776e-11,1.85312355600907,0.18,0.051,5.93933773643291e-07
"Calhm6",7.35545094049843e-05,1.85076428313515,0.07,0.02,1
"Itih5",9.13889237475784e-18,1.84992963165633,0.256,0.065,1.75603816980972e-13
"Unc5a",1.31816920041442e-10,1.84818112212114,0.169,0.048,2.53286211859631e-06
"Socs2",0.00833622269290627,1.84631837810395,0.041,0.014,1
"Cyp1b1",7.1337461649988e-42,1.84359887675036,0.791,0.315,1.37074932560452e-37
"Pde3a",4.70043948867643e-14,1.84025662531675,0.209,0.055,9.03189447749175e-10
"Saa3",1.47926647186101e-75,1.83525397377565,1,0.935,2.84241052568093e-71
"Ccdc159",0.000471670729578781,1.83482273926612,0.07,0.024,1
"Dlc1",1.02996875597137e-27,1.83397134057462,0.494,0.161,1.97908496459899e-23
"Adcyap1r1",2.7030750449337e-19,1.82950240733286,0.297,0.08,5.1939586988401e-15
"Col15a1",2.19371956192647e-29,1.82779920450475,0.57,0.207,4.2152321382417e-25
"Parm1",5.35478668138246e-08,1.82548487468679,0.122,0.034,0.00102892226082764
"Ebf2",8.41504775696461e-07,1.82548487468679,0.11,0.033,0.0161695142650075
"Tie1",9.08986271999352e-08,1.82382374031687,0.134,0.041,0.00174661712164675
"Katnal2",2.44221646395558e-06,1.81774922590718,0.099,0.029,0.0469271893549064
"1700056E22Rik",0.0184914663602757,1.81774922590718,0.029,0.009,1
"1700028J19Rik",0.0184914663602757,1.81774922590718,0.029,0.009,1
"Nid1",5.56533129492181e-43,1.81435863670641,0.721,0.24,1.06937840831923e-38
"Ms4a4b",4.2313041439361e-07,1.81328957771648,0.105,0.029,0.00813045091257322
"Dgat2",3.63476180727563e-42,1.80981085125805,0.907,0.602,6.98419481268012e-38
"Aqp11",3.22652735860176e-06,1.80928764715899,0.105,0.033,0.0619977231955328
"Ptprm",6.61654794002212e-16,1.80779956549958,0.308,0.101,1.27136968667525e-11
"Comp",0.0091519039551876,1.80567639360661,0.035,0.011,1
"Amer1",0.0091519039551876,1.80567639360661,0.035,0.011,1
"Abhd15",1.36926736624137e-21,1.80367404069546,0.36,0.105,2.63104724423279e-17
"Hic1",8.98438467023902e-24,1.80047123447535,0.401,0.119,1.72634951438643e-19
"Pde3b",2.40377841766422e-17,1.79977579216692,0.302,0.091,4.61886022954181e-13
"Nova2",1.55309556697971e-07,1.79941740313493,0.122,0.036,0.00298427313195152
"Slc25a10",8.61929242825391e-39,1.79782853178392,0.698,0.253,1.65619704008899e-34
"Mmrn2",1.55355754200975e-13,1.79668761037935,0.233,0.069,2.98516081697173e-09
"Chp2",6.73390705475474e-09,1.79668761037935,0.134,0.037,0.000129392024057112
"Ric3",6.82379688785581e-06,1.79668761037935,0.087,0.025,0.131119257200149
"Pear1",1.55059480689611e-21,1.79339002027878,0.355,0.102,2.97946792145087e-17
"Prkar2b",6.45655384721832e-30,1.7930025635715,0.581,0.21,1.240626821743e-25
"Pycr1",1.56306661020092e-21,1.79251193440816,0.326,0.086,3.00343249150106e-17
"Olfml2a",2.38872865478215e-10,1.79231801075159,0.192,0.061,4.58994211016391e-06
"Acat3",0.0016319892537866,1.78973484973759,0.047,0.014,1
"Pask",0.00229028892942074,1.78973484973759,0.047,0.015,1
"Iigp1",3.41949959159718e-16,1.78521229104689,0.262,0.073,6.57056846525399e-12
"Kcnb1",3.14984164045004e-09,1.78419666619616,0.157,0.047,6.05242071212474e-05
"Hsd17b14",0.00115296827047082,1.78419666619616,0.052,0.016,1
"Foxs1",4.78380366608212e-06,1.78419666619616,0.099,0.03,0.0919207874437679
"Peg3",2.31208394628898e-16,1.78228454525238,0.273,0.079,4.44266930279428e-12
"Fcrls",3.16282850874279e-07,1.78182965165224,0.116,0.034,0.00607737497954927
"Zfp109",0.000581800280247296,1.77968118507366,0.058,0.018,1
"C4b",3.6954476232739e-53,1.7730663406521,0.93,0.605,7.10080260812079e-49
"Plppr3",8.33927778041606e-09,1.76770854340759,0.157,0.049,0.000160239222550695
"Gpr1",3.80418221878074e-05,1.76770854340759,0.081,0.025,0.73097361333872
"Slc43a1",9.59852236805862e-20,1.76770854340759,0.32,0.09,1.84435607302246e-15
"G430095P16Rik",1.38290617107921e-05,1.76566071475873,0.087,0.026,0.265725420772871
"Aldh1l2",1.92298193313304e-05,1.76566071475873,0.087,0.027,0.369500978451514
"Ces1f",9.71259968122641e-06,1.76385621791198,0.093,0.029,0.186627602874766
"Cxcl12",3.88163844457555e-68,1.76356744525951,0.983,0.679,7.45856827125192e-64
"Rem1",1.47143089876422e-13,1.7617592770764,0.25,0.079,2.82735447197546e-09
"Rnft2",5.74916573035575e-05,1.76082215782235,0.093,0.032,1
"Pcsk5",5.46438528071885e-22,1.7578296343663,0.39,0.118,1.04998163169013e-17
"Lims2",1.96916564389175e-19,1.75698213681453,0.331,0.097,3.78375178473799e-15
"Atl1",1.04732235690712e-08,1.75390274388256,0.14,0.04,0.000201242990879703
"Chst7",3.36901529524289e-07,1.75390274388256,0.134,0.044,0.00647356288980921
"Pde11a",5.50821033949075e-16,1.75320897371247,0.262,0.073,1.05840261673315e-11
"Tmeff2",3.14672230338438e-25,1.75088392076623,0.43,0.129,6.04642690595308e-21
"Gpd1l",7.57011718822309e-10,1.75039395810542,0.174,0.054,1.45459801771707e-05
"Fxyd2",4.6685913752364e-12,1.74909286524024,0.198,0.056,8.97069832751675e-08
"Gask1b",8.33594544599992e-19,1.74834321854066,0.349,0.111,1.60175191744888e-14
