Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000025930,Msc,0.003866511023094411,-3.9347624424296486,0.15718217537782758,0.04532998515241199,3.9347624424296486,0.15718217537782758
ENSMUSG00000032769,Trpa1,0.005316452656754815,-5.256690537317011,0.008353664800696678,0.20398493318585392,5.256690537317011,0.008353664800696678
ENSMUSG00000092083,Kcnb2,0.002899883267320808,-4.7123700210932,0.08027591681453781,0.06799497772861798,4.7123700210932,0.08027591681453781
ENSMUSG00000025925,Terf1,0.07394702331668061,0.16209909682294033,1,0.04532998515241199,-0.16209909682294033,1
ENSMUSG00000032719,Sbspon,0.02126581062701926,-1.0278718468211308,0.9677123424182756,0.022664992576205995,1.0278718468211308,0.9677123424182756
ENSMUSG00000067795,4930444P10Rik,0.001449941633660404,-3.5197249431508055,1,0,3.5197249431508055,1
ENSMUSG00000025921,Rdh10,0.20637502585766418,-0.3632204574708142,0.7433965203873083,0.2493149183382659,0.3632204574708142,0.7433965203873083
ENSMUSG00000025920,Stau2,0.09907934496679428,-0.6405793380251903,0.6948819973333942,0.13598995545723597,0.6405793380251903,0.6948819973333942
ENSMUSG00000025939,Ube2w,0.145960791121814,0.13848653960099,1,0.11332496288102996,-0.13848653960099,1
ENSMUSG00000025940,Tmem70,0.08989638128694505,-0.5577929839843243,0.7597669093737355,0.11332496288102996,0.5577929839843243,0.7597669093737355
ENSMUSG00000025779,Ly96,0.11454538905917193,-0.946835274730224,0.501823368299114,0.20398493318585392,0.946835274730224,0.501823368299114
ENSMUSG00000042686,Jph1,0.27935542141857117,2.0727320941172755,1,0.04532998515241199,-2.0727320941172755,1
ENSMUSG00000025777,Gdap1,0.003866511023094411,-3.9347624424296486,0.1702889945247207,0.04532998515241199,3.9347624424296486,0.1702889945247207
ENSMUSG00000067780,Pi15,0.019332555115472053,-1.1621729385327217,0.8943224946218801,0.022664992576205995,1.1621729385327217,0.8943224946218801
ENSMUSG00000025776,Crispld1,0.003866511023094411,-2.3497999417084925,1,0,2.3497999417084925,1
ENSMUSG00000025774,Crisp4,0.004833138778868013,-5.060293324513507,0.010348430104011899,0.15865494803344196,5.060293324513507,0.010348430104011899
ENSMUSG00000073735,Defb18,0.0019332555115472055,-4.197796848263442,0.2544920179105348,0.022664992576205995,4.197796848263442,0.2544920179105348
ENSMUSG00000067773,Defb41,0.00724970816830202,-4.689649944593118,0.010896203537093427,0.18131994060964796,4.689649944593118,0.010896203537093427
ENSMUSG00000042596,Tfap2d,0.0024165693894340067,-5.742117364487253,0.007107717105885065,0.13598995545723597,5.742117364487253,0.007107717105885065
ENSMUSG00000025927,Tfap2b,0.012082846947170035,-2.404247725730869,0.3844239981524182,0.04532998515241199,2.404247725730869,0.3844239981524182
ENSMUSG00000043760,Pkhd1,0.003866511023094411,-4.671728036595855,0.04239632359649207,0.09065997030482398,4.671728036595855,0.04239632359649207
ENSMUSG00000025929,Il17a,0.0019332555115472055,-4.782759348984598,0.10875154819231436,0.04532998515241199,4.782759348984598,0.10875154819231436
ENSMUSG00000041872,Il17f,0.004833138778868013,-3.0602933245135073,0.5108234748894172,0.022664992576205995,3.0602933245135073,0.5108234748894172
ENSMUSG00000041859,Mcm3,0.34170291166596856,1.6259525120448304,1,0.09065997030482398,-1.6259525120448304,1
ENSMUSG00000025931,Paqr8,0.026582263283774075,0.2876299789067991,1,0,-0.2876299789067991,1
ENSMUSG00000041809,Efhc1,0.002899883267320808,-2.7123700210932,1,0,2.7123700210932,1
ENSMUSG00000041779,Tram2,0.1101955641581907,-0.48787607711146475,0.7572235603163752,0.13598995545723597,0.48787607711146475,0.7572235603163752
ENSMUSG00000025933,Tmem14a,0.02368238001645327,-2.1977968482634425,0.2806786862828883,0.09065997030482398,2.1977968482634425,0.2806786862828883
ENSMUSG00000025934,Gsta3,0.014982730214490843,-1.5197249431508055,0.7745804276710907,0.022664992576205995,1.5197249431508055,0.7745804276710907
ENSMUSG00000041722,Khdc1c,0.002899883267320808,-4.7123700210932,0.045580668930393614,0.06799497772861798,4.7123700210932,0.045580668930393614
ENSMUSG00000085079,Khdc1b,0.002899883267320808,-5.034298115980562,0.04547499437423426,0.09065997030482398,5.034298115980562,0.04547499437423426
ENSMUSG00000028033,Kcnq5,0.05944760698007657,0.43447136723607027,1,0.022664992576205995,-0.43447136723607027,1
ENSMUSG00000041670,Rims1,0.004833138778868013,-5.060293324513507,0.01357913546551009,0.15865494803344196,5.060293324513507,0.01357913546551009
ENSMUSG00000026158,Ogfrl1,0.16674328787094647,-1.3330242289576657,0.2662313256010143,0.40796986637170785,1.3330242289576657,0.2662313256010143
ENSMUSG00000026156,B3gat2,0.001449941633660404,-5.104687443871962,0.10582922936065672,0.04532998515241199,5.104687443871962,0.10582922936065672
ENSMUSG00000026155,Smap1,0.3054543708244585,0.3269051276402395,1,0.22664992576205992,-0.3269051276402395,1
ENSMUSG00000026154,Sdhaf4,0.1406443384650592,0.6700996157292125,1,0.06799497772861798,-0.6700996157292125,1
ENSMUSG00000026153,Fam135a,0.06524737351471818,-1.2396170239580693,0.44709023155826,0.13598995545723597,1.2396170239580693,0.44709023155826
ENSMUSG00000026147,Col9a1,0.002899883267320808,-4.297332521814356,0.15594901701287578,0.04532998515241199,4.297332521814356,0.15594901701287578
ENSMUSG00000026141,Col19a1,0.0024165693894340067,-2.9347624424296495,1,0,2.9347624424296495,1
ENSMUSG00000073725,Lmbrd1,0.8264667311864303,-1.7791008986613912,0.08594737901089397,2.878454057178161,1.7791008986613912,0.08594737901089397
ENSMUSG00000033569,Adgrb3,0.004349824900981212,-5.367721849705755,0.005770014887915016,0.18131994060964796,5.367721849705755,0.005770014887915016
ENSMUSG00000073722,4931408C20Rik,0.0009666277557736027,-6.5197249431508055,0.008169786601859533,0.11332496288102996,6.5197249431508055,0.008169786601859533
ENSMUSG00000048411,Gm597,0.00048331387788680137,-4.5197249431508055,1,0,4.5197249431508055,1
ENSMUSG00000048874,Phf3,0.20105857320090936,-0.5162610878472331,0.666412451629859,0.27197991091447193,0.5162610878472331,0.666412451629859
ENSMUSG00000026064,Ptp4a1,1.199585044915041,-0.9697768515371634,0.34475814265531457,2.379824220501629,0.9697768515371634,0.34475814265531457
ENSMUSG00000117310,Ptp4a1,0.14789404663336123,-0.8425925985017817,0.5230235442602436,0.2493149183382659,0.8425925985017817,0.5230235442602436
ENSMUSG00000086727,4931428L18Rik,0.00048331387788680137,-4.5197249431508055,1,0,4.5197249431508055,1
ENSMUSG00000050217,Lgsn,0.003866511023094411,-4.934762442429649,0.028606123401317966,0.11332496288102996,4.934762442429649,0.028606123401317966
ENSMUSG00000026063,Pih1d3,0.0009666277557736027,-3.9347624424296495,1,0,3.9347624424296495,1
ENSMUSG00000091318,Gm5415,0.0009666277557736027,-5.5197249431508055,0.08797157849415142,0.04532998515241199,5.5197249431508055,0.08797157849415142
ENSMUSG00000026134,Prim2,0.15659369643532364,-0.17542903523498765,0.8583287804042938,0.15865494803344196,0.17542903523498765,0.8583287804042938
ENSMUSG00000004768,Rab23,0.04639813227713293,-1.24174019585104,0.5345418614535171,0.09065997030482398,1.24174019585104,0.5345418614535171
ENSMUSG00000042215,Bag2,0.14837736051124803,1.1620990968229403,1,0.04532998515241199,-1.1620990968229403,1
ENSMUSG00000042197,Zfp451,0.1493439882670216,0.43447136723607027,1,0.09065997030482398,-0.43447136723607027,1
ENSMUSG00000042182,Bend6,0.008216335924075623,-4.349799941708492,0.029174378121405,0.15865494803344196,4.349799941708492,0.029174378121405
ENSMUSG00000026131,Dst,2.080182930424793,1.5978762687465262,1,0.6799497772861798,-1.5978762687465262,1
ENSMUSG00000042111,Ccdc115,0.19090898176528653,1.1096316769288048,1,0.06799497772861798,-1.1096316769288048,1
ENSMUSG00000026127,Imp4,0.36490197780453504,0.7205893861829054,1,0.20398493318585392,-0.7205893861829054,1
ENSMUSG00000026126,Ptpn18,0.5997925224575205,2.436796420182314,1,0.09065997030482398,-2.436796420182314,1
ENSMUSG00000026125,Prss39,0.001449941633660404,-3.5197249431508055,1,0,3.5197249431508055,1
ENSMUSG00000026124,Cfc1,0.001449941633660404,-4.5197249431508055,0.22151997590772599,0.022664992576205995,4.5197249431508055,0.22151997590772599
ENSMUSG00000037529,Prss40,0.001449941633660404,-3.5197249431508055,1,0,3.5197249431508055,1
ENSMUSG00000045174,Amer3,0.0009666277557736027,-4.9347624424296495,0.20491142152391004,0.022664992576205995,4.9347624424296495,0.20491142152391004
ENSMUSG00000037509,Arhgef4,0.09231295067637907,1.065237557570351,1,0.022664992576205995,-1.065237557570351,1
ENSMUSG00000118272,Arhgef4,0.018849241237585253,-0.1977968482634429,1,0,0.1977968482634429,1
ENSMUSG00000037503,Fam168b,0.5780433979526144,-0.04940500837077144,0.8760377700912785,0.5892898069813558,0.04940500837077144,0.8760377700912785
ENSMUSG00000026123,Plekhb2,0.1068123670129831,1.274690923199301,1,0.022664992576205995,-1.274690923199301,1
ENSMUSG00000045216,Hs6st1,0.20637502585766418,0.2217420432503423,1,0.15865494803344196,-0.2217420432503423,1
ENSMUSG00000037470,Uggt1,0.4248328986624984,1.2616347703738549,1,0.15865494803344196,-1.2616347703738549,1
ENSMUSG00000047180,Neurl3,0.1797927625738901,-1.883583718504086,0.09485730085552464,0.6572847847099738,1.883583718504086,0.09485730085552464
ENSMUSG00000037447,Arid5a,0.27887210754068437,0.19576912071257668,1,0.22664992576205992,-0.19576912071257668,1
ENSMUSG00000010453,Kansl3,0.24117362506551387,-0.4608312540972366,0.6777962240245785,0.3173098960668839,0.4608312540972366,0.6777962240245785
ENSMUSG00000037432,Fer1l5,0.002899883267320808,-4.297332521814356,0.13022132708734155,0.04532998515241199,4.297332521814356,0.13022132708734155
ENSMUSG00000001143,Lman2l,0.1691598572603805,-0.06439772284624379,0.891856641984927,0.15865494803344196,0.06439772284624379,0.891856641984927
ENSMUSG00000037408,Cnnm4,0.06041423473585017,0.45755498034911124,1,0.022664992576205995,-0.45755498034911124,1
ENSMUSG00000001138,Cnnm3,0.17109311277192768,1.9519502712412393,1,0.022664992576205995,-1.9519502712412393,1
ENSMUSG00000067653,Ankrd23,0.9410121202456023,2.086124924044175,1,0.20398493318585392,-2.086124924044175,1
ENSMUSG00000079610,Ankrd39,0.138711082953512,0.650200058291508,1,0.06799497772861798,-0.650200058291508,1
ENSMUSG00000026121,Sema4c,0.07781353433977502,-0.1798749402661799,0.9319415330713373,0.06799497772861798,0.1798749402661799,0.9319415330713373
ENSMUSG00000046337,Fam178b,0.011116219191396432,-0.9347624424296486,1,0,0.9347624424296486,1
ENSMUSG00000061518,Cox5b,2.9839798820731116,1.4286422884338728,1,1.1105846362340936,-1.4286422884338728,1
ENSMUSG00000037351,Actr1b,0.36635191943819545,0.5887995136273643,1,0.22664992576205992,-0.5887995136273643,1
ENSMUSG00000102416,4933424G06Rik,0.00724970816830202,-3.519724943150805,0.14032059775670258,0.06799497772861798,3.519724943150805,0.14032059775670258
ENSMUSG00000026117,Zap70,0.00724970816830202,-2.5197249431508055,0.6355222639435215,0.022664992576205995,2.5197249431508055,0.6355222639435215
ENSMUSG00000026116,Tmem131,0.5538777040582744,0.836569810807416,1,0.2946449034906779,-0.836569810807416,1
ENSMUSG00000050122,Vwa3b,0.009666277557736027,-4.127407520372044,0.026601286385028615,0.15865494803344196,4.127407520372044,0.026601286385028615
ENSMUSG00000026114,Cnga3,0.0019332555115472055,-4.197796848263442,0.23597772411126777,0.022664992576205995,4.197796848263442,0.23597772411126777
ENSMUSG00000026113,Inpp4a,0.19912531768936217,-0.15165506661872197,0.8972243653186505,0.20398493318585392,0.15165506661872197,0.8972243653186505
ENSMUSG00000026112,Coa5,0.35910221126989345,0.6975057730698642,1,0.20398493318585392,-0.6975057730698642,1
ENSMUSG00000026111,Unc50,0.44126557051064963,1.508970489849661,1,0.13598995545723597,-1.508970489849661,1
ENSMUSG00000026110,Mgat4a,0.13629451356407798,-0.3750667003189223,0.7823328473386467,0.15865494803344196,0.3750667003189223,0.7823328473386467
ENSMUSG00000026090,2010300C02Rik,0.048814701666566936,-1.4322621019004655,0.4224803928983003,0.11332496288102996,1.4322621019004655,0.4224803928983003
ENSMUSG00000060771,Tsga10,0.029965460428981686,-2.5424450196508883,0.10912490097394831,0.15865494803344196,2.5424450196508883,0.10912490097394831
ENSMUSG00000037216,Lipt1,0.019815868993358857,-0.12740752037204484,1,0,0.12740752037204484,1
ENSMUSG00000026088,Mitd1,0.08651318414173745,-0.3497999417084925,0.8640063715459583,0.09065997030482398,0.3497999417084925,0.8640063715459583
ENSMUSG00000061584,Lyg2,0,-7.841653038038167,0.006163770045141513,0.09065997030482398,7.841653038038167,0.006163770045141513
ENSMUSG00000026085,Lyg1,0.003866511023094411,-3.9347624424296486,0.16345000173054244,0.04532998515241199,3.9347624424296486,0.16345000173054244
ENSMUSG00000026082,Rev1,0.11792858620437953,0.4169129958517659,1,0.06799497772861798,-0.4169129958517659,1
ENSMUSG00000037138,Aff3,0.07684690658400142,0.21724065101540102,1,0.04532998515241199,-0.21724065101540102,1
ENSMUSG00000048814,Lonrf2,0.006766394290415219,-1.6128343475422868,1,0,1.6128343475422868,1
ENSMUSG00000026080,Chst10,0.012082846947170035,-2.8192852250097125,0.21983785471935702,0.06799497772861798,2.8192852250097125,0.21983785471935702
ENSMUSG00000026078,Pdcl3,0.13049474702943636,-0.607500903239246,0.6692253373738221,0.18131994060964796,0.607500903239246,0.6692253373738221
ENSMUSG00000026077,Npas2,0.04833138778868014,1.13848653960099,1,0,-1.13848653960099,1
ENSMUSG00000003134,Tbc1d8,0.11261213354762471,-1.5562508191759188,0.21800347745557078,0.3173098960668839,1.5562508191759188,0.21800347745557078
ENSMUSG00000003135,Cnot11,0.20685833973555098,0.22510889434874093,1,0.15865494803344196,-0.22510889434874093,1
ENSMUSG00000048234,Rnf149,1.1396541240570777,-1.7420299946134403,0.09142186016757586,3.8757137305312246,1.7420299946134403,0.09142186016757586
ENSMUSG00000050967,Creg2,0.004833138778868013,-2.0602933245135073,1,0,2.0602933245135073,1
ENSMUSG00000057173,Rfx8,0.0019332555115472055,-4.197796848263442,0.24433830082321703,0.022664992576205995,4.197796848263442,0.24433830082321703
ENSMUSG00000091937,Gm3646,0.002899883267320808,-4.7123700210932,0.08239132777259141,0.06799497772861798,4.7123700210932,0.08239132777259141
ENSMUSG00000026074,Map4k4,0.790701504222807,0.8351855684359862,1,0.43063485894791387,-0.8351855684359862,1
ENSMUSG00000026073,Il1r2,0.5113460828042359,-1.6209851886631506,0.12902718363806237,1.5865494803344196,1.6209851886631506,0.12902718363806237
ENSMUSG00000026072,Il1r1,1.2711154988422877,1.1978144002403597,1,0.5439598218289439,-1.1978144002403597,1
ENSMUSG00000070942,Il1rl2,0.19719206217781496,0.5712695890697876,1,0.11332496288102996,-0.5712695890697876,1
ENSMUSG00000026069,Il1rl1,0.02416569389434007,-2.654654523236913,0.11807754881055334,0.13598995545723597,2.654654523236913,0.11807754881055334
ENSMUSG00000026070,Il18r1,0.012566160825056835,-1.7648374409873364,0.766156093931466,0.022664992576205995,1.7648374409873364,0.766156093931466
ENSMUSG00000026068,Il18rap,0.0700805122935862,-3.284096694657663,0.006888984809909892,0.6799497772861798,3.284096694657663,0.006888984809909892
ENSMUSG00000026062,Slc9a2,0.01063290531350963,-2.5811254878149485,0.34605525380929075,0.04532998515241199,2.5811254878149485,0.34605525380929075
ENSMUSG00000041945,Mfsd9,0.030448774306868487,-1.1046874438719616,0.7464987750270834,0.04532998515241199,1.1046874438719616,0.7464987750270834
ENSMUSG00000079588,Tmem182,0.36635191943819545,0.878306130822349,1,0.18131994060964796,-0.878306130822349,1
ENSMUSG00000045515,Pou3f3,0.0024165693894340067,-3.9347624424296495,0.29576945252721293,0.022664992576205995,3.9347624424296495,0.29576945252721293
ENSMUSG00000041907,Gpr45,0.00048331387788680137,-5.5197249431508055,0.15177082414763146,0.022664992576205995,5.5197249431508055,0.15177082414763146
ENSMUSG00000070939,Tgfbrap1,0.20105857320090936,2.1841786302938586,1,0.022664992576205995,-2.1841786302938586,1
ENSMUSG00000010290,AI597479,0.10004597272256788,-0.14121331989707508,0.9241899874009113,0.09065997030482398,0.14121331989707508,0.9241899874009113
ENSMUSG00000008136,Fhl2,0.020299182871245658,-0.09346018844870763,1,0,0.09346018844870763,1
ENSMUSG00000066877,Nck2,0.08699649801962425,-0.019879056067599432,0.9911170985863694,0.06799497772861798,0.019879056067599432,0.9911170985863694
ENSMUSG00000026051,Ecrg4,0.004833138778868013,-4.867648246571111,0.03408018816779548,0.13598995545723597,4.867648246571111,0.03408018816779548
ENSMUSG00000057363,Uxs1,0.19864200381147537,0.5818130833112574,1,0.11332496288102996,-0.5818130833112574,1
ENSMUSG00000041763,Tpp2,0.30352111531291126,-0.12969933188003435,0.8540672109937688,0.3173098960668839,0.12969933188003435,0.8540672109937688
ENSMUSG00000047343,Mettl21c,0.002899883267320808,-5.034298115980562,0.04302699614487319,0.09065997030482398,5.034298115980562,0.04302699614487319
ENSMUSG00000091844,Gm8251,0.004349824900981212,-5.5197249431508055,0.005753291651913322,0.20398493318585392,5.5197249431508055,0.005753291651913322
ENSMUSG00000026049,Tex30,0.05703103759064256,-1.946835274730224,0.19713755602082722,0.20398493318585392,1.946835274730224,0.19713755602082722
ENSMUSG00000026047,Poglut2,0.061864176369510575,-0.09346018844870674,1,0.04532998515241199,0.09346018844870674,1
ENSMUSG00000041684,Bivm,0.04833138778868014,-0.8615134603990096,0.7349905431555661,0.06799497772861798,0.8615134603990096,0.7349905431555661
ENSMUSG00000026048,Ercc5,0.015466044092377644,-2.7972589186797143,0.15594901701287578,0.09065997030482398,2.7972589186797143,0.15594901701287578
ENSMUSG00000046828,Mettl21e,0.004349824900981212,-4.5197249431508055,0.10096004934448252,0.09065997030482398,4.5197249431508055,0.10096004934448252
ENSMUSG00000056870,Gulp1,0.02513232165011367,-2.961729490029918,0.06231062993231371,0.18131994060964796,2.961729490029918,0.06231062993231371
ENSMUSG00000026043,Col3a1,29.917129041193004,2.3158011111626258,1,6.119547995575618,-2.3158011111626258,1
ENSMUSG00000026042,Col5a2,1.9284223727683374,1.8578471196393105,1,0.5212948292527378,-1.8578471196393105,1
ENSMUSG00000025995,Wdr75,0.018365927359698452,-0.23432272428855683,1,0,0.23432272428855683,1
ENSMUSG00000025993,Slc40a1,0.11647864457071913,0.39913829412379,1,0.06799497772861798,-0.39913829412379,1
ENSMUSG00000101337,Dnah7c,0.0009666277557736027,-3.9347624424296495,1,0,3.9347624424296495,1
ENSMUSG00000025986,Slc39a10,0.03189871594052889,-2.0385982534141887,0.20802650279253976,0.11332496288102996,2.0385982534141887,0.20802650279253976
ENSMUSG00000026109,Tmeff2,0.16432671848151248,0.3089404851522115,1,0.11332496288102996,-0.3089404851522115,1
ENSMUSG00000045954,Cavin2,0.16625997399305967,2.9107276085147262,0.8747227604816014,0,-2.9107276085147262,0.8747227604816014
ENSMUSG00000026107,Nabp1,0.3204371010389493,-1.8171108537753755,0.09059561516486778,1.1332496288102996,1.8171108537753755,0.09059561516486778
ENSMUSG00000018417,Myo1b,0.09762940333313387,1.145610974034371,1,0.022664992576205995,-1.145610974034371,1
ENSMUSG00000062939,Stat4,0.01449941633660404,-2.150491133485086,0.44157109580306564,0.04532998515241199,2.150491133485086,0.44157109580306564
ENSMUSG00000026104,Stat1,0.22280769770581543,1.332024098265253,1,0.06799497772861798,-1.332024098265253,1
ENSMUSG00000026103,Gls,0.8873642798001673,0.4165203723520259,1,0.6572847847099738,-0.4165203723520259,1
ENSMUSG00000043015,Nemp2,0.026098949405887275,-2.0602933245135078,0.27687375754481836,0.09065997030482398,2.0602933245135078,0.27687375754481836
ENSMUSG00000041439,Mfsd6,0.15562706867955003,0.49373731665575793,1,0.09065997030482398,-0.49373731665575793,1
ENSMUSG00000026102,Inpp1,0.070563826171473,-1.3200525983144402,0.3911111574761921,0.15865494803344196,1.3200525983144402,0.3911111574761921
ENSMUSG00000041426,Hibch,0.06621400127049179,1.588799513627364,1,0,-1.588799513627364,1
ENSMUSG00000043629,1700019D03Rik,0.013049474702943637,-4.412809739234293,0.006335479128126912,0.27197991091447193,4.412809739234293,0.006335479128126912
ENSMUSG00000026100,Mstn,0.05848097922430297,-0.5889876055879184,0.8290007187510746,0.06799497772861798,0.5889876055879184,0.8290007187510746
ENSMUSG00000060715,1700019A02Rik,0.008216335924075623,-4.671728036595855,0.008417532352961003,0.20398493318585392,4.671728036595855,0.008417532352961003
ENSMUSG00000026098,Pms1,0.02899883267320808,-2.5889876055879184,0.15287504157820989,0.15865494803344196,2.5889876055879184,0.15287504157820989
ENSMUSG00000026097,Ormdl1,0.07588027882822782,-0.5378722898610642,0.7996861690970425,0.09065997030482398,0.5378722898610642,0.7996861690970425
ENSMUSG00000026096,Osgepl1,0.04446487676558573,-2.150491133485086,0.15002817071630742,0.18131994060964796,2.150491133485086,0.15002817071630742
ENSMUSG00000026095,Asnsd1,0.4465820231674045,0.33358461225286984,1,0.3399748886430899,-0.33358461225286984,1
ENSMUSG00000026094,Stk17b,0.28805507122053364,-1.0530253240494685,0.3484707849769917,0.5892898069813558,1.0530253240494685,0.3484707849769917
ENSMUSG00000042807,Hecw2,0.05703103759064256,-1.4322621019004655,0.3848016187286681,0.13598995545723597,1.4322621019004655,0.3848016187286681
ENSMUSG00000025983,Ccdc150,0.002899883267320808,-4.297332521814356,0.1460225126978092,0.04532998515241199,4.297332521814356,0.1460225126978092
ENSMUSG00000109809,Gm34066,0.001449941633660404,-5.104687443871962,0.08282020573856042,0.04532998515241199,5.104687443871962,0.08282020573856042
ENSMUSG00000073678,Pgap1,0.0691138845378126,-0.6717280365958547,0.7551606519792835,0.09065997030482398,0.6717280365958547,0.7551606519792835
ENSMUSG00000052331,Ankrd44,0.16625997399305967,-0.6742348922064298,0.6003102688274286,0.2493149183382659,0.6742348922064298,0.6003102688274286
ENSMUSG00000025982,Sf3b1,0.8356496948662796,-1.0110961340703033,0.3275676133601275,1.6998744432154496,1.0110961340703033,0.3275676133601275
ENSMUSG00000025981,Coq10b,0.011116219191396432,-2.5197249431508046,0.3332975290566388,0.04532998515241199,2.5197249431508046,0.3332975290566388
ENSMUSG00000025980,Hspd1,1.0299418737767738,2.078835160971074,1,0.22664992576205992,-2.078835160971074,1
ENSMUSG00000073676,Hspe1,1.2145677751295318,2.7760439912697032,0.9328483721931129,0.15865494803344196,-2.7760439912697032,0.9328483721931129
ENSMUSG00000025979,Mob4,0.2986879765340432,-0.7694912999935529,0.4934411580285837,0.4986298366765318,0.7694912999935529,0.4934411580285837
